,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Hist,MACD,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2015-12-11,32.65,32.88,32.42,32.49,31.781573872,5683038,0.0000,1.0,31.1269,31.1586,61.6460,45.4023,26.5427,-0.0808,1.0649,1.1458,37.2387,53.2414,75.0000,5.0000,31.1269,28.9336,33.3203,-164275732.3756,1487954053.0000
2015-12-10,32.81,33.16,32.7,32.98,32.2608896983,5914923,0.0000,1.0,31.0192,31.0930,64.9547,63.5818,51.5663,-0.0186,1.1474,1.1660,37.6071,83.5562,80.0000,10.0000,31.0192,28.7546,33.2838,-160322314.6371,1493637091.0000
2015-12-09,33.55,33.75,32.37,32.71,31.9967768961,9316871,0.0000,1.0,30.8929,30.9701,63.9416,71.4851,58.0981,0.0165,1.1871,1.1706,37.6812,94.4796,85.0000,15.0000,30.8929,28.6376,33.1482,-161608167.4633,1487722168.0000
2015-12-08,32.7,33.7,32.49,33.56,32.8282431254,7862233,0.0000,1.0,30.7944,30.8620,69.9931,78.0838,81.0811,0.0810,1.2475,1.1665,37.7593,131.2093,90.0000,20.0000,30.7944,28.5687,33.0201,-156882218.4063,1497039039.0000
2015-12-07,33.74,33.74,33.01,33.11,32.3880551216,8339679,0.0000,1.0,30.6836,30.6551,68.4934,77.1303,75.2760,0.0754,1.2217,1.1462,37.7123,161.9849,95.0000,25.0000,30.6836,28.6627,32.7045,-162925091.7044,1489176806.0000
2015-12-04,32.43,33.81,32.43,33.75,33.0141002825,11468924,0.0000,1.0,30.6016,30.4726,73.4533,80.4103,77.8942,0.0884,1.2158,1.1274,37.0783,205.7856,100.0000,0.0000,30.6016,28.7370,32.4662,-156870256.2661,1497516485.0000
2015-12-03,32.76,33.1,32.27,32.43,31.7228821382,6166405,0.0000,1.0,30.3012,30.2051,69.0639,82.8514,78.2207,0.0216,1.1269,1.1053,36.4110,148.4423,95.0000,5.0000,30.3012,28.1709,32.4314,-167341882.5259,1486047561.0000
2015-12-02,32.8,33.14,32.43,32.5,31.7913558276,7356004,0.0000,1.0,30.0809,30.0453,69.6440,78.7091,85.1161,0.0286,1.1285,1.0999,35.9981,158.7922,100.0000,10.0000,30.0809,27.6893,32.4725,-163552886.6835,1492213966.0000
2015-12-01,32.0,32.78,31.97,32.75,32.0359047186,10237433,0.0000,1.0,29.8801,29.8616,71.6871,70.3225,85.2173,0.0144,1.1071,1.0927,35.3812,151.3960,100.0000,15.0000,29.8801,27.4232,32.3370,-157647362.3440,1499569970.0000
2015-11-30,31.42,31.86,31.39,31.72,31.0283632878,8181080,0.0000,1.0,29.6769,29.6327,68.0145,60.0728,65.7940,-0.0502,1.0389,1.0891,34.8807,96.9415,100.0000,20.0000,29.6769,27.2955,32.0582,-167126466.9741,1489332537.0000
2015-11-27,31.19,31.49,31.03,31.39,30.7055587517,2175202,0.0000,1.0,29.5079,29.4858,66.6997,61.7830,59.9562,-0.0624,1.0392,1.1017,34.7924,76.2114,30.0000,25.0000,29.5079,27.0556,31.9602,-170433712.0818,1481151457.0000
2015-11-25,31.11,31.48,31.02,31.13,30.4512279051,3457476,0.0000,1.0,29.3214,29.3574,65.6427,67.0023,54.4682,-0.0598,1.0575,1.1173,34.9041,73.5550,35.0000,30.0000,29.3214,26.7004,31.9424,-171663174.0817,1478976255.0000
2015-11-24,30.92,31.44,30.78,31.17,30.4903557276,4885692,0.0000,1.0,29.1959,29.2422,65.9486,78.9104,70.9245,-0.0410,1.0912,1.1322,35.0272,73.8107,40.0000,35.0000,29.1959,26.5630,31.8288,-169859273.5611,1482433731.0000
2015-11-23,31.65,31.65,30.805,30.92,30.2458068366,6063751,0.0000,1.0,29.0573,29.1108,64.9795,81.3300,75.6144,-0.0281,1.1144,1.1425,35.1782,78.9473,45.0000,40.0000,29.0573,26.4196,31.6950,-170747581.1969,1477548039.0000
2015-11-20,31.35,31.57,31.16,31.39,30.7055587517,5993587,0.0000,1.0,28.9318,28.9914,68.4595,78.3805,90.1923,0.0033,1.1528,1.1495,35.3122,99.4717,50.0000,45.0000,28.9318,26.2935,31.5702,-166334318.6340,1483611790.0000
2015-11-19,31.14,31.43,30.8899,31.12,30.4414459494,6351803,0.0000,1.0,28.7897,28.8109,67.5099,60.6522,78.1832,-0.0106,1.1381,1.1487,35.0979,97.9481,55.0000,50.0000,28.7897,26.2443,31.3351,-167065243.8780,1477618203.0000
2015-11-18,30.41,31.07,30.075,31.03,30.3534083487,8755358,0.1150,1.0,28.6515,28.6393,67.1971,44.0143,66.7661,-0.0216,1.1298,1.1513,34.9343,85.5123,60.0000,0.0000,28.6515,26.1809,31.1222,-166125586.2960,1471266400.0000
2015-11-17,30.48,30.66,30.2735,30.4,29.6273435158,6426163,0.0000,1.0,28.4695,28.4589,64.5214,33.1243,37.0072,-0.0451,1.1116,1.1567,34.9243,73.2618,65.0000,5.0000,28.4695,25.9909,30.9482,-174176995.9151,1462511042.0000
2015-11-16,30.19,30.42,29.95,30.4,29.6273435158,8607008,0.0000,1.0,28.3414,28.3359,64.5214,39.4509,28.2696,-0.0218,1.1462,1.1680,35.1662,72.0995,70.0000,10.0000,28.3414,25.8504,30.8324,-171957350.9976,1462511042.0000
2015-11-13,30.43,30.56,29.65,29.8,29.0425933148,7323501,0.0000,1.0,28.2152,28.1999,62.2854,55.3951,34.0960,0.0002,1.1737,1.1735,35.5425,67.0238,75.0000,15.0000,28.2152,25.7419,30.6885,-179831847.6772,1453904034.0000
2015-11-12,30.44,30.72,30.27,30.4,29.6273435158,7277017,0.0000,1.0,28.1206,28.1112,66.2522,72.0782,55.9872,0.0779,1.2513,1.1734,35.9386,108.1234,80.0000,0.0000,28.1206,25.6366,30.6047,-174922687.6656,1461227535.0000
2015-11-11,30.83,31.05,30.4,30.51,29.7345477193,15503157,0.0000,1.0,27.9759,27.9516,66.9953,74.0744,76.1021,0.1186,1.2725,1.1539,35.7909,145.5212,85.0000,0.0000,27.9759,25.5227,30.4291,-171850169.3777,1468504552.0000
2015-11-10,31.0,31.17,30.1501,30.81,30.0269228198,13806497,0.0000,1.0,27.8224,27.7639,69.0005,63.6612,84.1454,0.1459,1.2702,1.1243,35.5114,191.1938,90.0000,0.0000,27.8224,25.4456,30.1992,-161594234.7463,1484007709.0000
2015-11-09,31.24,31.5,30.97,31.41,30.6116730208,12314225,0.0000,1.0,27.6075,27.5257,73.1610,49.2491,61.9757,0.1313,1.2191,1.0878,35.2171,283.6106,95.0000,0.0000,27.6075,25.2904,29.9246,-165654013.5971,1497814206.0000
2015-11-06,30.45,31.94,29.82,31.55,30.7481147343,29306777,0.0000,1.0,27.3609,27.2009,74.1521,52.2269,44.8625,0.0215,1.0765,1.0550,34.1129,322.9365,100.0000,0.0000,27.3609,25.3451,29.3768,-173786048.9767,1510128431.0000
2015-11-05,28.17,28.245,27.63,27.71,27.0057134481,11969974,0.0000,1.0,27.0939,26.8275,60.0500,64.6994,40.9091,-0.1847,0.8649,1.0496,32.9506,9.3353,55.0000,0.0000,27.0939,25.5949,28.5929,-192310143.8735,1480821654.0000
2015-11-04,28.42,28.63,27.9,28.03,27.317580222,11056571,0.0000,1.0,27.0189,26.8087,62.7608,70.1849,70.9091,-0.1324,0.9634,1.0958,33.5029,48.1988,60.0000,0.0000,27.0189,25.3672,28.6705,-183454309.4522,1492791628.0000
2015-11-03,28.53,28.69,28.18,28.5,27.7756345461,9419230,0.0000,1.0,26.9209,26.7552,66.9796,64.8521,82.2799,-0.0856,1.0433,1.1289,33.7203,75.0745,65.0000,0.0000,26.9209,25.1256,28.7162,-176335695.2477,1503848199.0000
2015-11-02,28.46,28.73,28.29,28.7,27.9705512797,4752197,0.0000,1.0,26.7869,26.6477,68.8505,56.3490,57.3656,-0.0668,1.0835,1.1503,33.5477,86.8036,70.0000,0.0000,26.7869,24.8708,28.7030,-178736675.4462,1513267429.0000
2015-10-30,27.98,28.57,27.77,28.37,27.6489386692,7528965,0.0000,1.0,26.6271,26.5085,67.4242,64.2749,54.9108,-0.0679,1.0991,1.1670,33.2039,67.5058,75.0000,0.0000,26.6271,24.6023,28.6518,-182840845.5815,1508515232.0000
2015-10-29,28.21,28.5,27.63,27.68,26.9764759381,8179177,0.0000,1.0,26.4531,26.3885,64.1647,72.6536,56.7708,-0.0481,1.1359,1.1840,32.9432,53.1142,80.0000,0.0000,26.4531,24.2221,28.6842,-186605328.0825,1500986267.0000
2015-10-28,28.62,28.67,28.2,28.67,27.9413137697,5425852,0.0000,1.0,26.2821,26.3266,74.2976,82.1878,81.1431,0.0387,1.2347,1.1960,32.7127,90.0810,85.0000,5.0000,26.2821,23.7356,28.8286,-179366286.3714,1509165444.0000
2015-10-27,28.32,28.6175,28.3,28.44,27.717159526,5206678,0.0000,1.0,26.0857,26.1566,73.3694,78.1332,80.0469,0.0584,1.2447,1.1863,31.6265,94.7017,90.0000,0.0000,26.0857,23.4763,28.6951,-184792138.3714,1503739592.0000
2015-10-26,28.61,28.68,28.2,28.46,27.7366511993,6185935,0.0000,1.0,25.8552,25.9923,73.5889,73.6697,85.3733,0.0904,1.2622,1.1717,30.3230,103.8994,95.0000,0.0000,25.8552,23.0555,28.6549,-184177176.4040,1508946270.0000
2015-10-23,28.65,28.78,28.22,28.59,27.8633470762,9544357,0.0000,1.0,25.6038,25.8087,74.9742,66.6517,68.9793,0.1150,1.2641,1.1491,28.9509,119.0718,100.0000,5.0000,25.6038,22.6274,28.5801,-184692670.9870,1515132205.0000
2015-10-22,27.73,28.49,27.69,28.4,27.6781761792,7672091,0.0000,1.0,25.3611,25.5924,74.3025,71.7627,66.6565,0.1149,1.2353,1.1204,27.4770,115.2364,100.0000,0.0000,25.3611,22.3699,28.3523,-187760500.0225,1505587848.0000
2015-10-21,27.94,28.11,27.36,27.41,26.7133383476,9667049,0.0000,1.0,25.1194,25.3729,70.3656,77.3272,64.3194,0.1078,1.1994,1.0916,26.0436,95.7583,85.0000,5.0000,25.1194,22.1349,28.1039,-193706370.5466,1497915757.0000
2015-10-20,27.69,27.9,27.48,27.77,27.0641884682,6620614,0.0000,1.0,24.9045,25.2318,74.2978,83.2948,84.3124,0.1697,1.2344,1.0647,24.6999,107.8362,90.0000,10.0000,24.9045,21.7938,28.0152,-185328261.4129,1507582806.0000
2015-10-19,27.95,28.075,27.49,27.81,27.1031718149,7367780,0.0000,1.0,24.6667,25.0389,74.7386,82.4241,83.3498,0.2031,1.2254,1.0223,23.3818,120.7666,95.0000,15.0000,24.6667,21.5258,27.8077,-187850400.0790,1514203420.0000
2015-10-16,27.52,28.12,27.45,27.86,27.1519009984,11209897,0.0000,1.0,24.4582,24.8216,75.2690,83.3066,82.2223,0.2206,1.1921,0.9715,21.9808,135.6302,100.0000,20.0000,24.4582,21.4405,27.4758,-188543097.3433,1521571200.0000
2015-10-15,27.41,27.99,27.13,27.43,26.732830021,13151151,0.0000,1.0,24.2355,24.5763,73.7470,84.9955,81.7001,0.2109,1.1273,0.9163,20.5061,140.0849,100.0000,25.0000,24.2355,21.3936,27.0773,-191052775.7773,1510361303.0000
2015-10-14,26.43,27.785,26.4,27.36,26.6646091642,15304756,0.0000,1.0,24.0347,24.3493,73.4947,87.8460,85.9973,0.2072,1.0708,0.8636,19.0077,145.8266,100.0000,30.0000,24.0347,21.3648,26.7046,-187076846.4060,1497210152.0000
2015-10-13,26.14,26.555,26.05,26.4,25.7290088427,7461071,0.0000,1.0,23.8271,24.1056,69.7015,89.3855,87.2892,0.1783,0.9901,0.8118,17.5155,120.7359,100.0000,35.0000,23.8271,21.3703,26.2839,-192988791.8644,1481905396.0000
2015-10-12,26.1,26.5,25.905,26.35,25.6802796592,5689727,0.0000,1.0,23.6585,23.9347,69.4854,91.5921,90.2516,0.2008,0.9680,0.7672,16.5552,133.4736,100.0000,40.0000,23.6585,21.2855,26.0315,-195869799.4801,1474444325.0000
2015-10-09,26.03,26.28,25.58,26.07,25.4073962321,10581210,0.0000,1.0,23.4802,23.7509,68.2820,91.9298,90.6156,0.2136,0.9306,0.7170,15.5763,136.5807,100.0000,0.0000,23.4802,21.2078,25.7526,-198690756.5628,1468754598.0000
2015-10-08,25.91,26.2399,25.47,26.17,25.504854599,11501741,0.0000,1.0,23.3135,23.5766,69.2080,93.1702,93.9090,0.2336,0.8972,0.6636,14.6729,160.1695,95.0000,0.0000,23.3135,21.1444,25.4826,-202923240.5610,1479335808.0000
2015-10-07,25.81,26.28,25.39,26.02,25.3586670487,7753799,0.0000,1.0,23.1386,23.3736,68.6012,89.9318,91.2647,0.2264,0.8316,0.6052,13.7450,191.3395,100.0000,5.0000,23.1386,21.1475,25.1296,-212336472.1552,1467834067.0000
2015-10-06,25.15,25.86,25.05,25.75,25.0955294583,11360526,0.0000,1.0,22.9539,23.1646,67.5063,88.7432,94.3368,0.2020,0.7506,0.5486,12.7682,206.6991,100.0000,10.0000,22.9539,21.1438,24.7639,-215559961.6264,1460080268.0000
2015-10-05,24.96,25.73,24.83,25.42,24.7739168477,12050571,0.0000,1.0,22.8043,22.9614,66.1350,83.9868,84.1937,0.1649,0.6630,0.4981,11.9729,230.6890,100.0000,0.0000,22.8043,21.2506,24.3580,-223834912.6637,1448719742.0000
2015-10-02,24.04,24.8006,23.79,24.8,24.1696749734,9653639,0.0000,1.0,22.6254,22.7706,63.3766,81.0545,87.6990,0.1176,0.5744,0.4569,11.2101,165.9638,100.0000,5.0000,22.6254,21.2018,24.0491,-227583979.1957,1436669171.0000
2015-10-01,24.65,24.72,23.47,24.17,23.5556872624,12232427,0.0000,1.0,22.5022,22.6233,60.2511,73.9022,80.0678,0.0870,0.5145,0.4275,11.0012,145.3341,100.0000,10.0000,22.5022,21.2142,23.7901,-237226155.3352,1427015532.0000
2015-09-30,23.93,24.68,23.79,24.64,24.0137415865,13712983,0.0000,1.0,22.4067,22.5252,64.1299,69.5815,75.3969,0.0873,0.4931,0.4057,10.8386,200.1748,100.0000,0.0000,22.4067,21.1628,23.6505,-238694046.5758,1439247959.0000
2015-09-29,23.55,23.75,23.22,23.71,23.107378775,9518373,0.0000,1.0,22.2566,22.3685,59.1914,63.9192,66.2420,0.0280,0.4119,0.3839,10.3625,105.0785,90.0000,5.0000,22.2566,21.1035,23.4096,-251174401.8915,1425534976.0000
2015-09-28,23.61,23.755,23.15,23.3,22.707799471,9698094,0.0000,1.0,22.1966,22.2907,56.6944,55.3141,67.1057,0.0177,0.3946,0.3769,10.5487,94.1755,95.0000,10.0000,22.1966,21.1037,23.2896,-259256039.3455,1416016603.0000
2015-09-25,23.73,24.07,23.38,23.61,23.0099204081,9242268,0.0000,1.0,22.1689,22.2468,59.3008,46.8291,58.4098,0.0349,0.4074,0.3725,10.7447,153.0947,100.0000,15.0000,22.1689,21.1013,23.2364,-254366917.5781,1425714697.0000
2015-09-24,22.86,23.68,22.5,23.44,22.8442411845,9561031,0.0000,1.0,22.1211,22.1665,58.3021,45.4968,40.4267,0.0234,0.3871,0.3637,10.7388,94.9315,75.0000,0.0000,22.1211,21.1253,23.1169,-251286161.5771,1416472429.0000
2015-09-23,22.91,23.14,22.8201,23.0,22.4154243705,4040849,0.0000,1.0,22.0417,22.0951,55.6247,56.3957,41.6508,0.0145,0.3724,0.3579,11.0364,66.5136,80.0000,0.0000,22.0417,21.0359,23.0474,-256957959.6275,1406911398.0000
2015-09-22,23.02,23.18,22.765,22.89,22.308220167,5708923,0.0000,1.0,21.9091,22.0614,54.9375,67.5687,54.4131,0.0376,0.3919,0.3543,11.4197,66.2918,85.0000,0.0000,21.9091,20.5126,23.3057,-257461960.4866,1402870549.0000
2015-09-21,23.32,23.58,23.2,23.53,22.9319537147,7046616,0.0000,1.0,21.8029,22.0354,60.0800,77.3296,73.1231,0.0771,0.4220,0.3449,11.8233,129.3796,90.0000,5.0000,21.8029,20.2316,23.3742,-255192147.7269,1408579472.0000
2015-09-18,22.99,23.49,22.85,23.29,22.6980536343,8160255,0.0000,1.0,21.7025,21.9411,58.7029,80.9276,75.1699,0.0652,0.3908,0.3256,12.2752,111.4437,95.0000,10.0000,21.7025,20.1767,23.2283,-260384391.0956,1401532856.0000
2015-09-17,23.5,23.71,23.26,23.31,22.7175453077,6717769,0.0000,1.0,21.6475,21.8614,58.8636,82.3277,83.6958,0.0598,0.3691,0.3093,12.8247,151.2018,100.0000,15.0000,21.6475,20.1915,23.1034,-263444486.7195,1409693111.0000
2015-09-16,22.9,23.23,22.725,23.1,22.5128827373,4337684,0.0000,1.0,21.6319,21.7713,57.7083,78.8045,83.9170,0.0397,0.3340,0.2943,13.0449,104.4085,0.0000,20.0000,21.6319,20.2159,23.0478,-258219555.2747,1402975342.0000
2015-09-15,22.7,23.06,22.63,22.94,22.3569493504,8199412,0.0000,1.0,21.6309,21.6932,56.8308,71.5729,79.3702,0.0208,0.3052,0.2844,13.6628,84.4507,0.0000,25.0000,21.6309,20.2173,23.0444,-260323976.2249,1398637658.0000
2015-09-14,22.76,22.83,22.5701,22.69,22.1133034333,4811636,0.0000,1.0,21.6480,21.6233,55.4590,67.8121,73.1261,0.0007,0.2799,0.2792,14.3063,57.1477,0.0000,30.0000,21.6480,20.1920,23.1040,-263946972.2251,1390438246.0000
2015-09-11,22.33,22.8,22.235,22.65,22.0743200866,7539608,0.0000,1.0,21.6846,21.5717,55.2428,61.1730,62.2222,-0.0106,0.2684,0.2790,14.7860,33.5555,0.0000,35.0000,21.6846,20.1491,23.2202,-263574852.6255,1385626610.0000
2015-09-10,22.1,22.86,21.995,22.58,22.0060992298,8926896,0.0000,1.0,21.7222,21.5188,54.8787,60.2074,68.0880,-0.0280,0.2537,0.2817,15.2654,16.7147,0.0000,40.0000,21.7222,20.1152,23.3292,-267111128.9446,1378087002.0000
2015-09-09,22.75,22.94,22.18,22.23,21.6649949459,7234849,0.0000,1.0,21.7729,21.4675,53.0651,53.0279,53.2088,-0.0505,0.2382,0.2887,15.7701,6.9170,5.0000,45.0000,21.7729,20.0721,23.4737,-270258762.7943,1369160106.0000
2015-09-08,22.28,22.77,22.192,22.68,22.1035575966,5961218,0.0000,1.0,21.8377,21.4468,55.8048,52.1368,59.3255,-0.0516,0.2497,0.3013,16.4320,10.4860,0.0000,50.0000,21.8377,20.0611,23.6143,-263975867.6098,1376394955.0000
2015-09-04,21.89,22.24,21.74,21.75,21.1971947851,7200245,0.0000,1.0,21.8864,21.3776,50.8196,52.0688,46.5493,-0.0981,0.2161,0.3142,17.0010,-53.2908,5.0000,55.0000,21.8864,20.0316,23.7412,-268080650.9375,1370433737.0000
2015-09-03,22.54,22.65,22.23,22.27,21.7039782927,6563938,0.0000,1.0,21.9417,21.3966,54.0586,60.7062,50.5354,-0.0764,0.2623,0.3387,17.1837,-13.0955,10.0000,60.0000,21.9417,20.1066,23.7768,-261168415.7351,1377633982.0000
2015-09-02,22.13,22.22,21.78,22.21,21.6455032726,8601065,0.0000,1.0,21.8488,21.3643,53.7354,74.9372,59.1216,-0.0919,0.2659,0.3578,17.6964,-28.6905,15.0000,65.0000,21.8488,19.7994,23.8981,-255854751.6420,1371070044.0000
2015-09-01,21.83,22.2,21.4,21.56,21.0120238882,8835220,0.0000,1.0,21.7651,21.3347,50.1240,83.9495,72.4615,-0.1081,0.2726,0.3808,17.8836,-46.4447,20.0000,70.0000,21.7651,19.5589,23.9714,-264064859.1453,1362468979.0000
2015-08-31,22.63,22.78,22.385,22.48,21.908640863,5483810,0.0000,1.0,21.7030,21.3686,56.0020,78.8874,93.2284,-0.0661,0.3417,0.4078,18.0640,18.9183,25.0000,0.0000,21.7030,19.3501,24.0558,-258763727.1466,1371304199.0000
2015-08-28,22.62,22.87,22.465,22.73,22.1522867801,8023632,0.0000,1.0,21.5921,21.3118,57.7503,58.1679,86.1585,-0.0907,0.3336,0.4243,18.9222,32.7135,30.0000,0.0000,21.5921,19.0846,24.0996,-255917699.1721,1376788009.0000
2015-08-27,22.04,22.64,21.91,22.63,22.0548284132,11594083,0.0000,1.0,21.4525,21.2233,57.2431,32.8377,57.2752,-0.1534,0.2936,0.4470,19.8854,21.5020,35.0000,5.0000,21.4525,18.7800,24.1251,-258394128.8034,1368764377.0000
2015-08-26,20.94,21.83,20.78,21.81,21.2556698052,15374439,0.0000,1.0,21.3213,21.1358,52.8318,16.9924,31.0701,-0.2371,0.2482,0.4854,20.7262,-21.0521,40.0000,0.0000,21.3213,18.5249,24.1176,-269670565.6932,1357170294.0000
2015-08-25,21.62,21.7,20.28,20.28,19.7645567928,15567110,0.0000,1.0,21.2275,21.1232,42.2751,10.4421,10.1677,-0.2766,0.2680,0.5446,20.9402,-50.6732,45.0000,0.0000,21.2275,18.3057,24.1493,-284459311.7779,1341795855.0000
2015-08-24,20.27,21.83,20.0,20.71,20.1836277701,17057073,0.0000,1.0,21.1967,21.2662,44.9618,12.9939,9.7396,-0.1725,0.4413,0.6138,21.0483,-41.1607,50.0000,0.0000,21.1967,18.2016,24.1917,-268892201.7779,1357362965.0000
2015-08-21,22.0,22.37,21.45,21.47,20.924311358,9566639,0.0000,1.0,21.1245,21.3801,50.3328,18.9685,11.4192,-0.0436,0.6133,0.6569,21.1621,4.7027,55.0000,5.0000,21.1245,17.9699,24.2790,-265070671.7616,1374420038.0000
2015-08-20,22.73,22.84,22.05,22.16,21.5967740891,10673329,0.0000,1.0,21.0206,21.4281,56.1144,29.0133,17.8229,0.0807,0.7485,0.6678,22.2557,33.0513,60.0000,10.0000,21.0206,17.7134,24.3278,-255919973.5863,1383986677.0000
2015-08-19,23.05,23.305,22.74,22.99,22.4056785338,6231842,0.0000,1.0,20.8943,21.4103,64.5932,43.4782,27.6633,0.1940,0.8417,0.6477,22.8627,63.9675,65.0000,15.0000,20.8943,17.4930,24.2955,-248218964.0541,1394660006.0000
2015-08-18,23.22,23.38,22.9,23.08,22.493391064,7177055,0.0975,1.0,20.7156,21.3056,65.6145,61.0298,41.5538,0.2669,0.8661,0.5991,22.7627,76.2079,70.0000,20.0000,20.7156,17.2755,24.1557,-247502026.4793,1400891848.0000
2015-08-17,23.5,23.5,23.1,23.39,22.699618897,6846973,0.0000,1.0,20.5512,21.1805,68.0166,76.6991,61.2175,0.3432,0.8756,0.5324,22.4688,91.4065,75.0000,25.0000,20.5512,17.1527,23.9497,-245707762.7305,1408068903.0000
2015-08-14,23.5,23.68,23.36,23.54,22.8451914851,5366261,0.0000,1.0,20.3722,21.0206,69.7284,87.6301,80.3180,0.4075,0.8541,0.4466,22.0387,115.1273,80.0000,30.0000,20.3722,17.0693,23.6750,-248788900.5789,1414915876.0000
2015-08-13,23.75,23.8,23.46,23.52,22.8257818067,6922146,0.0000,1.0,20.2038,20.8286,69.6315,91.6287,88.5618,0.4547,0.7994,0.3447,21.2793,142.1457,85.0000,35.0000,20.2038,17.0841,23.3235,-249459683.2054,1409549615.0000
2015-08-12,23.28,23.89,23.28,23.72,23.0198785908,9602012,0.0000,1.0,20.0422,20.6183,71.8133,89.1063,94.0104,0.4889,0.7199,0.2311,20.3608,181.0280,90.0000,40.0000,20.0422,17.1565,22.9279,-244980647.5576,1416471761.0000
2015-08-11,23.43,23.89,23.43,23.66,22.9616495555,10875209,0.0000,1.0,19.8496,20.3656,71.5594,82.0101,92.3138,0.4794,0.5883,0.1089,19.3939,243.6306,95.0000,45.0000,19.8496,17.2885,22.4106,-249230718.4447,1406869749.0000
2015-08-10,22.82,23.95,22.68,23.78,23.078107626,16557636,0.0000,1.0,19.6666,20.0923,72.8058,75.8975,80.9946,0.4286,0.4176,-0.0110,18.2086,333.5986,100.0000,50.0000,19.6666,17.5341,21.7991,-249230718.4447,1417744958.0000
2015-08-07,22.46,23.37,21.88,22.98,22.3017204897,35131171,0.0000,1.0,19.4774,19.7780,69.4339,77.9769,72.7219,0.3000,0.1818,-0.1182,16.9609,439.9369,100.0000,55.0000,19.4774,18.0266,20.9281,-261355601.5012,1401187322.0000
2015-08-06,20.53,20.68,20.11,20.45,19.8463961712,16391890,0.0000,1.0,19.3206,19.5123,51.2875,83.4085,73.9761,0.1504,-0.0427,-0.1931,15.9138,139.6646,95.0000,60.0000,19.3206,18.6647,19.9765,-278095958.1537,1366056151.0000
2015-08-05,20.87,20.89,20.535,20.58,19.9725590808,5856288,0.0000,1.0,19.2702,19.4772,52.8181,87.2685,87.2328,0.1520,-0.0787,-0.2307,16.6228,235.6872,100.0000,65.0000,19.2702,18.6287,19.9117,-281259305.3456,1382448041.0000
2015-08-04,20.22,20.43,20.14,20.37,19.7687574576,6502514,0.0000,1.0,19.2250,19.4250,50.5534,85.1934,89.0167,0.1324,-0.1363,-0.2688,17.0971,171.9500,100.0000,70.0000,19.2250,18.6659,19.7842,-276887710.0771,1376591753.0000
2015-08-03,20.11,20.31,19.85,20.29,19.6911187439,9928278,0.0000,1.0,19.1969,19.3888,49.6793,82.4334,85.5560,0.1147,-0.1872,-0.3019,17.8213,141.7103,0.0000,75.0000,19.1969,18.6964,19.6974,-280699528.6298,1370089239.0000
2015-07-31,20.1,20.11,19.83,19.95,19.361154211,5459211,0.0000,1.0,19.1911,19.3570,45.8116,74.1768,81.0075,0.0891,-0.2414,-0.3305,18.4191,68.3762,0.0000,80.0000,19.1911,18.7115,19.6707,-289764478.1040,1360160961.0000
2015-07-30,19.92,20.22,19.92,20.02,19.4290880854,4754479,0.0000,1.0,19.2139,19.3566,46.5108,60.8691,80.7368,0.0793,-0.2735,-0.3528,18.7663,82.5977,0.0000,85.0000,19.2139,18.6656,19.7621,-288984590.8165,1365620172.0000
2015-07-29,19.69,20.13,19.61,19.97,19.3805638894,5817033,0.0000,1.0,19.2323,19.3489,45.9511,44.7278,60.7862,0.0552,-0.3174,-0.3726,19.2338,23.7784,5.0000,90.0000,19.2323,18.6338,19.8308,-287399764.4821,1360865693.0000
2015-07-28,19.36,19.86,19.16,19.73,19.1476477485,4957733,0.0000,1.0,19.2391,19.3456,43.2425,35.3023,41.0844,0.0225,-0.3640,-0.3864,19.6026,-69.1882,10.0000,95.0000,19.2391,18.6311,19.8472,-289637084.8659,1355048660.0000
2015-07-27,19.25,19.53,19.09,19.31,18.740044502,4810520,0.0000,1.0,19.2580,19.3664,38.0842,33.5523,32.3129,-0.0022,-0.3943,-0.3921,19.6085,-144.1565,0.0000,100.0000,19.2580,18.6391,19.8770,-292753374.1795,1350090927.0000
2015-07-24,19.79,19.81,19.34,19.42,18.8467977332,4721099,0.0000,1.0,19.3274,19.4324,38.9653,31.6136,32.5097,0.0057,-0.3858,-0.3915,19.1037,-95.6281,0.0000,35.0000,19.3274,18.6481,20.0068,-292753374.1795,1354901447.0000
2015-07-23,19.45,19.94,19.41,19.65,19.0700090349,4247872,0.0000,1.0,19.4123,19.4940,40.8423,36.0100,35.8342,0.0127,-0.3802,-0.3929,18.8037,-69.9334,5.0000,40.0000,19.4123,18.5859,20.2388,-289639457.8171,1359622546.0000
2015-07-22,19.65,19.65,19.17,19.405,18.8322404744,8911819,0.0000,1.0,19.4783,19.5386,37.8108,46.4667,26.4969,0.0058,-0.3903,-0.3961,18.5545,-118.0056,0.0000,45.0000,19.4783,18.5655,20.3912,-289238715.1757,1355374674.0000
2015-07-21,19.66,20.07,19.66,19.79,19.2058767838,3743010,0.0000,1.0,19.5664,19.6130,40.9429,64.4307,45.6989,0.0242,-0.3733,-0.3975,17.8317,-54.7309,0.0000,50.0000,19.5664,18.5828,20.5500,-289053052.2800,1364286493.0000
