,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Hist,MACD,MACD_Signal,ADX,CCI,Aroon Down,Aroon Up,Real Middle Band,Real Upper Band,Real Lower Band,Chaikin A/D,OBV
2017-06-28,142.65,144.37,141.48,143.95,143.95,14949665,0.0000,1.0,136.1220,136.6350,70.3247,60.3166,65.6049,0.1383,5.3109,5.1726,45.2512,79.6294,0.0000,35.0000,136.1220,150.2498,121.9942,93152599.3167,613108178.0000
2017-06-27,143.9,144.38,141.1,141.53,141.53,16834086,0.0000,1.0,135.0475,135.8650,68.1074,63.1612,73.6535,0.1751,5.3131,5.1380,44.3614,74.4102,5.0000,40.0000,135.0475,149.8816,120.2134,82548165.6662,598158513.0000
2017-06-26,144.03,145.36,141.27,142.73,142.73,17638227,0.0000,1.0,134.1665,135.2687,70.5922,73.3367,79.9828,0.3908,5.4851,5.0943,43.4248,86.3421,10.0000,45.0000,134.1665,149.4423,118.8907,94968436.4344,614992599.0000
2017-06-23,142.1,143.34,141.6,143.01,143.01,11717653,0.0000,1.0,133.2295,134.4832,71.1677,84.4627,81.9554,0.5060,5.5026,4.9966,42.3964,87.8410,15.0000,50.0000,133.2295,148.5881,117.8709,100014090.6129,632630826.0000
2017-06-22,142.05,144.68,140.88,142.27,142.27,21868704,0.0000,1.0,132.2605,133.5857,70.5652,82.1490,71.4834,0.5464,5.4164,4.8701,41.4300,94.9423,0.0000,55.0000,132.2605,147.4732,117.0478,92741064.6129,620913173.0000
2017-06-21,138.82,143.5,138.02,143.29,143.29,25827496,0.0000,1.0,131.2875,132.6716,72.5505,79.2545,55.4398,0.5696,5.3030,4.7335,40.4127,95.4399,5.0000,60.0000,131.2875,146.3030,116.2720,98611085.1603,642781877.0000
2017-06-20,140.08,140.63,137.93,138.38,138.38,20580535,0.0000,1.0,130.2695,131.5538,68.4974,53.0465,33.8610,0.3862,4.9773,4.5911,39.4089,82.1885,10.0000,65.0000,130.2695,144.6388,115.9002,74763068.7807,616954381.0000
2017-06-19,137.81,140.4,137.4,139.47,139.47,24937608,0.0000,1.0,129.5880,130.8353,70.6989,34.0183,24.6067,0.4945,4.9890,4.4945,38.5251,93.9477,15.0000,70.0000,129.5880,143.6435,115.5325,88483425.4474,637534916.0000
2017-06-16,136.28,136.5,133.55,134.87,134.87,36431311,0.0000,1.0,128.7755,129.9264,66.3647,14.5180,27.1258,0.4496,4.8205,4.3709,37.6090,64.5937,0.0000,75.0000,128.7755,142.3215,115.2295,79007134.4074,612597308.0000
2017-06-15,135.64,135.67,133.1,135.08,135.08,30510350,0.0000,1.0,128.0955,129.4060,66.7932,25.2837,41.9892,0.7451,5.0036,4.2585,36.9024,70.6848,5.0000,80.0000,128.0955,141.7147,114.4763,82835509.4616,649028619.0000
2017-06-14,137.8,139.25,135.26,136.67,136.67,32842301,0.0000,1.0,127.3775,128.8087,70.0463,41.5757,57.8971,1.0709,5.1431,4.0722,36.2178,110.0375,10.0000,85.0000,127.3775,140.9622,113.7928,66333802.6523,679538969.0000
2017-06-13,141.88,142.244,135.9,136.6,136.6,40879593,0.0000,1.0,126.7450,127.9812,69.9852,59.1080,71.0273,1.2800,5.0845,3.8045,35.0220,149.0648,15.0000,90.0000,126.7450,139.7037,113.7863,75964251.8177,646696668.0000
2017-06-12,139.17,139.39,136.05,139.08,139.08,32166802,0.0000,1.0,125.9850,127.0740,75.1477,73.0076,78.1603,1.4584,4.9429,3.4845,33.6190,192.6662,20.0000,95.0000,125.9850,138.3101,113.6599,107822497.0561,687576261.0000
2017-06-09,142.34,148.29,137.01,139.44,139.44,54367382,0.0000,1.0,125.0480,125.8102,75.9200,80.9663,80.8056,1.3179,4.4378,3.1199,32.3011,342.6246,25.0000,100.0000,125.0480,136.0240,114.0720,81626778.0620,719743063.0000
2017-06-08,142.51,143.7,135.21,142.34,142.34,81381531,0.0000,1.0,124.0840,124.3755,82.4006,80.5069,79.4837,0.9014,3.6918,2.7904,30.6982,515.0334,30.0000,100.0000,124.0840,133.0344,115.1336,112569915.6897,774110445.0000
2017-06-07,125.08,125.91,124.11,125.64,125.64,9429562,0.0000,1.0,122.9660,122.4845,66.9813,80.9436,78.9841,-0.1743,2.3908,2.5651,29.2714,99.8637,35.0000,40.0000,122.9660,126.4042,119.5278,57261148.4494,692728914.0000
2017-06-06,125.37,126.2,124.27,124.62,124.62,9257144,0.0000,1.0,122.6840,122.1523,65.2128,77.0007,69.7548,-0.2129,2.3957,2.6086,29.8990,95.6819,40.0000,45.0000,122.6840,126.1239,119.2441,50660455.0494,683299352.0000
2017-06-05,124.02,125.56,123.87,125.37,125.37,10030644,0.0000,1.0,122.2960,121.8925,67.7474,79.0080,59.4686,-0.1908,2.4710,2.6619,30.5086,94.3508,45.0000,50.0000,122.2960,126.4511,118.1409,56560085.6815,692556496.0000
2017-06-02,123.72,124.53,123.24,124.13,124.13,7341560,0.0000,1.0,121.8295,121.5265,65.6505,53.2558,46.9980,-0.2547,2.4549,2.7096,31.2896,68.9908,50.0000,55.0000,121.8295,126.5552,117.1038,48784852.7585,682525852.0000
2017-06-01,122.82,124.0,122.26,123.97,123.97,8897842,0.0000,1.0,121.4160,121.2524,65.3745,46.1421,45.3723,-0.2485,2.5248,2.7733,32.3431,58.5301,55.0000,60.0000,121.4160,126.6806,116.1514,45996198.1848,675184292.0000
2017-05-31,123.64,124.175,122.0,122.46,122.46,11582152,0.0000,1.0,121.0460,120.9664,62.6870,41.5962,48.1656,-0.2418,2.5936,2.8354,33.5741,50.5146,60.0000,65.0000,121.0460,126.5742,115.5178,37405178.3228,666286450.0000
2017-05-30,124.08,124.88,123.53,123.91,123.91,8343401,0.0000,1.0,120.8275,120.8092,67.4639,48.3785,54.3910,-0.0984,2.7974,2.8958,34.8700,87.2939,65.0000,70.0000,120.8275,126.4594,115.1956,44088213.1549,677868602.0000
2017-05-26,123.93,124.65,123.1,123.99,123.99,7558893,0.0000,1.0,120.4660,120.4828,67.7345,54.5221,63.7935,-0.0512,2.8692,2.9204,35.8148,92.0153,70.0000,75.0000,120.4660,126.1875,114.7445,47734588.4068,686212003.0000
2017-05-25,123.74,124.45,122.31,123.63,123.63,12482509,0.0000,1.0,120.0415,120.1136,67.1717,60.2724,71.5155,-0.0222,2.9111,2.9332,36.8554,91.3379,75.0000,80.0000,120.0415,125.9120,114.1710,46612946.2197,678653110.0000
2017-05-24,123.07,123.684,121.95,122.81,122.81,8375246,0.0000,1.0,119.6315,119.7434,65.8840,76.5860,77.1312,0.0200,2.9587,2.9388,37.9897,84.6940,80.0000,85.0000,119.6315,125.5870,113.6760,43696472.1543,666170601.0000
2017-05-23,124.67,125.675,122.85,122.93,122.93,14370124,0.0000,1.0,119.2395,119.4206,66.2453,77.6882,72.1828,0.1263,3.0600,2.9338,39.3310,117.5290,85.0000,90.0000,119.2395,125.3369,113.1421,43764092.3642,674545847.0000
2017-05-22,124.98,125.59,123.555,124.75,124.75,13485165,0.0000,1.0,118.8670,119.0512,71.9275,77.1193,69.1326,0.2304,3.1326,2.9022,40.5162,151.1123,90.0000,95.0000,118.8670,124.9272,112.8068,57320333.2350,688915971.0000
2017-05-19,123.96,126.4,123.07,123.22,123.22,21101695,0.0000,1.0,118.3725,118.4514,69.8631,61.7409,69.2787,0.1498,2.9944,2.8446,41.5833,162.6351,0.0000,100.0000,118.3725,124.0327,112.7123,54967884.3038,675430806.0000
2017-05-18,116.31,122.63,114.0,121.27,121.27,37121943,0.0000,1.0,117.8670,117.9494,66.9173,68.5378,80.7420,0.1230,2.9302,2.8072,42.7065,47.4411,0.0000,90.0000,117.8670,123.5110,112.2230,74168525.7002,654329111.0000
2017-05-17,123.25,123.89,120.5,120.72,120.72,19834651,0.0000,1.0,117.4515,117.5998,66.0275,77.5574,89.8609,0.2277,3.0041,2.7764,44.5814,119.8555,0.0000,95.0000,117.4515,123.2536,111.6494,48746662.0698,617207168.0000
2017-05-16,121.98,124.34,121.74,124.02,124.02,18222134,0.0000,1.0,116.9535,117.2714,77.9824,96.1310,95.5623,0.3914,3.1109,2.7195,44.4684,184.1212,5.0000,100.0000,116.9535,123.2376,110.6694,66006904.0905,637041819.0000
2017-05-15,121.03,121.49,120.031,121.4,121.4,11120914,0.0000,1.0,116.3140,116.5610,74.5001,95.8942,95.4860,0.2442,2.8658,2.6216,43.7941,144.4438,0.0000,100.0000,116.3140,122.1808,110.4472,52270218.4597,618819685.0000
2017-05-12,120.16,120.468,119.51,120.34,120.34,9823899,0.0000,1.0,115.8320,116.0517,72.8496,94.6617,90.9242,0.2175,2.7781,2.5606,43.5032,137.9769,0.0000,95.0000,115.8320,121.5297,110.1343,42521315.7825,607698771.0000
2017-05-11,120.13,120.5,118.25,120.16,120.16,11375510,0.0000,1.0,115.3255,115.6003,72.5632,95.9020,79.9073,0.2275,2.7337,2.5062,43.3777,134.9332,5.0000,100.0000,115.3255,121.1302,109.5208,35322592.2982,597874872.0000
2017-05-10,120.01,120.33,119.1,119.98,119.98,9347289,0.0000,1.0,114.8490,115.1203,72.2854,82.2091,59.9555,0.2063,2.6556,2.4493,43.2456,148.3830,0.0000,100.0000,114.8490,120.5518,109.1462,27385014.2093,586499362.0000
2017-05-09,118.62,120.0,118.07,120.0,120.0,15219945,0.0000,1.0,114.3720,114.6087,72.3627,61.6110,43.6925,0.1378,2.5356,2.3977,42.6951,146.1182,0.0000,100.0000,114.3720,119.8706,108.8734,23357320.5751,595846651.0000
2017-05-08,116.9,117.51,116.2,116.86,116.86,6461932,0.0000,1.0,113.9570,114.0412,67.1148,36.0464,40.2260,-0.0198,2.3435,2.3633,42.1647,87.4922,0.0000,80.0000,113.9570,118.9207,108.9933,8137375.5751,580626706.0000
2017-05-05,116.05,116.15,114.8,116.04,116.04,7099447,0.0000,1.0,113.5635,113.7445,65.4891,33.4202,51.4259,0.0157,2.3840,2.3682,42.0264,61.4912,5.0000,85.0000,113.5635,118.7853,108.3417,8088047.8500,574164774.0000
2017-05-04,115.94,116.41,115.15,115.86,115.86,6977734,0.0000,1.0,113.1635,113.5029,65.1296,51.2116,66.8400,0.1201,2.4844,2.3643,42.1599,72.3937,10.0000,90.0000,113.1635,118.7762,107.5508,2145547.7685,567065327.0000
2017-05-03,117.95,118.0,115.12,116.57,116.57,10590212,0.0000,1.0,112.7425,113.2548,67.7751,69.6460,76.3534,0.2606,2.5948,2.3343,42.1239,100.2327,15.0000,95.0000,112.7425,118.7334,106.7516,1259486.3082,574043061.0000
2017-05-02,117.07,118.69,117.0,118.09,118.09,10048174,0.0000,1.0,112.2900,112.9058,73.8784,79.6624,79.9226,0.3566,2.6257,2.2691,42.0860,145.9698,20.0000,100.0000,112.2900,118.4217,106.1583,1185943.1693,584633273.0000
2017-05-01,115.63,117.24,115.5,116.68,116.68,7332129,0.0000,1.0,111.7900,112.3601,71.6268,79.7519,82.1971,0.2922,2.4722,2.1800,41.0536,130.5129,25.0000,100.0000,111.7900,117.5690,106.0110,-1727432.7242,574585099.0000
2017-04-28,115.9,115.99,115.0,115.5,115.5,6984928,0.0000,1.0,111.3475,111.9054,69.5393,80.3536,85.3246,0.2768,2.3838,2.1069,40.1827,123.9022,30.0000,100.0000,111.3475,116.9124,105.7826,-4340030.4139,567252970.0000
2017-04-27,115.0,115.96,114.83,115.43,115.43,9441465,0.0000,1.0,111.0150,111.5270,69.4124,86.4859,88.7777,0.3187,2.3565,2.0377,39.4806,140.0711,35.0000,100.0000,111.0150,116.3371,105.6929,-4410585.2422,560268042.0000
2017-04-26,115.37,115.75,114.622,114.97,114.97,6678780,0.0000,1.0,110.7190,111.1162,68.5962,89.1342,89.0251,0.3364,2.2944,1.9580,38.7468,152.0277,40.0000,95.0000,110.7190,115.6716,105.7664,-4995454.7554,550826577.0000
2017-04-25,115.54,115.82,114.8,115.48,115.48,11434602,0.0000,1.0,110.3605,110.7105,70.5800,90.7131,82.3933,0.3548,2.2287,1.8739,38.0108,180.9768,0.0000,100.0000,110.3605,115.0620,105.6590,-2437624.1171,557505357.0000
2017-04-24,114.04,115.16,114.02,114.86,114.86,13386574,0.0000,1.0,109.9905,110.2085,69.5634,87.2281,72.9515,0.2753,2.0605,1.7852,37.1389,181.4278,5.0000,100.0000,109.9905,114.1565,105.8245,-6249158.1171,546070755.0000
2017-04-21,112.8,113.17,112.3,113.11,113.11,8968296,0.0000,1.0,109.6495,109.7188,66.4553,69.2387,66.1140,0.1626,1.8790,1.7164,36.3273,138.3723,0.0000,95.0000,109.6495,113.2423,106.0567,-12590166.8540,532684181.0000
2017-04-20,111.53,113.6,111.48,112.96,112.96,13773052,0.0000,1.0,109.4065,109.3619,66.1741,62.3877,68.3716,0.1224,1.7981,1.6758,35.8373,153.5044,0.0000,100.0000,109.4065,112.6729,106.1401,-20321456.5092,523715885.0000
2017-04-19,111.99,112.2,110.57,110.76,110.76,9603782,0.0000,1.0,109.0630,108.9831,61.6994,66.7157,74.1336,0.0389,1.6841,1.6452,35.3216,103.8730,5.0000,100.0000,109.0630,112.2049,105.9211,-25778703.5280,509942833.0000
2017-04-18,111.2,112.2,110.867,111.23,111.23,8305129,0.0000,1.0,108.7795,108.7961,63.4016,76.0113,75.7666,0.1025,1.7380,1.6355,35.0707,129.9079,10.0000,100.0000,108.7795,112.2624,105.2966,-18413840.0311,519546615.0000
2017-04-17,110.91,111.87,110.3,111.76,111.76,7128051,0.0000,1.0,108.5805,108.5399,65.3325,79.6738,77.5345,0.1238,1.7336,1.6099,34.6518,146.9288,15.0000,80.0000,108.5805,111.9330,105.2280,-14631984.5900,527851744.0000
2017-04-13,110.72,111.45,109.82,110.21,110.21,6857001,0.0000,1.0,108.2730,108.2009,62.1280,71.6146,78.8263,0.0700,1.6489,1.5789,34.2788,128.3682,20.0000,85.0000,108.2730,111.5294,105.0166,-20761200.4180,520723693.0000
2017-04-12,110.5,111.7,110.31,110.63,110.63,8099810,0.0000,1.0,108.0440,107.9894,63.6424,81.3151,79.7947,0.1132,1.6746,1.5614,33.9726,164.6177,0.0000,90.0000,108.0440,111.3668,104.7212,-17185463.7002,527580694.0000
2017-04-11,111.4,111.79,109.46,110.44,110.44,10011311,0.0000,1.0,107.6970,107.7115,63.2575,83.5491,68.5521,0.1072,1.6403,1.5331,33.4125,153.2607,5.0000,95.0000,107.6970,111.3044,104.0896,-12815062.6211,519480884.0000
2017-04-10,109.0,111.88,108.84,111.7,111.7,14798611,0.0000,1.0,107.3875,107.4242,67.7777,74.5199,49.4136,0.0857,1.5920,1.5063,32.8229,170.9899,10.0000,100.0000,107.3875,111.0620,103.7130,-11225283.6211,529492195.0000
2017-04-07,107.88,109.07,106.76,108.99,108.99,8351378,0.0000,1.0,107.0615,106.9742,62.2687,47.5872,30.6496,-0.1060,1.3789,1.4849,32.2023,60.0247,15.0000,70.0000,107.0615,110.2758,103.8472,-24271427.5290,514693584.0000
2017-04-06,107.59,108.42,107.15,108.04,108.04,5211109,0.0000,1.0,106.7815,106.7620,59.9907,26.1337,22.8427,-0.1486,1.3627,1.5114,32.0984,46.5137,20.0000,75.0000,106.7815,110.2413,103.3217,-32044355.1047,506342206.0000
2017-04-05,108.36,108.82,107.32,107.44,107.44,8205387,0.0000,1.0,106.5415,106.6274,58.4869,18.2279,26.7941,-0.1295,1.4191,1.5486,32.1386,51.2020,0.0000,80.0000,106.5415,110.2740,102.8090,-34137005.1756,501131097.0000
2017-04-04,107.87,108.26,106.88,107.52,107.52,6478924,0.0000,1.0,106.3305,106.5419,58.7667,24.1666,41.3764,-0.0495,1.5314,1.5809,32.1060,45.4298,0.0000,85.0000,106.3305,110.3052,102.3558,-27244480.0956,509336484.0000
2017-04-03,108.85,109.47,107.52,108.09,108.09,7790051,0.0000,1.0,106.0860,106.4390,60.7332,37.9879,58.4981,0.0510,1.6443,1.5933,32.1960,79.9497,0.0000,90.0000,106.0860,110.3304,101.8416,-26774992.8492,515815408.0000
2017-03-31,108.5,109.119,107.78,107.83,107.83,9002786,0.0000,1.0,105.7970,106.2652,60.1554,61.9746,73.2596,0.1260,1.7065,1.5806,32.0185,84.5165,5.0000,95.0000,105.7970,110.2388,101.3552,-23539125.5108,508025357.0000
2017-03-30,109.729,110.45,108.66,108.85,108.85,10592470,0.0000,1.0,105.5710,106.1004,63.6456,75.5320,78.4482,0.2385,1.7876,1.5491,31.9032,132.5291,10.0000,100.0000,105.5710,110.0359,101.1061,-15208690.9671,517028143.0000
2017-03-29,107.97,109.74,107.69,109.51,109.51,8788720,0.0000,1.0,105.2880,105.8110,65.9995,82.2722,80.6584,0.2718,1.7612,1.4894,31.4079,140.4744,15.0000,100.0000,105.2880,109.6006,100.9754,-6864901.7492,527620613.0000
2017-03-28,108.23,108.95,107.46,107.8,107.8,6469277,0.0000,1.0,105.0145,105.4217,62.5944,77.5405,76.7432,0.2132,1.6347,1.4215,31.0173,126.7422,0.0000,90.0000,105.0145,108.8934,101.1356,-13681518.7248,518831893.0000
2017-03-27,106.65,108.19,106.51,108.08,108.08,7709376,0.0000,1.0,104.7695,105.1713,63.5850,82.1626,70.1813,0.2553,1.6235,1.3682,30.7566,123.7844,5.0000,95.0000,104.7695,108.5309,101.0081,-10164663.4429,525301170.0000
2017-03-24,108.4,109.13,107.23,108.04,108.04,7577320,0.0000,1.0,104.5455,104.8651,63.5066,70.5265,61.5225,0.2528,1.5572,1.3044,30.6328,167.0379,0.0000,100.0000,104.5455,108.0138,101.0772,-16864478.3001,517591794.0000
2017-03-23,106.95,108.83,106.44,108.25,108.25,13410771,0.0000,1.0,104.2910,104.5309,64.1958,57.8548,60.3509,0.2127,1.4539,1.2412,30.2091,183.4540,5.0000,100.0000,104.2910,107.4274,101.1546,-15747820.6159,525169114.0000
2017-03-22,104.64,106.12,103.98,106.09,106.09,7153035,0.0000,1.0,104.0015,104.1394,59.9491,56.1863,68.0914,0.0916,1.2795,1.1880,29.8174,82.5577,10.0000,95.0000,104.0015,106.6543,101.3487,-22649598.1598,511758343.0000
2017-03-21,108.46,108.7,104.7,105.09,105.09,13877719,0.0000,1.0,103.9070,103.9341,57.7448,67.0116,70.4800,0.0932,1.2583,1.1651,29.9603,143.6849,0.0000,100.0000,103.9070,106.3844,101.4296,-29602080.7766,504605308.0000
2017-03-20,106.23,108.2,105.94,107.25,107.25,12447932,0.0000,1.0,103.7585,103.8124,65.0965,81.0763,65.8059,0.1730,1.3148,1.1418,29.8123,236.3980,0.0000,100.0000,103.7585,106.2899,101.2271,-18430516.9816,518483027.0000
2017-03-17,105.17,106.5,104.86,105.61,105.61,8778885,0.0000,1.0,103.4220,103.4506,61.5672,63.3521,55.4593,0.0492,1.1478,1.0985,29.1064,178.9398,5.0000,100.0000,103.4220,105.7915,101.0525,-20413373.4064,506035095.0000
2017-03-16,105.25,105.65,104.301,105.63,105.63,12445226,0.0000,1.0,103.1825,103.2233,61.6394,52.9895,54.2475,-0.0014,1.0849,1.0862,28.7048,166.7709,0.0000,85.0000,103.1825,105.5870,100.7780,-19663956.3942,514813980.0000
2017-03-15,104.37,104.49,102.6,103.69,103.69,11695195,0.0000,1.0,102.9785,102.9700,56.9911,50.0364,57.1526,-0.0998,0.9868,1.0866,28.4730,49.9399,5.0000,90.0000,102.9785,105.2034,100.7536,-31740161.6084,502368754.0000
2017-03-14,104.61,106.0,103.822,104.25,104.25,7748369,0.0000,1.0,102.8735,102.8942,58.9499,59.7168,57.8204,-0.0667,1.0448,1.1115,28.5120,140.7582,10.0000,95.0000,102.8735,105.1517,100.5953,-33534662.4285,514063949.0000
2017-03-13,103.52,106.25,103.47,105.18,105.18,16118945,0.0000,1.0,102.8160,102.7514,62.3299,61.7045,50.7543,-0.0816,1.0466,1.1282,27.9651,178.6889,15.0000,100.0000,102.8160,105.0088,100.6232,-28831566.0934,521812318.0000
2017-03-10,103.43,103.7,102.63,103.39,103.39,4119480,0.0000,1.0,102.6750,102.4958,57.9181,52.0401,38.2928,-0.2096,0.9390,1.1486,27.3893,47.3978,20.0000,40.0000,102.6750,104.5862,100.7638,-32542402.3524,505693373.0000
2017-03-09,102.97,103.75,102.76,103.24,103.24,4523635,0.0000,1.0,102.6725,102.4017,57.5221,38.5184,28.8396,-0.2308,0.9702,1.2010,27.4174,47.4526,25.0000,45.0000,102.6725,104.5801,100.7649,-34274893.9411,501573893.0000
2017-03-08,102.63,104.29,102.54,103.22,103.22,7066707,0.0000,1.0,102.6890,102.3134,57.4714,24.3200,27.5471,-0.2474,1.0113,1.2587,27.3826,59.5345,30.0000,50.0000,102.6890,104.6215,100.7565,-34137814.0927,497050258.0000
2017-03-07,102.3,103.308,102.11,102.63,102.63,4984972,0.0000,1.0,102.5695,102.2180,55.9996,23.6806,38.1868,-0.2695,1.0510,1.3205,27.3459,6.6012,0.0000,55.0000,102.5695,104.6461,100.4929,-32562947.9612,489983551.0000
2017-03-06,102.76,103.25,102.1,102.31,102.31,6290674,0.0000,1.0,102.4830,102.1746,55.2008,34.6407,48.7933,-0.2414,1.1465,1.3879,27.5737,2.8975,5.0000,60.0000,102.4830,104.6828,100.2832,-31905497.5639,484998579.0000
2017-03-03,102.99,103.42,102.44,103.31,103.31,6320936,0.0000,1.0,102.3870,102.1604,58.3454,56.2392,57.0224,-0.1640,1.2842,1.4483,27.8295,43.5277,10.0000,65.0000,102.3870,104.7687,100.0053,-27912287.1117,491289253.0000
2017-03-02,103.8,104.58,102.77,103.19,103.19,7981406,0.0000,1.0,102.2635,102.0394,58.0731,55.5000,55.8106,-0.1497,1.3396,1.4893,27.9530,78.0903,15.0000,70.0000,102.2635,104.6965,99.8305,-32814237.4791,484968317.0000
2017-03-01,103.68,104.99,103.21,104.04,104.04,10331843,0.0000,1.0,102.1825,101.9183,60.7451,59.3281,55.1848,-0.1238,1.4029,1.5267,27.9426,124.3477,20.0000,75.0000,102.1825,104.5945,99.7705,-28536909.4017,492949723.0000
2017-02-28,103.89,103.99,102.03,102.9,102.9,8012678,0.0000,1.0,102.0460,101.6949,58.3006,52.6037,55.2439,-0.1808,1.3769,1.5576,27.7451,63.4048,25.0000,80.0000,102.0460,104.3275,99.7645,-27840380.6601,482617880.0000
2017-02-27,102.5,103.825,102.22,103.6,103.6,6865600,0.0000,1.0,101.9520,101.5681,60.4982,53.6224,57.9347,-0.1632,1.4396,1.6028,27.7655,87.9575,30.0000,85.0000,101.9520,104.2400,99.6640,-26940998.4357,490630558.0000
2017-02-24,101.39,103.0,101.3,102.95,102.95,7356392,0.0000,1.0,101.8755,101.3542,59.1395,59.5056,56.4401,-0.2161,1.4275,1.6436,27.7093,38.3369,35.0000,90.0000,101.8755,104.0367,99.7143,-31881663.8562,483764958.0000
2017-02-23,104.72,104.86,101.82,102.46,102.46,10095637,0.0000,1.0,101.8655,101.1862,58.1076,60.6761,45.8781,-0.2402,1.4575,1.6977,27.8384,79.7132,40.0000,95.0000,101.8655,104.0085,99.7225,-38805326.9150,476408566.0000
2017-02-22,102.48,105.2,102.42,104.2,104.2,15779442,0.0000,1.0,101.9455,101.0521,63.5192,49.1385,32.2219,-0.2332,1.5245,1.7577,27.7696,140.2900,0.0000,100.0000,101.9455,104.2821,99.6089,-32960484.4414,486504203.0000
2017-02-21,101.03,102.54,100.91,102.12,102.12,8186401,0.0000,1.0,101.8070,100.7208,59.2045,27.8197,23.5353,-0.4054,1.4106,1.8160,27.4580,0.7271,0.0000,15.0000,101.8070,103.9092,99.7048,-37387809.8946,470724761.0000
2017-02-17,100.69,101.73,100.3,100.52,100.52,8256414,0.0000,1.0,101.6215,100.5735,55.3451,19.7075,27.4652,-0.4609,1.4565,1.9174,27.7376,-52.9359,0.0000,20.0000,101.6215,104.1847,99.0583,-41355452.0971,462538360.0000
2017-02-16,101.86,102.1,100.5,100.82,100.82,7464034,0.0000,1.0,101.3985,100.5791,56.2937,23.0787,36.6541,-0.3758,1.6568,2.0326,28.2492,-15.1833,0.0000,25.0000,101.3985,104.9077,97.8893,-35639473.1740,470794774.0000
2017-02-15,102.06,102.13,100.11,101.55,101.55,12384440,0.0000,1.0,101.1660,100.5537,58.6163,39.6095,51.4109,-0.2687,1.8579,2.1265,28.7096,4.3955,0.0000,30.0000,101.1660,105.3492,96.9828,-31161052.7740,478258808.0000
2017-02-14,103.14,103.6,100.896,101.59,101.59,10238790,0.0000,1.0,100.8885,100.4489,58.7424,47.2741,63.2609,-0.1806,2.0131,2.1937,29.1941,42.6399,0.0000,35.0000,100.8885,105.6318,96.1452,-36433636.1403,490643248.0000
2017-02-13,102.82,104.44,102.62,103.1,103.1,9728978,0.0000,1.0,100.6150,100.3287,63.6558,67.3492,70.1196,-0.0609,2.1779,2.2389,29.4100,88.9157,5.0000,40.0000,100.6150,105.7773,95.4527,-31450556.3918,500882038.0000
2017-02-10,103.88,103.94,102.31,102.36,102.36,7680312,0.0000,1.0,100.2735,100.0370,62.1832,75.1594,65.5622,-0.0512,2.2029,2.2541,28.9262,76.0726,0.0000,45.0000,100.2735,105.6329,94.9141,-26853347.0072,491153060.0000
2017-02-09,103.57,104.18,102.56,103.34,103.34,8435817,0.0000,1.0,99.9505,99.7925,65.5234,67.8501,50.0462,0.0111,2.2780,2.2669,28.5161,92.6367,5.0000,50.0000,99.9505,105.5416,94.3594,-19644219.7924,498833372.0000
2017-02-08,101.55,103.99,101.16,103.57,103.57,10176415,0.0000,1.0,99.6305,99.4191,66.3176,53.6769,36.4359,-0.0232,2.2409,2.2641,27.9781,87.5408,10.0000,55.0000,99.6305,105.1410,94.1200,-19331782.1258,507269189.0000
2017-02-07,101.04,101.6,100.5,100.83,100.83,5655088,0.0000,1.0,99.2895,98.9821,60.9623,28.6114,27.1270,-0.1323,2.1376,2.2699,27.4465,45.0810,0.0000,60.0000,99.2895,104.6239,93.9551,-26487635.7830,497092774.0000
2017-02-06,100.17,101.706,100.02,100.9,100.9,6865574,0.0000,1.0,98.9840,98.7876,61.1984,27.0192,27.6724,-0.0493,2.2537,2.3030,27.3692,48.0253,0.0000,65.0000,98.9840,104.6218,93.3462,-24225600.5830,502747862.0000
2017-02-03,101.5,101.56,100.3,100.39,100.39,6196302,0.0000,1.0,98.6335,98.5653,60.1294,25.7502,28.0574,0.0466,2.3619,2.3153,27.2879,51.3129,0.0000,70.0000,98.6335,104.6125,92.6545,-24526936.5712,495882288.0000
2017-02-02,101.28,101.47,100.56,100.84,100.84,5371631,0.0000,1.0,98.3325,98.3732,61.5509,30.2476,32.9138,0.2140,2.5176,2.3037,27.0944,63.0887,0.0000,75.0000,98.3325,104.5296,92.1354,-19215820.5712,502078590.0000
