,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Signal,MACD_Hist,MACD,ADX,CCI,Aroon Down,Aroon Up,Real Upper Band,Real Middle Band,Real Lower Band,Chaikin A/D,OBV
2007-08-24,12.06,12.13,11.92,12.13,12.13,12585800,0.0000,1.0,12.6615,12.7245,37.4646,58.6299,53.7310,-0.5977,-0.0100,-0.6077,21.7705,-75.8466,70.0000,0.0000,13.9175,12.6615,11.4055,-569289212.4757,-184729500.0000
2007-08-23,11.98,12.24,11.82,12.06,12.06,24604300,0.0000,1.0,12.7485,12.7871,36.5640,57.7156,60.6864,-0.5953,-0.0388,-0.6341,21.5480,-84.6263,75.0000,0.0000,14.0838,12.7485,11.4132,-581875012.4757,-197315300.0000
2007-08-22,12.25,12.44,11.96,12.01,12.01,27556500,0.0000,1.0,12.8820,12.8636,35.9379,48.7170,61.4723,-0.5855,-0.0659,-0.6514,21.3138,-82.2878,80.0000,0.0000,14.4319,12.8820,11.3321,-585389912.4757,-221919600.0000
2007-08-21,12.17,12.26,12.07,12.17,12.17,15148200,0.0000,1.0,13.0605,12.9535,37.0495,34.6031,50.9880,-0.5691,-0.0899,-0.6590,21.1776,-85.1239,85.0000,5.0000,14.9522,13.0605,11.1688,-563574349.9757,-194363100.0000
2007-08-20,12.05,12.26,11.84,12.1,12.1,23966200,0.0000,1.0,13.2125,13.0359,36.2297,21.3208,33.6908,-0.5466,-0.1287,-0.6753,20.8004,-98.0937,90.0000,10.0000,15.2744,13.2125,11.1506,-564371623.6599,-209511300.0000
2007-08-17,12.04,12.17,11.71,11.89,11.89,29195600,0.0000,1.0,13.3755,13.1344,33.7716,15.8854,19.1306,-0.5144,-0.1647,-0.6792,20.4033,-113.8609,95.0000,0.0000,15.5710,13.3755,11.1800,-570077861.7552,-233477500.0000
2007-08-16,11.86,11.9,11.27,11.64,11.64,36549800,0.0000,1.0,13.5560,13.2654,30.7529,20.3052,11.1410,-0.4733,-0.1796,-0.6529,19.8741,-140.5525,100.0000,5.0000,15.8256,13.5560,11.2864,-563730992.1899,-262673100.0000
2007-08-15,12.45,12.54,11.85,11.95,11.95,47123500,0.0000,1.0,13.7630,13.4365,32.4978,32.8939,17.3845,-0.4283,-0.1561,-0.5844,18.9793,-114.0587,100.0000,10.0000,16.0510,13.7630,11.4750,-570112703.3010,-226123300.0000
2007-08-14,12.87,12.92,12.45,12.54,12.54,21886200,0.0000,1.0,13.9385,13.5930,36.2129,48.6838,32.3901,-0.3893,-0.1307,-0.5200,18.4081,-87.4926,75.0000,15.0000,16.1813,13.9385,11.6957,-536648188.8083,-178999800.0000
2007-08-13,13.22,13.22,12.76,12.84,12.84,21435200,0.0000,1.0,14.1035,13.7039,38.3295,55.9563,48.9071,-0.3567,-0.1337,-0.4904,18.2620,-74.9755,80.0000,20.0000,16.3955,14.1035,11.8115,-523143937.7445,-157113600.0000
2007-08-10,12.96,13.19,12.77,13.01,13.01,26582900,0.0000,1.0,14.2475,13.7948,39.5748,54.0394,64.7541,-0.3232,-0.1527,-0.4760,18.3752,-78.3050,85.0000,25.0000,16.5656,14.2475,11.9294,-509164459.4836,-135678400.0000
2007-08-09,12.9,13.36,12.86,13.08,13.08,61830100,0.0000,1.0,14.3685,13.8774,40.0842,37.3685,54.2077,-0.2850,-0.1829,-0.4679,18.4580,-79.4947,90.0000,30.0000,16.6681,14.3685,12.0689,-512962016.6265,-109095500.0000
2007-08-08,12.82,13.6,12.7,13.42,13.42,33972500,0.0000,1.0,14.4825,13.9613,42.6153,24.3671,43.1565,-0.2393,-0.2187,-0.4580,18.6207,-79.8633,95.0000,35.0000,16.7410,14.4825,12.2240,-505542404.6265,-47265400.0000
2007-08-07,12.66,12.8,12.38,12.63,12.63,27107800,0.0000,1.0,14.5440,14.0183,33.3214,13.9945,14.7412,-0.1847,-0.2886,-0.4733,18.7920,-134.1057,100.0000,40.0000,16.7498,14.5440,12.3382,-525925904.6265,-81237900.0000
2007-08-06,12.91,12.92,12.38,12.77,12.77,39626700,0.0000,1.0,14.6340,14.1645,34.2554,13.8183,15.2036,-0.1125,-0.2930,-0.4055,17.9965,-151.3101,100.0000,45.0000,16.6596,14.6340,12.6084,-531089295.1026,-54130100.0000
2007-08-03,13.36,13.43,12.85,12.85,12.85,25624100,0.0000,1.0,14.7240,14.3113,34.7847,12.3114,12.0387,-0.0392,-0.2880,-0.3273,17.1591,-149.3489,100.0000,50.0000,16.5616,14.7240,12.8864,-548701161.7693,-14503400.0000
2007-08-02,13.49,13.6,13.3,13.4,13.4,20601900,0.0000,1.0,14.8010,14.4651,38.6892,10.4031,14.2126,0.0328,-0.2636,-0.2309,16.6016,-133.4626,95.0000,55.0000,16.4359,14.8010,13.1661,-523077061.7693,11120700.0000
2007-08-01,13.48,13.63,13.03,13.41,13.41,28455500,0.0000,1.0,14.8405,14.5772,38.7643,9.4350,10.6828,0.0987,-0.2591,-0.1604,16.3669,-155.0044,100.0000,60.0000,16.3731,14.8405,13.3079,-516209761.7693,31722600.0000
2007-07-31,13.79,13.99,13.39,13.54,13.54,38820700,0.0000,1.0,14.8880,14.7000,39.7172,13.6094,6.3138,0.1634,-0.2326,-0.0692,16.1197,-142.9218,100.0000,65.0000,16.2939,14.8880,13.4821,-523797895.1026,60178100.0000
2007-07-30,14.02,14.08,13.56,13.79,13.79,28868700,0.0000,1.0,14.9290,14.8222,41.5846,20.8644,11.3084,0.2216,-0.1866,0.0350,16.1571,-134.8956,100.0000,70.0000,16.2183,14.9290,13.6397,-504387545.1026,98998800.0000
2007-07-27,14.76,14.76,13.84,13.87,13.87,51121900,0.0000,1.0,14.9545,14.9308,42.1876,27.2938,23.2061,0.2683,-0.1263,0.1420,16.3443,-102.0502,100.0000,75.0000,16.1708,14.9545,13.7382,-501056541.2565,127867500.0000
2007-07-26,15.44,15.61,14.33,14.73,14.73,56258900,0.0000,1.0,14.9855,15.0425,49.5211,29.1501,28.0786,0.2998,-0.0315,0.2684,16.7933,-12.4064,0.0000,80.0000,16.1184,14.9855,13.8526,-453268678.2130,178989400.0000
2007-07-25,15.38,15.69,15.26,15.58,15.58,39433800,0.0000,1.0,14.9780,15.0754,59.1805,36.5613,30.5968,0.3077,0.0305,0.3382,17.6022,69.5795,0.0000,85.0000,16.1195,14.9780,13.8365,-432171590.7130,235248300.0000
2007-07-24,15.23,15.41,15.05,15.21,15.21,30927700,0.0000,1.0,14.9080,15.0222,55.5991,46.7745,28.7749,0.3001,0.0358,0.3359,17.2763,41.1861,5.0000,90.0000,16.0649,14.9080,13.7511,-451429958.1549,195814500.0000
2007-07-23,15.51,15.65,15.12,15.36,15.36,21801000,0.0000,1.0,14.8615,15.0025,57.5436,63.3246,50.3122,0.2911,0.0746,0.3657,17.2032,65.6415,10.0000,95.0000,16.0406,14.8615,13.6824,-447993547.0438,226742200.0000
2007-07-20,16.17,16.19,15.41,15.5,15.5,42602500,0.0000,1.0,14.8220,14.9648,59.3851,73.2955,61.2363,0.2725,0.1107,0.3832,17.0249,116.7701,0.0000,100.0000,15.9845,14.8220,13.6595,-445936848.9306,248543200.0000
2007-07-19,15.68,15.85,15.45,15.78,15.78,49401600,0.0000,1.0,14.7830,14.9085,63.2296,83.1954,78.4252,0.2448,0.1409,0.3856,16.4035,138.1146,0.0000,90.0000,15.9034,14.7830,13.6626,-413165695.0844,291145700.0000
2007-07-18,15.45,15.6601,15.02,15.46,15.46,39567000,0.0000,1.0,14.6760,14.8168,60.4497,87.8244,80.2249,0.2096,0.1451,0.3547,16.0580,118.1524,0.0000,95.0000,15.8039,14.6760,13.5481,-445276735.0844,241744100.0000
2007-07-17,15.85,15.96,15.61,15.84,15.84,25781600,0.0000,1.0,14.5815,14.7491,66.0861,91.5010,90.9360,0.1733,0.1693,0.3426,15.8795,214.0481,5.0000,100.0000,15.7469,14.5815,13.4161,-460105860.6898,281311100.0000
2007-07-16,15.45,15.94,15.4,15.72,15.72,32994600,0.0000,1.0,14.4650,14.6342,65.1102,86.6366,92.3123,0.1310,0.1525,0.2834,14.7114,236.1045,10.0000,100.0000,15.5680,14.4650,13.3620,-468208649.2612,255529500.0000
2007-07-13,15.42,15.5,15.15,15.43,15.43,20537200,0.0000,1.0,14.3605,14.5199,62.6420,78.4300,91.2546,0.0929,0.1232,0.2161,13.4983,207.1035,15.0000,100.0000,15.3592,14.3605,13.3618,-474318760.3723,222534900.0000
2007-07-12,14.85,15.4,14.65,15.36,15.36,40924700,0.0000,1.0,14.2780,14.4242,62.0260,67.5673,76.3430,0.0621,0.0944,0.1565,12.6075,181.1454,20.0000,100.0000,15.1773,14.2780,13.3787,-486641080.3723,201997700.0000
2007-07-11,14.46,14.74,14.34,14.65,14.65,24004300,0.0000,1.0,14.2080,14.3256,54.8526,57.4397,67.6923,0.0385,0.0468,0.0852,11.7656,78.6549,25.0000,35.0000,14.9665,14.2080,13.4495,-523200479.0390,161073000.0000
2007-07-10,14.57,14.65,14.42,14.43,14.43,18283600,0.0000,1.0,14.1655,14.2915,52.1943,46.5721,58.6667,0.0268,0.0386,0.0654,11.6153,67.7399,30.0000,40.0000,14.9154,14.1655,13.4156,-536402844.0390,137068700.0000
2007-07-09,14.53,14.76,14.42,14.57,14.57,19785700,0.0000,1.0,14.1395,14.2769,54.1208,36.9069,45.9601,0.0171,0.0444,0.0615,11.5742,91.0302,35.0000,45.0000,14.8869,14.1395,13.3921,-519709122.2998,155352300.0000
2007-07-06,14.24,14.48,14.18,14.39,14.39,20035600,0.0000,1.0,14.1145,14.2461,51.9548,33.8038,35.0897,0.0060,0.0354,0.0414,11.5308,49.8531,40.0000,50.0000,14.8357,14.1145,13.3933,-517381392.8881,135566600.0000
2007-07-05,14.42,14.45,14.11,14.19,14.19,16622700,0.0000,1.0,14.0790,14.2309,49.4349,36.2729,29.6709,-0.0028,0.0363,0.0334,11.8488,33.8123,45.0000,55.0000,14.8122,14.0790,13.3458,-525395632.8881,115531000.0000
2007-07-03,14.38,14.49,14.24,14.36,14.36,7586700,0.0000,1.0,14.0510,14.2352,51.6212,44.0689,36.6509,-0.0119,0.0550,0.0431,12.2238,62.0478,50.0000,60.0000,14.8075,14.0510,13.2945,-516595379.9469,132153700.0000
2007-07-02,14.26,14.41,14.12,14.36,14.36,17224400,0.0000,1.0,14.0320,14.2221,51.6212,51.4108,42.4970,-0.0257,0.0633,0.0376,12.4285,54.6763,55.0000,65.0000,14.7755,14.0320,13.2885,-516291911.9469,132153700.0000
2007-06-29,14.57,14.61,14.26,14.3,14.3,21023600,0.0000,1.0,14.0225,14.2076,50.9299,57.5600,53.0587,-0.0415,0.0715,0.0300,12.7433,76.7343,60.0000,70.0000,14.7537,14.0225,13.2913,-527576863.6710,114929300.0000
2007-06-28,14.74,14.83,14.49,14.49,14.49,18196200,0.0000,1.0,14.0230,14.1978,53.2174,61.2104,58.6766,-0.0594,0.0854,0.0260,12.8763,123.3068,65.0000,75.0000,14.7550,14.0230,13.2910,-511358657.9568,135952900.0000
2007-06-27,14.09,14.64,14.07,14.58,14.58,25102400,0.0000,1.0,14.0120,14.1671,54.3151,67.5543,60.9446,-0.0807,0.0819,0.0012,12.6772,93.8128,70.0000,80.0000,14.7219,14.0120,13.3021,-493162457.9568,154149100.0000
2007-06-26,14.38,14.44,14.05,14.18,14.18,17507600,0.0000,1.0,14.0015,14.1236,49.9565,71.5311,64.0100,-0.1012,0.0614,-0.0397,12.6785,47.2651,75.0000,0.0000,14.6831,14.0015,13.3199,-512980142.1673,129046700.0000
2007-06-25,14.68,14.75,14.2,14.28,14.28,21723200,0.0000,1.0,14.0225,14.1177,51.1147,69.7125,77.7083,-0.1165,0.0659,-0.0506,12.9122,78.6538,80.0000,0.0000,14.7492,14.0225,13.2958,-507144275.5006,146554300.0000
2007-06-22,14.69,14.84,14.39,14.57,14.57,28412700,0.0000,1.0,14.0465,14.1006,54.6023,53.5129,72.8750,-0.1330,0.0590,-0.0740,12.9454,107.5372,85.0000,0.0000,14.8347,14.0465,13.2583,-491740551.8643,168277500.0000
2007-06-21,13.93,14.88,13.83,14.72,14.72,57709500,0.0000,1.0,14.0620,14.0512,56.4965,35.1344,58.5541,-0.1477,0.0155,-0.1323,12.7024,73.8513,90.0000,0.0000,14.9013,14.0620,13.2227,-486058011.8643,196690200.0000
2007-06-20,13.52,13.82,13.51,13.64,13.64,31036600,0.0000,1.0,14.0865,13.9808,42.9626,18.7850,29.1097,-0.1516,-0.0684,-0.2200,12.4466,-77.4089,95.0000,0.0000,15.0241,14.0865,13.1489,-526179854.7214,138980700.0000
2007-06-19,13.48,13.63,13.28,13.57,13.57,24860900,0.0000,1.0,14.1755,14.0167,41.8487,18.5066,17.7393,-0.1345,-0.0843,-0.2188,12.6793,-106.1098,100.0000,0.0000,15.2540,14.1755,13.0970,-521173951.4956,107944100.0000
2007-06-18,13.65,13.65,13.5,13.51,13.51,18449200,0.0000,1.0,14.2685,14.0637,40.9090,24.3398,9.5062,-0.1134,-0.0935,-0.2069,12.6070,-103.4181,100.0000,5.0000,15.4390,14.2685,13.0980,-537511114.3527,83083200.0000
2007-06-15,13.72,13.95,13.53,13.63,13.63,24796900,0.0000,1.0,14.3725,14.1220,42.2048,37.1131,28.2743,-0.0901,-0.0926,-0.1827,12.8267,-89.2272,100.0000,0.0000,15.6219,14.3725,13.1231,-521521807.6861,101532400.0000
2007-06-14,13.77,14.03,13.71,13.78,13.78,21391800,0.0000,1.0,14.4625,14.1738,43.8544,43.9352,35.2389,-0.0669,-0.0944,-0.1613,13.0991,-77.6541,75.0000,5.0000,15.7439,14.4625,13.1811,-508532955.3051,126329300.0000
2007-06-13,13.86,14.05,13.75,13.96,13.96,20365200,0.0000,1.0,14.5525,14.2152,45.8996,45.8288,47.8261,-0.0433,-0.1037,-0.1470,13.6348,-74.8204,80.0000,10.0000,15.8815,14.5525,13.2235,-496500067.8051,147721100.0000
2007-06-12,13.91,14.1,13.73,13.8,13.8,25684300,0.0000,1.0,14.6245,14.2421,43.6817,38.3274,48.7405,-0.0174,-0.1275,-0.1448,14.2544,-86.7987,85.0000,15.0000,15.9732,14.6245,13.2758,-504646147.8051,127355900.0000
2007-06-11,14.12,14.25,13.82,13.91,13.91,22635000,0.0000,1.0,14.7025,14.2886,44.8835,25.7694,40.9199,0.0145,-0.1382,-0.1237,14.9067,-83.0263,90.0000,20.0000,16.0317,14.7025,13.3733,-488680231.5889,153040200.0000
2007-06-08,13.8,14.17,13.73,14.07,14.07,42600900,0.0000,1.0,14.7410,14.3285,46.6572,15.3095,25.3217,0.0491,-0.1552,-0.1062,15.6720,-89.9703,0.0000,25.0000,16.0198,14.7410,13.4622,-475520347.8680,175675200.0000
2007-06-07,13.56,14.02,13.56,13.68,13.68,34513200,0.0000,1.0,14.7400,14.3557,41.2841,10.8468,11.0665,0.0879,-0.1864,-0.0985,16.4137,-115.8501,0.0000,30.0000,16.0209,14.7400,13.4591,-498757202.4134,133074300.0000
2007-06-06,13.86,13.86,13.5895,13.63,13.63,25617800,0.0000,1.0,14.7345,14.4268,40.5548,9.6810,9.5401,0.1345,-0.1820,-0.0476,17.0016,-117.1293,0.0000,35.0000,16.0344,14.7345,13.4346,-482250889.3699,98561100.0000
2007-06-05,14.09,14.15,13.84,13.98,13.98,25919700,0.0000,1.0,14.7120,14.5107,44.2061,9.6190,11.9338,0.1800,-0.1568,0.0232,17.4104,-77.1693,5.0000,40.0000,16.1002,14.7120,13.3238,-464304223.5659,124178900.0000
2007-06-04,14.25,14.4,14.11,14.17,14.17,19526200,0.0000,1.0,14.6770,14.5665,46.3586,9.2985,7.5690,0.2192,-0.1416,0.0776,18.1263,-46.2410,10.0000,45.0000,16.1687,14.6770,13.1853,-461795865.5014,150098600.0000
2007-06-01,14.27,14.62,14.27,14.31,14.31,17752400,0.0000,1.0,14.6450,14.6083,47.9945,11.4944,9.3541,0.2545,-0.1280,0.1265,18.9507,-23.9336,15.0000,50.0000,16.2047,14.6450,13.0853,-450349472.3979,169624800.0000
2007-05-31,14.3,14.43,14.24,14.27,14.27,14011200,0.0000,1.0,14.6140,14.6397,47.4915,12.5614,10.9725,0.2866,-0.1137,0.1728,19.6131,-28.1182,20.0000,55.0000,16.2230,14.6140,13.0050,-436654763.8265,151872400.0000
2007-05-30,14.36,14.48,14.22,14.37,14.37,19121200,0.0000,1.0,14.5820,14.6786,48.6079,12.7527,14.1566,0.3150,-0.0814,0.2336,20.5317,-19.5061,25.0000,60.0000,16.2417,14.5820,12.9223,-427068153.3002,165883600.0000
2007-05-29,14.96,15.0,14.41,14.6,14.6,23393400,0.0000,1.0,14.5405,14.7111,51.2398,14.4649,12.5549,0.3353,-0.0379,0.2975,21.4986,10.7385,30.0000,65.0000,16.2598,14.5405,12.8212,-430009876.3771,185004800.0000
2007-05-25,15.01,15.03,14.59,14.76,14.76,22946000,0.0000,1.0,14.5015,14.7227,53.1414,19.6046,11.5465,0.3448,0.0065,0.3513,22.2893,23.3844,35.0000,70.0000,16.2488,14.5015,12.7542,-421683411.9703,208398200.0000
2007-05-24,15.16,15.25,14.81,14.88,14.88,20696900,0.0000,1.0,14.4795,14.7188,54.5847,31.1499,19.2933,0.3432,0.0554,0.3986,22.9001,40.8957,40.0000,75.0000,16.2243,14.4795,12.7347,-416468411.9703,231344200.0000
2007-05-23,15.31,15.46,15.16,15.21,15.21,17842600,0.0000,1.0,14.4605,14.7019,58.7535,43.9180,27.9739,0.3293,0.1117,0.4410,23.2628,69.1541,45.0000,80.0000,16.1957,14.4605,12.7253,-402356889.2430,252041100.0000
2007-05-22,15.4,15.6,15.1,15.42,15.42,22971600,0.0000,1.0,14.4325,14.6484,61.5975,60.3893,46.1827,0.3014,0.1537,0.4550,23.1661,83.8948,50.0000,85.0000,16.1362,14.4325,12.7288,-390461822.5764,269883700.0000
2007-05-21,15.63,15.77,15.39,15.43,15.43,24534400,0.0000,1.0,14.3900,14.5671,61.7327,72.9649,57.5976,0.2630,0.1820,0.4450,23.0643,109.2218,55.0000,90.0000,16.0344,14.3900,12.7456,-396893870.5764,292855300.0000
2007-05-18,15.54,15.75,15.29,15.59,15.59,26442100,0.0000,1.0,14.3205,14.4763,63.8631,84.5386,77.3878,0.2175,0.2072,0.4247,22.5471,127.2358,60.0000,95.0000,15.8994,14.3205,12.7416,-377524607.4185,317389700.0000
2007-05-17,15.62,15.95,15.4,15.43,15.43,29236300,0.0000,1.0,14.2490,14.3591,62.6382,90.2604,83.9094,0.1657,0.2106,0.3763,22.0172,154.9496,65.0000,100.0000,15.7171,14.2490,12.7809,-385572203.0707,290947600.0000
2007-05-16,15.34,15.63,15.17,15.58,15.58,28041200,0.0000,1.0,14.1915,14.2464,64.5880,94.3609,92.3185,0.1130,0.2123,0.3253,21.3068,167.1479,70.0000,95.0000,15.5565,14.1915,12.8265,-359525317.6161,320183900.0000
2007-05-15,15.55,15.75,15.26,15.4,15.4,41447400,0.0000,1.0,14.1080,14.1060,63.2851,90.8422,94.5533,0.0600,0.1803,0.2402,20.7773,200.6014,75.0000,100.0000,15.3186,14.1080,12.8974,-381470604.5726,292142700.0000
2007-05-14,14.94,15.43,14.84,15.36,15.36,49408800,0.0000,1.0,14.0115,13.9698,62.9977,77.4200,96.2110,0.0149,0.1316,0.1465,20.0990,198.9770,80.0000,100.0000,15.0959,14.0115,12.9271,-363707433.1441,250695300.0000
2007-05-11,14.16,14.69,14.1,14.68,14.68,43421700,0.0000,1.0,13.9195,13.8234,57.6431,53.3520,81.7624,-0.0180,0.0468,0.0288,19.6042,108.3361,85.0000,25.0000,14.8288,13.9195,13.0102,-401392111.1102,201286500.0000
2007-05-10,13.45,14.14,13.42,14.05,14.05,52887800,0.0000,1.0,13.8640,13.7333,51.4607,30.2758,54.2867,-0.0297,-0.0229,-0.0526,19.6771,2.9600,90.0000,30.0000,14.7144,13.8640,13.0136,-443341889.0763,157864800.0000
2007-05-09,13.11,13.59,13.03,13.57,13.57,24983300,0.0000,1.0,13.8445,13.6999,45.7270,17.9058,24.0068,-0.0240,-0.0676,-0.0916,20.3019,-83.0681,95.0000,35.0000,14.6948,13.8445,12.9942,-483007739.0763,104977000.0000
2007-05-08,13.21,13.3,13.0,13.18,13.18,25046900,0.0000,1.0,13.8255,13.7136,40.2820,17.7929,12.5339,-0.0071,-0.0841,-0.0912,21.1133,-123.9631,100.0000,40.0000,14.7156,13.8255,12.9354,-506206517.6477,79993700.0000
2007-05-07,13.56,13.65,13.27,13.28,13.28,20101800,0.0000,1.0,13.8300,13.7698,41.2911,20.1351,17.1766,0.0140,-0.0635,-0.0496,21.5587,-82.8159,0.0000,45.0000,14.7078,13.8300,12.9522,-511215897.6477,105040600.0000
2007-05-04,13.79,13.8,13.48,13.53,13.53,15284100,0.0000,1.0,13.8335,13.8213,43.9031,19.6585,23.6682,0.0299,-0.0358,-0.0059,22.3497,-43.9134,0.0000,50.0000,14.7030,13.8335,12.9640,-492172087.1214,125142400.0000
2007-05-03,14.05,14.06,13.65,13.69,13.69,23494500,0.0000,1.0,13.8000,13.8520,45.6592,21.7932,19.5604,0.0388,-0.0144,0.0244,23.4511,0.7430,5.0000,55.0000,14.7606,13.8000,12.8394,-481664268.3714,140426500.0000
2007-05-02,13.4,13.74,13.35,13.63,13.63,31601900,0.0000,1.0,13.7510,13.8690,44.8737,33.2116,15.7470,0.0424,0.0040,0.0464,24.5328,-25.8986,10.0000,60.0000,14.8226,13.7510,12.6794,-462754061.0543,116932000.0000
2007-05-01,13.86,13.96,13.45,13.54,13.54,27744200,0.0000,1.0,13.7145,13.8942,43.7142,53.8829,30.0724,0.0414,0.0386,0.0800,25.5417,-8.2460,15.0000,65.0000,14.8480,13.7145,12.5810,-476529248.2338,85330100.0000
2007-04-30,14.27,14.28,13.81,13.82,13.82,20980200,0.0000,1.0,13.6790,13.9315,46.6118,72.3179,53.8156,0.0317,0.0992,0.1309,26.7328,39.7036,20.0000,70.0000,14.8749,13.6790,12.4831,-458577118.8220,113074300.0000
2007-04-27,14.43,14.45,14.21,14.32,14.32,23396100,0.0000,1.0,13.6410,13.9432,52.5171,79.3668,77.7607,0.0069,0.1584,0.1654,27.7962,91.9206,25.0000,75.0000,14.8646,13.6410,12.4174,-438489693.2901,134054500.0000
2007-04-26,14.7,14.7,14.38,14.5,14.5,25734500,0.0000,1.0,13.5790,13.9036,54.8957,74.6497,85.3775,-0.0327,0.1888,0.1561,28.2743,133.4526,30.0000,80.0000,14.7842,13.5790,12.3738,-436540018.2901,157450600.0000
2007-04-25,14.6,14.73,14.4,14.65,14.65,38742700,0.0000,1.0,13.5230,13.8408,56.9372,65.6094,74.9621,-0.0799,0.2035,0.1237,28.4751,170.0866,35.0000,85.0000,14.6536,13.5230,12.3924,-430106393.2901,183185100.0000
2007-04-24,13.76,14.66,13.6,14.57,14.57,123830100,0.0000,1.0,13.4655,13.7556,56.1102,63.1814,63.6095,-0.1308,0.1959,0.0652,28.6508,147.1931,40.0000,90.0000,14.4710,13.4655,12.4600,-450064753.8962,144442400.0000
2007-04-23,14.03,14.23,13.97,14.04,14.04,27913800,0.0000,1.0,13.4145,13.6699,50.0761,63.7326,58.2564,-0.1797,0.1775,-0.0023,28.9084,130.7829,45.0000,95.0000,14.2852,13.4145,12.5438,-552867101.0660,20612300.0000
2007-04-20,14.6,14.75,13.68,14.16,14.16,51110400,0.0000,1.0,13.3875,13.6309,51.6021,64.6575,67.6784,-0.2241,0.1898,-0.0343,29.6629,174.0038,50.0000,100.0000,14.2111,13.3875,12.5639,-539983808.7583,48526100.0000
2007-04-19,13.94,14.669,13.87,14.28,14.28,56775000,0.0000,1.0,13.3470,13.5752,53.1404,61.4846,65.2630,-0.2716,0.1846,-0.0870,30.4571,221.4369,55.0000,100.0000,14.0905,13.3470,12.6035,-534729468.5714,99636500.0000
2007-04-18,13.42,14.13,13.41,13.91,13.91,36476900,0.0000,1.0,13.3130,13.5010,48.6568,64.3666,61.0311,-0.3177,0.1525,-0.1652,30.9888,129.0346,60.0000,100.0000,13.9349,13.3130,12.6911,-536221677.5826,42861500.0000
2007-04-17,13.48,13.62,13.41,13.47,13.47,15411600,0.0000,1.0,13.2880,13.4580,42.4343,68.7263,58.1597,-0.3558,0.1309,-0.2249,32.2082,51.6403,65.0000,10.0000,13.8492,13.2880,12.7268,-550407138.6937,6384600.0000
2007-04-16,13.6,13.65,13.37,13.52,13.52,22926000,0.0000,1.0,13.3005,13.4567,42.9969,74.0064,73.9090,-0.3886,0.1355,-0.2530,33.5155,49.1094,70.0000,0.0000,13.8878,13.3005,12.7132,-543802167.2652,21796200.0000
2007-04-13,13.76,13.79,13.35,13.57,13.57,29108700,0.0000,1.0,13.3250,13.4500,43.5453,71.4823,74.1101,-0.4224,0.1321,-0.2903,34.8915,53.6394,75.0000,0.0000,13.9835,13.3250,12.6665,-545439738.6937,44722200.0000
2007-04-12,13.25,13.69,13.24,13.66,13.66,30963900,0.0000,1.0,13.3430,13.4374,44.5162,67.3813,74.0001,-0.4555,0.1166,-0.3388,36.3400,35.5671,80.0000,5.0000,14.0455,13.3430,12.6405,-545439738.6937,73830900.0000
2007-04-11,13.26,13.38,13.15,13.19,13.19,26197800,0.0000,1.0,13.3665,13.4140,37.6154,56.5089,66.3366,-0.4846,0.0797,-0.4050,37.7037,-34.1082,85.0000,10.0000,14.1379,13.3665,12.5951,-572275118.6937,42867000.0000
2007-04-10,13.41,13.54,13.2,13.27,13.27,31496400,0.0000,1.0,13.4040,13.4376,38.3874,42.6124,61.8072,-0.5045,0.0689,-0.4356,38.6069,-20.0097,90.0000,0.0000,14.2096,13.4040,12.5984,-555189596.9546,69064800.0000
2007-04-09,13.4,13.61,13.13,13.35,13.35,52559000,0.0000,1.0,13.4490,13.4552,39.1508,25.5063,41.3828,-0.5218,0.0452,-0.4766,39.6171,-21.4557,95.0000,0.0000,14.3177,13.4490,12.5803,-536662302.8370,100561200.0000
2007-04-05,12.68,12.87,12.6,12.86,12.86,13956400,0.0000,1.0,13.4915,13.4663,31.1884,16.0888,24.6472,-0.5331,0.0030,-0.5301,40.6805,-131.9054,100.0000,5.0000,14.4179,13.4915,12.5651,-532282386.1703,48002200.0000
2007-04-04,12.77,12.87,12.67,12.71,12.71,15527600,0.0000,1.0,13.5580,13.5301,28.4663,11.3091,10.4890,-0.5338,-0.0069,-0.5407,40.3244,-151.2899,100.0000,10.0000,14.4845,13.5580,12.6315,-545204978.7629,34045800.0000
2007-04-03,12.86,13.0,12.71,12.9,12.9,18179500,0.0000,1.0,13.6275,13.6164,29.8891,12.5134,13.1302,-0.5321,0.0009,-0.5312,40.0092,-148.5862,100.0000,0.0000,14.4959,13.6275,12.7591,-535888418.7629,49573400.0000
2007-04-02,13.0,13.09,12.81,12.83,12.83,16599600,0.0000,1.0,13.6870,13.6918,28.6407,14.1398,10.3081,-0.5323,0.0016,-0.5307,39.7109,-160.5717,100.0000,5.0000,14.5097,13.6870,12.8643,-541530332.5560,31393900.0000
2007-03-30,13.08,13.18,12.97,13.06,13.06,18148200,0.0000,1.0,13.7430,13.7826,30.3262,18.4812,14.1019,-0.5327,0.0176,-0.5152,39.4796,-156.2233,95.0000,0.0000,14.4718,13.7430,13.0142,-527302103.9846,47993500.0000
2007-03-29,13.45,13.46,12.96,13.08,13.08,28354400,0.0000,1.0,13.7990,13.8586,30.4744,22.7775,18.0093,-0.5371,0.0258,-0.5113,39.3714,-156.8510,100.0000,0.0000,14.4798,13.7990,13.1182,-524709503.9846,66141700.0000
