,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD,MACD_Hist,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Upper Band,Real Middle Band,Real Lower Band,Chaikin A/D,OBV
2017-10-04,178.06,180.0,177.3,178.71,178.71,11420594,0.0000,1.0,174.8290,173.6538,60.7611,74.8747,89.0173,2.0928,-0.3162,2.4090,24.5772,77.8858,45.0000,70.0000,182.8286,174.8290,166.8294,152599671.4521,723825433.0000
2017-10-03,176.06,178.78,173.61,178.56,178.56,16706188,0.0000,1.0,174.3005,173.1215,60.6293,58.8069,79.1330,1.8468,-0.6412,2.4880,24.9791,52.2327,50.0000,75.0000,182.5958,174.3005,166.0052,152092089.4965,712404839.0000
2017-10-02,174.57,175.13,172.57,173.61,173.61,12556527,0.0000,1.0,173.8685,172.5491,55.9961,39.7777,56.4739,1.5213,-1.1270,2.6483,25.5561,-3.8283,55.0000,80.0000,182.1313,173.8685,165.6057,136807704.7305,695698651.0000
2017-09-29,171.11,173.54,170.74,172.71,172.71,13401803,0.0000,1.0,173.7400,172.4374,55.0831,26.7424,40.8137,1.5877,-1.3424,2.9301,26.6666,-28.4100,60.0000,85.0000,182.0944,173.7400,165.3856,139162053.5430,683142124.0000
2017-09-28,170.91,171.88,169.567,170.24,170.24,13956972,0.0000,1.0,173.6915,172.4087,52.5143,20.7264,22.0455,1.7410,-1.5247,3.2656,28.0621,-60.3103,65.0000,90.0000,182.0804,173.6915,165.3026,133705605.1788,669740321.0000
2017-09-27,169.84,171.95,169.45,170.99,170.99,19444188,0.0000,1.0,173.7420,172.6370,53.3951,24.9492,17.3679,2.1628,-1.4841,3.6468,29.2662,-56.5639,70.0000,0.0000,182.0590,173.7420,165.4250,139540621.1424,683697293.0000
2017-09-26,170.01,171.9,166.79,167.02,167.02,23696220,0.0000,1.0,173.5630,172.8103,49.1019,33.4158,22.7657,2.5933,-1.4245,4.0178,30.5337,-90.2152,75.0000,5.0000,182.2549,173.5630,164.8711,135029569.5264,664253105.0000
2017-09-25,176.48,177.0,167.5,169.59,169.59,34033654,0.0000,1.0,173.6270,173.4198,52.0507,43.8551,34.7140,3.5093,-0.8646,4.3740,31.8604,-40.9775,80.0000,10.0000,182.1423,173.6270,165.1117,156592666.0039,687949325.0000
2017-09-22,176.2,178.42,175.68,178.14,178.14,12749689,0.0000,1.0,173.7345,173.8230,64.2447,56.7558,42.7679,4.3658,-0.2243,4.5901,33.3505,66.9750,85.0000,15.0000,182.0961,173.7345,165.3729,175651512.2439,721982979.0000
2017-09-21,178.05,178.861,175.3,177.39,177.39,14578768,0.0000,1.0,173.5775,173.3686,63.5327,69.4041,54.0834,4.5249,-0.1213,4.6462,33.9777,66.5777,90.0000,20.0000,181.7173,173.5775,165.4377,165507599.0979,709233290.0000
2017-09-20,180.02,180.5,176.151,177.95,177.95,15396680,0.0000,1.0,173.4980,172.9453,64.4429,77.0986,73.4160,4.7385,0.0620,4.6765,34.6380,90.8417,95.0000,25.0000,181.5175,173.4980,165.4785,162973407.1878,723812058.0000
2017-09-19,180.69,180.87,179.25,180.07,180.07,14751937,0.0000,1.0,173.3235,172.4184,67.9436,78.7165,80.7129,4.8852,0.2242,4.6610,35.1737,142.6997,100.0000,30.0000,181.0960,173.3235,165.5510,165632157.8615,739208738.0000
2017-09-18,178.89,180.29,177.75,179.98,179.98,22919809,0.0000,1.0,172.7825,171.6130,67.8732,81.7599,77.1669,4.7856,0.1806,4.6050,35.1195,149.0356,100.0000,0.0000,180.0939,172.7825,165.4711,165450035.1825,724456801.0000
2017-09-15,177.9,179.75,176.7,176.7,176.7,26108517,0.0000,1.0,172.1585,170.7323,65.2301,88.6251,78.2698,4.5979,0.0381,4.5598,35.1198,131.7869,95.0000,0.0000,179.0228,172.1585,165.2942,148124825.2298,701536992.0000
2017-09-14,177.54,179.93,176.02,177.1,177.1,22827671,0.0000,1.0,171.5195,170.1041,65.8578,88.2677,89.8429,4.6255,0.0752,4.5503,35.1724,147.9122,100.0000,0.0000,178.9313,171.5195,164.1077,174233342.2298,727645509.0000
2017-09-13,175.75,179.1,175.56,178.97,178.97,22060679,0.0000,1.0,170.6395,169.3677,68.7981,79.8947,97.7627,4.5528,0.0213,4.5315,35.2278,161.0881,100.0000,0.0000,179.2710,170.6395,162.0080,184450330.5290,750473180.0000
2017-09-12,174.89,175.62,173.37,175.31,175.31,15629672,0.0000,1.0,169.5785,168.3569,65.9734,60.1337,77.1975,4.2033,-0.3229,4.5262,35.3613,104.1287,40.0000,0.0000,179.0309,169.5785,160.1261,164009927.3877,728412501.0000
2017-09-11,171.5,174.2,171.5,174.06,174.06,18052841,0.0000,1.0,168.5435,167.6250,64.9437,50.3402,64.7240,4.0687,-0.5383,4.6069,35.8374,77.9005,45.0000,0.0000,179.6478,168.5435,157.4392,152687098.3389,712782829.0000
2017-09-08,169.99,171.22,168.92,169.0,169.0,12188409,0.0000,1.0,167.4255,166.9476,60.3268,46.8448,38.4795,3.9650,-0.7765,4.7415,36.4864,31.3086,50.0000,5.0000,180.4239,167.4255,154.4271,136506403.8129,694729988.0000
2017-09-07,169.26,170.97,168.0,170.48,170.48,15141851,0.0000,1.0,166.5640,166.7316,62.6183,57.7044,47.8171,4.2902,-0.6455,4.9356,37.5005,37.2073,55.0000,10.0000,181.2103,166.5640,151.9177,147846923.4912,706918397.0000
2017-09-06,170.17,171.11,167.0,168.14,168.14,19988321,0.0000,1.0,165.9145,166.3370,60.3565,64.2736,54.2379,4.4921,-0.6049,5.0970,38.5968,29.9758,60.0000,15.0000,180.9553,165.9145,150.8737,137701373.4946,691776546.0000
2017-09-05,169.47,171.93,168.738,169.92,169.92,14943593,0.0000,1.0,165.3825,166.1473,63.1163,62.6963,71.0582,4.9228,-0.3255,5.2482,39.7507,47.7835,65.0000,20.0000,180.8183,165.3825,149.9467,146601282.8449,711764867.0000
2017-09-01,171.99,172.386,170.65,171.04,171.04,11140426,0.0000,1.0,164.8285,165.7501,64.8898,49.1447,67.5246,5.2196,-0.1100,5.3296,40.7003,62.9662,70.0000,25.0000,180.3681,164.8285,149.2889,150477628.3976,726708460.0000
2017-08-31,172.54,172.9,170.25,171.74,171.74,16305445,0.0000,1.0,163.9430,165.1933,65.9909,35.9886,49.5060,5.4086,0.0515,5.3571,41.3971,70.7754,75.0000,30.0000,179.9764,163.9430,147.9096,156612563.4529,737848886.0000
2017-08-30,169.15,172.39,169.15,171.25,171.25,17264095,0.0000,1.0,163.0220,164.5042,65.6027,35.5395,30.4033,5.4998,0.1556,5.3442,42.1307,71.4410,80.0000,35.0000,179.2728,163.0220,146.7712,154582074.0755,721543441.0000
2017-08-29,165.15,169.23,164.35,167.41,167.41,19466550,0.0000,1.0,162.0550,163.7941,62.4089,50.8073,28.0565,5.5861,0.2808,5.3053,42.9467,44.9602,85.0000,40.0000,178.5324,162.0550,145.5776,149466786.6681,704279346.0000
2017-08-28,171.15,171.34,167.06,168.3,168.3,24319256,0.0000,1.0,161.4210,163.4134,63.7114,72.4781,48.1587,6.0060,0.7709,5.2351,44.0863,67.1498,90.0000,45.0000,178.0009,161.4210,144.8411,144520368.2255,723745896.0000
2017-08-25,174.8,174.94,171.11,171.74,171.74,24082098,0.0000,1.0,160.7535,162.8991,68.9993,88.2671,76.2069,6.3640,1.3216,5.0424,44.8843,109.8244,95.0000,50.0000,177.2465,160.7535,144.2605,154748092.7114,748065152.0000
2017-08-24,177.0,177.0,174.3,175.0,175.0,20331241,0.0000,1.0,160.0445,161.9685,74.5713,93.7274,93.0687,6.3781,1.6661,4.7120,45.0587,158.8008,100.0000,55.0000,175.7896,160.0445,144.2994,170907620.6122,772147250.0000
2017-08-23,172.9,176.23,172.75,175.8,175.8,21874220,0.0000,1.0,159.0020,160.5967,76.0021,91.5678,95.5258,5.9714,1.6759,4.2955,44.6522,193.1049,100.0000,60.0000,173.3469,159.0020,144.6571,180696736.6493,792478491.0000
2017-08-22,170.02,174.77,169.64,174.46,174.46,24381625,0.0000,1.0,158.0015,158.9964,75.2463,88.7578,92.5876,5.2840,1.4075,3.8765,44.2703,225.4004,100.0000,65.0000,170.1424,158.0015,145.8606,164228214.6952,770604271.0000
2017-08-21,168.29,170.6,166.98,169.25,169.25,22254365,0.0000,1.0,156.9005,157.3686,71.9878,87.6969,86.5900,4.4661,0.9415,3.5247,43.9556,228.1757,100.0000,70.0000,166.6248,156.9005,147.1762,142793296.8103,746222646.0000
2017-08-18,165.36,169.5,164.1,167.5,167.5,31405199,0.0000,1.0,156.0510,156.1179,70.7595,86.1375,87.0959,3.8878,0.5985,3.2893,43.8944,248.9944,100.0000,75.0000,164.1430,156.0510,147.9590,137137491.3406,723968281.0000
2017-08-17,166.12,168.0,163.51,163.92,163.92,56610614,0.0000,1.0,155.2705,154.9198,68.0356,77.8150,89.4049,3.2713,0.1316,3.1396,43.9066,266.4533,100.0000,80.0000,161.6180,155.2705,148.9230,128995402.7110,692563082.0000
2017-08-16,160.0,160.35,158.535,159.5,159.5,21119649,0.0000,1.0,154.6800,153.9724,64.1148,58.8696,81.9116,2.8013,-0.3055,3.1067,44.0251,159.0204,30.0000,85.0000,159.7723,154.6800,149.5877,175267329.9671,635952468.0000
2017-08-15,155.74,158.32,154.0,157.75,157.75,18564323,0.0000,1.0,154.3625,153.3906,62.3791,44.5813,62.1284,2.6107,-0.5724,3.1831,44.7900,89.4870,35.0000,90.0000,158.9831,154.3625,149.7419,173929170.3886,614832819.0000
2017-08-14,154.77,155.08,153.1,154.61,154.61,14571597,0.0000,1.0,154.1625,152.9317,58.9986,41.7959,32.5689,2.5076,-0.8186,3.3262,45.8010,8.0995,40.0000,95.0000,158.5179,154.1625,149.8071,160263765.9581,596268496.0000
2017-08-11,150.51,152.57,147.5,151.7,151.7,22327427,0.0000,1.0,153.9935,152.7550,55.4763,59.1337,39.0467,2.6593,-0.8716,3.5309,47.2249,-120.7466,45.0000,100.0000,158.5251,153.9935,149.4619,152609997.8369,581696899.0000
2017-08-10,156.2,156.5,151.25,151.77,151.77,18252160,0.0000,1.0,154.0000,152.8661,55.5854,70.3185,53.7722,3.1105,-0.6383,3.7488,49.0337,-28.9343,50.0000,0.0000,158.5188,154.0000,149.4812,137945238.0913,604024326.0000
2017-08-09,156.05,157.71,155.2,157.49,157.49,11022555,0.0000,1.0,153.8875,152.9815,65.6028,72.4613,84.5821,3.6340,-0.2743,3.9083,50.2565,101.7382,55.0000,0.0000,158.7236,153.8875,149.0514,152581732.1103,622276486.0000
2017-08-08,158.56,159.84,156.8,157.5,157.5,15447059,0.0000,1.0,153.4630,152.5069,65.6224,56.1570,72.6012,3.6670,-0.3099,3.9769,50.6855,155.0002,60.0000,0.0000,158.4479,153.4630,148.4781,143491417.8275,633299041.0000
2017-08-07,154.83,158.99,154.37,158.84,158.84,15906365,0.0000,1.0,152.8785,151.9813,68.2227,43.4486,60.2006,3.6547,-0.3996,4.0544,50.7444,149.9470,65.0000,0.0000,158.5298,152.8785,147.2272,151824699.6564,648746100.0000
2017-08-04,154.32,154.32,152.16,153.33,153.33,10035631,0.0000,1.0,152.1270,151.2593,62.4033,35.0921,35.6693,3.4495,-0.7048,4.1543,50.8786,36.4742,70.0000,0.0000,158.3734,152.1270,145.8806,136951215.5006,632839735.0000
2017-08-03,152.1,153.8,149.6,153.32,153.32,12360035,0.0000,1.0,151.5820,151.0414,62.3914,39.9624,34.4759,3.6983,-0.6322,4.3305,51.4714,18.1947,75.0000,0.0000,159.0884,151.5820,144.0756,136114912.9172,622804104.0000
2017-08-02,155.47,155.75,149.1,151.91,151.91,19089316,0.0000,1.0,151.0260,150.8015,60.7300,45.2935,35.1313,3.9632,-0.5253,4.4885,52.1520,24.7084,80.0000,0.0000,159.5178,151.0260,142.5342,126580028.7744,610444069.0000
2017-08-01,156.25,156.61,153.8,154.73,154.73,11990894,0.0000,1.0,150.6740,150.6848,66.2944,56.3320,50.2800,4.3872,-0.2327,4.6199,52.8685,76.9022,85.0000,0.0000,159.5643,150.6740,141.7837,129536719.8240,629533385.0000
2017-07-31,158.9,159.39,153.5,154.95,154.95,17660855,0.0000,1.0,149.9870,150.2590,66.7476,58.3856,50.4692,4.5774,-0.1007,4.6781,52.3819,94.7072,90.0000,5.0000,159.6107,149.9870,140.3633,133590580.7849,641524279.0000
2017-07-28,153.96,158.96,152.82,157.56,157.56,14226158,0.0000,1.0,149.2845,149.7653,72.3204,59.6952,68.2467,4.7312,0.0280,4.7032,51.8697,108.5155,95.0000,0.0000,159.3954,149.2845,139.1736,142555938.4164,659185134.0000
2017-07-27,157.85,160.39,151.33,154.15,154.15,25971950,0.0000,1.0,148.4470,148.9448,69.1204,47.2560,56.4409,4.5929,-0.1033,4.6962,51.3589,99.9795,100.0000,5.0000,158.4515,148.4470,138.4425,134817279.1787,644958976.0000
2017-07-26,152.53,156.0,152.36,155.79,155.79,14313363,0.0000,1.0,147.9370,148.3968,72.9749,38.8736,54.3982,4.6968,-0.0252,4.7221,50.8213,101.2265,75.0000,10.0000,157.7650,147.9370,138.1090,144621260.3045,670930926.0000
2017-07-25,152.36,152.75,150.85,152.44,152.44,8460318,0.0000,1.0,147.2240,147.6186,69.6955,34.4242,30.9290,4.5941,-0.1342,4.7284,50.5611,72.5455,80.0000,15.0000,156.7336,147.2240,137.7144,131959439.1891,656617563.0000
2017-07-24,152.77,153.23,151.6,152.26,152.26,10628109,0.0000,1.0,146.7385,147.1111,69.5067,44.8124,31.2936,4.7374,-0.0246,4.7619,50.5640,85.9851,85.0000,20.0000,156.1240,146.7385,137.3530,126259856.5365,648157245.0000
2017-07-21,151.79,152.15,150.31,151.89,151.89,11437037,0.0000,1.0,146.2760,146.5691,69.1309,59.5601,41.0501,4.8696,0.1015,4.7681,50.3551,83.0469,90.0000,25.0000,155.4365,146.2760,137.1155,128281153.3402,637529136.0000
2017-07-20,153.96,154.12,151.84,152.11,152.11,16571122,0.0000,1.0,145.7950,146.0090,69.6155,74.8960,62.0936,5.0052,0.2625,4.7427,50.2261,115.3302,95.0000,30.0000,154.7334,145.7950,136.8566,120076322.4488,648966173.0000
2017-07-19,155.14,156.41,152.64,153.15,153.15,16896075,0.0000,1.0,145.3540,145.3668,71.8778,83.7831,75.5366,5.0831,0.4060,4.6771,49.6567,161.8471,100.0000,35.0000,153.8626,145.3540,136.8454,132722705.0278,665537295.0000
2017-07-18,151.08,154.6,150.48,153.75,153.75,15313034,0.0000,1.0,144.6155,144.5475,73.1812,90.3718,87.0578,5.0027,0.4271,4.5756,48.8239,177.1228,100.0000,0.0000,152.8488,144.6155,136.3822,145047428.1710,682433370.0000
2017-07-17,153.53,153.7,150.42,151.23,151.23,15275841,0.0000,1.0,143.9015,143.5788,71.0894,93.4665,88.7550,4.7661,0.2974,4.4688,48.0616,198.9174,100.0000,0.0000,151.2741,143.9015,136.5289,136052879.0739,667120336.0000
2017-07-14,150.12,152.25,149.69,151.83,151.83,11438003,0.0000,1.0,143.0835,142.7735,72.3661,94.2464,95.3027,4.6515,0.2571,4.3944,47.3182,231.7531,100.0000,0.0000,150.6499,143.0835,135.5171,143783944.9459,682396177.0000
2017-07-13,149.52,150.0,148.0,149.52,149.52,11671262,0.0000,1.0,142.2460,141.8201,70.4233,88.1027,96.3417,4.3765,0.0463,4.3302,46.6336,197.1095,100.0000,5.0000,149.4541,142.2460,135.0379,136099036.6803,670958174.0000
2017-07-12,147.38,149.3,146.85,149.0,149.0,14940777,0.0000,1.0,141.6035,141.0096,69.9719,77.5739,91.0947,4.1970,-0.1216,4.3186,46.0761,194.4580,100.0000,10.0000,148.3815,141.6035,134.8255,130029980.4403,659286912.0000
2017-07-11,144.29,145.87,143.26,145.81,145.81,12856565,0.0000,1.0,140.9835,140.1685,67.0398,71.0028,76.8718,3.9598,-0.3892,4.3490,45.5425,119.3952,100.0000,15.0000,147.1858,140.9835,134.7812,118748169.2362,644346135.0000
2017-07-10,143.0,144.16,142.25,143.81,143.81,10169612,0.0000,1.0,140.6470,139.5747,65.0045,68.8690,64.7551,3.9242,-0.5221,4.4463,45.2657,82.9861,0.0000,20.0000,146.4850,140.6470,134.8090,106482710.6730,631489570.0000
2017-07-07,142.65,143.379,141.831,142.43,142.43,8024725,0.0000,1.0,140.4285,139.1289,63.5282,68.6126,71.3813,4.0254,-0.5514,4.5768,45.1354,62.2754,5.0000,25.0000,146.1014,140.4285,134.7556,100040181.6049,621319958.0000
2017-07-06,143.01,143.62,141.83,142.2,142.2,11914236,0.0000,1.0,140.4240,138.7814,63.2830,59.8921,70.4707,4.2364,-0.4782,4.7146,45.0745,67.8572,10.0000,0.0000,146.0906,140.4240,134.7574,101854557.4124,613295233.0000
2017-07-05,141.16,145.0,140.33,144.87,144.87,16984797,0.0000,1.0,139.5960,138.4215,68.3516,53.4689,63.9858,4.4676,-0.3666,4.8342,45.0105,87.6471,15.0000,5.0000,148.1078,139.5960,131.0842,108843355.0660,625209469.0000
2017-07-03,141.75,142.49,139.495,140.99,140.99,6975712,0.0000,1.0,138.5835,137.7427,64.4171,49.7305,45.2199,4.4259,-0.4999,4.9258,44.9430,43.6792,20.0000,0.0000,148.9586,138.5835,128.2084,92804178.4558,608224672.0000
2017-06-30,141.03,142.38,139.92,140.9,140.9,12271061,0.0000,1.0,137.8025,137.4009,64.3193,54.7627,51.2011,4.7033,-0.3475,5.0508,45.1059,48.8528,25.0000,0.0000,149.5908,137.8025,126.0142,92815824.0517,601248960.0000
2017-06-29,143.16,143.56,137.52,140.81,140.81,24130279,0.0000,1.0,136.9640,137.0326,64.2260,58.7494,52.7704,4.9981,-0.1396,5.1377,45.1767,46.7673,30.0000,0.0000,150.0644,136.9640,123.8636,95309942.1412,588977899.0000
2017-06-28,142.65,144.37,141.48,143.95,143.95,14949665,0.0000,1.0,136.1220,136.6350,70.3247,65.6049,60.3166,5.3109,0.1383,5.1726,45.2512,79.6294,35.0000,0.0000,150.2498,136.1220,121.9942,93152599.3167,613108178.0000
2017-06-27,143.9,144.38,141.1,141.53,141.53,16834086,0.0000,1.0,135.0475,135.8650,68.1074,73.6535,63.1612,5.3131,0.1751,5.1380,44.3614,74.4102,40.0000,5.0000,149.8816,135.0475,120.2134,82548165.6662,598158513.0000
2017-06-26,144.03,145.36,141.27,142.73,142.73,17638227,0.0000,1.0,134.1665,135.2687,70.5922,79.9828,73.3367,5.4851,0.3908,5.0943,43.4248,86.3421,45.0000,10.0000,149.4423,134.1665,118.8907,94968436.4344,614992599.0000
2017-06-23,142.1,143.34,141.6,143.01,143.01,11717653,0.0000,1.0,133.2295,134.4832,71.1677,81.9554,84.4627,5.5026,0.5060,4.9966,42.3964,87.8410,50.0000,15.0000,148.5881,133.2295,117.8709,100014090.6129,632630826.0000
2017-06-22,142.05,144.68,140.88,142.27,142.27,21868704,0.0000,1.0,132.2605,133.5857,70.5652,71.4834,82.1490,5.4164,0.5464,4.8701,41.4300,94.9423,55.0000,0.0000,147.4732,132.2605,117.0478,92741064.6129,620913173.0000
2017-06-21,138.82,143.5,138.02,143.29,143.29,25827496,0.0000,1.0,131.2875,132.6716,72.5505,55.4398,79.2545,5.3030,0.5696,4.7335,40.4127,95.4399,60.0000,5.0000,146.3030,131.2875,116.2720,98611085.1603,642781877.0000
2017-06-20,140.08,140.63,137.93,138.38,138.38,20580535,0.0000,1.0,130.2695,131.5538,68.4974,33.8610,53.0465,4.9773,0.3862,4.5911,39.4089,82.1885,65.0000,10.0000,144.6388,130.2695,115.9002,74763068.7807,616954381.0000
2017-06-19,137.81,140.4,137.4,139.47,139.47,24937608,0.0000,1.0,129.5880,130.8353,70.6989,24.6067,34.0183,4.9890,0.4945,4.4945,38.5251,93.9477,70.0000,15.0000,143.6435,129.5880,115.5325,88483425.4474,637534916.0000
2017-06-16,136.28,136.5,133.55,134.87,134.87,36431311,0.0000,1.0,128.7755,129.9264,66.3647,27.1258,14.5180,4.8205,0.4496,4.3709,37.6090,64.5937,75.0000,0.0000,142.3215,128.7755,115.2295,79007134.4074,612597308.0000
2017-06-15,135.64,135.67,133.1,135.08,135.08,30510350,0.0000,1.0,128.0955,129.4060,66.7932,41.9892,25.2837,5.0036,0.7451,4.2585,36.9024,70.6848,80.0000,5.0000,141.7147,128.0955,114.4763,82835509.4616,649028619.0000
2017-06-14,137.8,139.25,135.26,136.67,136.67,32842301,0.0000,1.0,127.3775,128.8087,70.0463,57.8971,41.5757,5.1431,1.0709,4.0722,36.2178,110.0375,85.0000,10.0000,140.9622,127.3775,113.7928,66333802.6523,679538969.0000
2017-06-13,141.88,142.244,135.9,136.6,136.6,40879593,0.0000,1.0,126.7450,127.9812,69.9852,71.0273,59.1080,5.0845,1.2800,3.8045,35.0220,149.0648,90.0000,15.0000,139.7037,126.7450,113.7863,75964251.8177,646696668.0000
2017-06-12,139.17,139.39,136.05,139.08,139.08,32166802,0.0000,1.0,125.9850,127.0740,75.1477,78.1603,73.0076,4.9429,1.4584,3.4845,33.6190,192.6662,95.0000,20.0000,138.3101,125.9850,113.6599,107822497.0561,687576261.0000
2017-06-09,142.34,148.29,137.01,139.44,139.44,54367382,0.0000,1.0,125.0480,125.8102,75.9200,80.8056,80.9663,4.4378,1.3179,3.1199,32.3011,342.6246,100.0000,25.0000,136.0240,125.0480,114.0720,81626778.0620,719743063.0000
2017-06-08,142.51,143.7,135.21,142.34,142.34,81381531,0.0000,1.0,124.0840,124.3755,82.4006,79.4837,80.5069,3.6918,0.9014,2.7904,30.6982,515.0334,100.0000,30.0000,133.0344,124.0840,115.1336,112569915.6897,774110445.0000
2017-06-07,125.08,125.91,124.11,125.64,125.64,9429562,0.0000,1.0,122.9660,122.4845,66.9813,78.9841,80.9436,2.3908,-0.1743,2.5651,29.2714,99.8637,40.0000,35.0000,126.4042,122.9660,119.5278,57261148.4494,692728914.0000
2017-06-06,125.37,126.2,124.27,124.62,124.62,9257144,0.0000,1.0,122.6840,122.1523,65.2128,69.7548,77.0007,2.3957,-0.2129,2.6086,29.8990,95.6819,45.0000,40.0000,126.1239,122.6840,119.2441,50660455.0494,683299352.0000
2017-06-05,124.02,125.56,123.87,125.37,125.37,10030644,0.0000,1.0,122.2960,121.8925,67.7474,59.4686,79.0080,2.4710,-0.1908,2.6619,30.5086,94.3508,50.0000,45.0000,126.4511,122.2960,118.1409,56560085.6815,692556496.0000
2017-06-02,123.72,124.53,123.24,124.13,124.13,7341560,0.0000,1.0,121.8295,121.5265,65.6505,46.9980,53.2558,2.4549,-0.2547,2.7096,31.2896,68.9908,55.0000,50.0000,126.5552,121.8295,117.1038,48784852.7585,682525852.0000
2017-06-01,122.82,124.0,122.26,123.97,123.97,8897842,0.0000,1.0,121.4160,121.2524,65.3745,45.3723,46.1421,2.5248,-0.2485,2.7733,32.3431,58.5301,60.0000,55.0000,126.6806,121.4160,116.1514,45996198.1848,675184292.0000
2017-05-31,123.64,124.175,122.0,122.46,122.46,11582152,0.0000,1.0,121.0460,120.9664,62.6870,48.1656,41.5962,2.5936,-0.2418,2.8354,33.5741,50.5146,65.0000,60.0000,126.5742,121.0460,115.5178,37405178.3228,666286450.0000
2017-05-30,124.08,124.88,123.53,123.91,123.91,8343401,0.0000,1.0,120.8275,120.8092,67.4639,54.3910,48.3785,2.7974,-0.0984,2.8958,34.8700,87.2939,70.0000,65.0000,126.4594,120.8275,115.1956,44088213.1549,677868602.0000
2017-05-26,123.93,124.65,123.1,123.99,123.99,7558893,0.0000,1.0,120.4660,120.4828,67.7345,63.7935,54.5221,2.8692,-0.0512,2.9204,35.8148,92.0153,75.0000,70.0000,126.1875,120.4660,114.7445,47734588.4068,686212003.0000
2017-05-25,123.74,124.45,122.31,123.63,123.63,12482509,0.0000,1.0,120.0415,120.1136,67.1717,71.5155,60.2724,2.9111,-0.0222,2.9332,36.8554,91.3379,80.0000,75.0000,125.9120,120.0415,114.1710,46612946.2197,678653110.0000
2017-05-24,123.07,123.684,121.95,122.81,122.81,8375246,0.0000,1.0,119.6315,119.7434,65.8840,77.1312,76.5860,2.9587,0.0200,2.9388,37.9897,84.6940,85.0000,80.0000,125.5870,119.6315,113.6760,43696472.1543,666170601.0000
2017-05-23,124.67,125.675,122.85,122.93,122.93,14370124,0.0000,1.0,119.2395,119.4206,66.2453,72.1828,77.6882,3.0600,0.1263,2.9338,39.3310,117.5290,90.0000,85.0000,125.3369,119.2395,113.1421,43764092.3642,674545847.0000
2017-05-22,124.98,125.59,123.555,124.75,124.75,13485165,0.0000,1.0,118.8670,119.0512,71.9275,69.1326,77.1193,3.1326,0.2304,2.9022,40.5162,151.1123,95.0000,90.0000,124.9272,118.8670,112.8068,57320333.2350,688915971.0000
2017-05-19,123.96,126.4,123.07,123.22,123.22,21101695,0.0000,1.0,118.3725,118.4514,69.8631,69.2787,61.7409,2.9944,0.1498,2.8446,41.5833,162.6351,100.0000,0.0000,124.0327,118.3725,112.7123,54967884.3038,675430806.0000
2017-05-18,116.31,122.63,114.0,121.27,121.27,37121943,0.0000,1.0,117.8670,117.9494,66.9173,80.7420,68.5378,2.9302,0.1230,2.8072,42.7065,47.4411,90.0000,0.0000,123.5110,117.8670,112.2230,74168525.7002,654329111.0000
2017-05-17,123.25,123.89,120.5,120.72,120.72,19834651,0.0000,1.0,117.4515,117.5998,66.0275,89.8609,77.5574,3.0041,0.2277,2.7764,44.5814,119.8555,95.0000,0.0000,123.2536,117.4515,111.6494,48746662.0698,617207168.0000
2017-05-16,121.98,124.34,121.74,124.02,124.02,18222134,0.0000,1.0,116.9535,117.2714,77.9824,95.5623,96.1310,3.1109,0.3914,2.7195,44.4684,184.1212,100.0000,5.0000,123.2376,116.9535,110.6694,66006904.0905,637041819.0000
2017-05-15,121.03,121.49,120.031,121.4,121.4,11120914,0.0000,1.0,116.3140,116.5610,74.5001,95.4860,95.8942,2.8658,0.2442,2.6216,43.7941,144.4438,100.0000,0.0000,122.1808,116.3140,110.4472,52270218.4597,618819685.0000
2017-05-12,120.16,120.468,119.51,120.34,120.34,9823899,0.0000,1.0,115.8320,116.0517,72.8496,90.9242,94.6617,2.7781,0.2175,2.5606,43.5032,137.9769,95.0000,0.0000,121.5297,115.8320,110.1343,42521315.7825,607698771.0000
