,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Hist,MACD,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2008-07-24,129.06,130.93,128.8,130.0,88.1865641173,8946300,0.0000,1.0,83.9119,85.2499,60.0654,90.1085,92.2117,0.6637,1.1044,0.4407,14.3911,133.8614,100.0000,20.0000,83.9119,78.5077,89.3161,16317.5100,228702300.0000
2008-07-23,129.78,130.33,128.29,129.52,87.8609521883,10230300,0.0000,1.0,83.7281,84.9408,59.3713,91.3122,93.2213,0.7015,0.9763,0.2748,14.0056,144.1570,100.0000,25.0000,83.7281,78.6796,88.7765,-1117720.5183,219756000.0000
2008-07-22,127.5,130.0,127.26,130.0,88.1865641173,11428600,0.0000,1.0,83.5225,84.6334,60.3682,95.2145,93.7936,0.7322,0.8316,0.0994,13.7391,168.2273,100.0000,30.0000,83.5225,78.8426,88.2025,-3223958.7543,229986300.0000
2008-07-21,129.83,129.9,127.64,128.66,87.2775641487,7779600,0.0000,1.0,83.3007,84.2594,58.5211,93.1371,90.0461,0.6854,0.6018,-0.0836,13.5353,193.8754,95.0000,35.0000,83.3007,79.1336,87.4678,-14652558.7543,218557700.0000
2008-07-18,125.81,130.0,125.42,129.89,88.1119447169,18317800,0.0000,1.0,83.0999,83.9417,61.0002,93.0293,79.6619,0.6472,0.3922,-0.2550,13.1964,224.0814,100.0000,40.0000,83.0999,79.3528,86.8470,-13895252.5592,226337300.0000
2008-07-17,126.39,126.96,124.0,126.52,85.8258776317,12298200,0.0000,1.0,82.9347,83.5027,56.1670,83.9720,65.4047,0.4508,0.0340,-0.4168,12.8398,150.9447,100.0000,45.0000,82.9347,79.8539,86.0155,-31333158.2361,208019500.0000
2008-07-16,122.81,126.89,122.25,125.94,85.4324298841,9898800,0.0000,1.0,82.8547,83.2582,55.2604,61.9844,55.0879,0.3386,-0.1908,-0.5294,13.1783,125.3356,0.0000,50.0000,82.8547,80.0039,85.7054,-39975136.6148,195721300.0000
2008-07-15,121.0,124.5,119.9,123.2,83.5737284558,10710500,0.0000,1.0,82.8262,83.0293,50.6829,50.2578,53.2301,0.1791,-0.4350,-0.6141,13.5531,17.4783,0.0000,55.0000,82.8262,80.0692,85.5832,-45820548.6840,185822500.0000
2008-07-14,121.8,124.25,121.24,121.54,82.4476538678,8317400,0.0000,1.0,82.9452,82.9720,47.5970,53.0215,60.5346,0.1077,-0.5511,-0.6589,13.9063,1.6869,5.0000,60.0000,82.9452,79.8809,86.0096,-50477287.8143,175112000.0000
2008-07-11,121.8,123.74,120.57,122.12,82.8411016154,8841400,0.0000,1.0,83.1016,83.0272,48.6066,56.4108,67.0397,0.1092,-0.5766,-0.6858,14.6114,-11.2517,10.0000,65.0000,83.1016,79.8419,86.3613,-43817841.3022,183429400.0000
2008-07-10,120.66,123.54,120.66,123.18,83.5601612921,10053600,0.0000,1.0,83.1603,83.0468,50.4649,72.1715,74.1897,0.0722,-0.6409,-0.7131,15.2535,-3.3251,15.0000,70.0000,83.1603,79.8792,86.4413,-43622605.3396,192270800.0000
2008-07-09,124.21,124.5,120.4,120.4,81.6743255363,9506700,0.0000,1.0,83.1626,82.9927,45.2496,72.5367,68.9877,-0.0556,-0.7868,-0.7311,15.8697,-28.9291,20.0000,75.0000,83.1626,79.8804,86.4449,-51162805.3395,182217200.0000
2008-07-08,120.55,123.99,120.55,123.88,84.0350120219,9813300,0.0000,1.0,83.3505,83.1315,51.7260,77.8608,57.8642,-0.0523,-0.7695,-0.7172,16.5184,-0.8919,25.0000,80.0000,83.3505,80.0010,86.7001,-41656105.3395,191723900.0000
2008-07-07,119.62,122.64,119.62,121.5,82.4205195404,9131100,0.0000,1.0,83.4177,83.0364,46.7767,56.5656,39.5218,-0.2725,-0.9767,-0.7042,17.0588,-53.1804,0.0000,85.0000,83.4177,79.9637,86.8717,-50841810.5721,181910600.0000
2008-07-03,119.95,120.78,117.89,119.54,81.0909374968,6115200,0.0000,1.0,83.5344,83.1012,42.1353,39.1661,27.0579,-0.4264,-1.0625,-0.6360,17.2345,-119.7395,0.0000,90.0000,83.5344,80.0654,87.0034,-53079232.4264,172779500.0000
2008-07-02,118.41,120.55,118.12,119.1,80.7924598952,8093200,0.0000,1.0,83.8373,83.3128,41.0388,22.8338,17.9905,-0.4917,-1.0212,-0.5294,16.8128,-143.3832,5.0000,95.0000,83.8373,80.2199,87.4546,-53946786.7518,166664300.0000
2008-07-01,117.5,119.36,116.6,119.27,80.9077807867,10069400,0.0000,1.0,84.1239,83.5781,41.3262,19.1738,21.3945,-0.5167,-0.9232,-0.4065,16.4163,-198.4323,10.0000,100.0000,84.1239,80.6101,87.6377,-52381435.3115,174757500.0000
2008-06-30,119.99,120.22,118.15,118.53,80.4057957294,8439000,0.0000,1.0,84.4146,83.8592,39.5760,11.9639,28.0506,-0.5191,-0.7964,-0.2773,15.5868,-212.2268,0.0000,100.0000,84.4146,81.0546,87.7746,-61794135.3114,164688100.0000
2008-06-27,121.02,122.05,118.26,120.05,81.4369001714,11660400,0.0000,1.0,84.7140,84.2228,42.0220,33.0457,38.8777,-0.4244,-0.5720,-0.1476,15.0153,-198.1287,0.0000,100.0000,84.7140,81.7983,87.6298,-56453512.1231,173127100.0000
2008-06-26,123.43,123.82,120.76,121.13,82.1695270118,9710600,0.0000,1.0,85.0322,84.5160,43.8514,39.1422,35.9838,-0.3407,-0.3821,-0.0415,14.4359,-149.8557,5.0000,100.0000,85.0322,82.2298,87.8346,-55807421.3582,184787500.0000
2008-06-25,123.67,125.83,123.2,124.58,84.5098627518,7131500,0.0000,1.0,85.3232,84.7630,50.5268,44.4452,32.5814,-0.2526,-0.2089,0.0437,14.3756,-53.2187,10.0000,95.0000,85.3232,82.5618,88.0846,-48445136.3914,194498100.0000
2008-06-24,123.08,124.25,121.9,123.46,83.750101584,7552900,0.0000,1.0,85.4914,84.7896,48.0897,24.3640,27.6868,-0.3299,-0.2230,0.1069,14.9812,-109.7425,15.0000,100.0000,85.4914,82.5450,88.4379,-48797643.9959,187366600.0000
2008-06-23,123.0,124.5,122.4,123.46,83.750101584,5852300,0.0000,1.0,85.6224,84.8991,48.0897,28.9350,34.4178,-0.3497,-0.1604,0.1893,15.0659,-113.4849,20.0000,90.0000,85.6224,82.7657,88.4790,-51272423.9956,187366600.0000
2008-06-20,123.14,125.02,122.5,122.74,83.2616836904,9624900,0.0000,1.0,85.6475,85.0200,46.5625,29.7614,43.4367,-0.3550,-0.0782,0.2768,15.2994,-119.1232,25.0000,95.0000,85.6475,82.8488,88.4461,-51328160.1856,181514300.0000
2008-06-19,123.84,125.62,122.36,125.02,84.8083403534,7570200,0.0000,1.0,85.7139,85.2051,51.0837,44.5569,58.7917,-0.2879,0.0776,0.3655,15.5736,-84.8159,30.0000,100.0000,85.7139,83.0873,88.3406,-43536574.4711,191139200.0000
2008-06-18,124.55,125.4312,123.7,124.16,84.2249523139,6614700,0.0000,1.0,85.6665,85.2469,49.3204,55.9918,65.4829,-0.3196,0.1179,0.4375,15.8623,-80.6311,35.0000,75.0000,85.6665,82.9435,88.3895,-48320197.7840,183569000.0000
2008-06-17,127.1,127.1,124.62,125.1,84.8626090083,5277900,0.0000,1.0,85.7011,85.3544,51.2383,75.8262,59.0690,-0.2904,0.2270,0.5174,16.5399,-31.5667,40.0000,80.0000,85.7011,83.0352,88.3669,-45220703.4224,190183700.0000
2008-06-16,125.46,127.14,124.6466,126.71,85.954765687,6280200,0.0000,1.0,85.7482,85.4062,54.6994,64.6308,40.7726,-0.2920,0.2980,0.5900,17.2904,-9.5665,45.0000,85.0000,85.7482,83.1101,88.3863,-41985861.4872,195461600.0000
2008-06-13,124.42,126.57,124.15,126.15,85.5748851031,6379600,0.0000,1.0,85.7859,85.3485,53.6652,36.7499,28.1408,-0.3900,0.2730,0.6630,18.0723,-35.4835,50.0000,90.0000,85.7859,83.1158,88.4559,-46099954.1643,189181400.0000
2008-06-12,123.85,125.09,123.13,123.85,84.0146612764,6748600,0.0000,1.0,85.8642,85.3246,49.1341,20.9372,24.5815,-0.4845,0.2759,0.7605,18.9905,-106.1226,55.0000,95.0000,85.8642,83.1322,88.5962,-50265147.5529,182801800.0000
2008-06-11,125.9,125.9,122.86,123.25,83.6076463651,7207200,0.0000,1.0,85.9887,85.4625,47.8708,26.7354,28.4387,-0.4471,0.4345,0.8816,19.5130,-121.6581,60.0000,100.0000,85.9887,83.3811,88.5963,-48474702.6553,176053200.0000
2008-06-10,124.88,126.722,124.63,125.94,85.4324298841,5384200,0.0000,1.0,86.1016,85.6578,53.5338,26.0717,29.7997,-0.3214,0.6720,0.9934,20.0629,-52.4070,65.0000,35.0000,86.1016,83.7315,88.4718,-43116718.4451,183260400.0000
2008-06-09,125.38,126.18,124.06,125.86,85.3781612293,5584000,0.0000,1.0,86.0779,85.6815,53.3780,32.5088,34.7520,-0.2943,0.7795,1.0738,21.1180,-67.2347,70.0000,40.0000,86.0779,83.6722,88.4836,-44475636.9917,177876200.0000
2008-06-06,127.6,128.14,124.74,124.94,84.7540716986,7886200,0.0000,1.0,86.0168,85.7134,51.6050,30.8184,37.4510,-0.2364,0.9110,1.1473,22.0718,-35.9984,75.0000,45.0000,86.0168,83.4845,88.5491,-48373901.1432,172292200.0000
2008-06-05,127.41,129.04,127.2,128.47,87.1486760935,6153300,0.0000,1.0,86.0162,85.8144,59.9099,40.9287,47.3716,-0.0774,1.1290,1.2064,23.2031,65.4466,80.0000,0.0000,86.0162,83.4825,88.5498,-41415489.3785,180178400.0000
2008-06-04,127.24,128.5,126.45,127.55,86.5245865628,6432300,0.0000,1.0,85.8693,85.6740,58.2462,40.6058,60.7001,-0.0786,1.1471,1.2258,23.6264,41.9137,85.0000,0.0000,85.8693,83.2754,88.4631,-43756418.7266,174025100.0000
2008-06-03,127.48,129.0,127.46,127.84,86.7213104366,7238200,0.0000,1.0,85.6921,85.5844,58.9791,60.5802,79.0147,-0.0283,1.2171,1.2454,24.2113,70.9657,90.0000,5.0000,85.6921,82.8313,88.5530,-44227074.8245,180457400.0000
2008-06-02,128.67,129.37,126.7,127.36,86.3956985075,7599300,0.0000,1.0,85.4785,85.4647,58.1510,80.9141,91.5186,0.0162,1.2687,1.2525,24.4797,67.5663,95.0000,10.0000,85.4785,82.3329,88.6241,-40560973.5258,173219200.0000
2008-05-30,129.22,129.99,128.8,129.43,87.7998999516,8652900,0.0000,1.0,85.3199,85.3667,63.3936,95.5497,89.1428,0.1008,1.3492,1.2485,24.7622,129.3628,100.0000,15.0000,85.3199,82.0578,88.5821,-36718630.8289,180818500.0000
2008-05-29,129.04,129.99,128.66,129.71,87.9898402435,7561500,0.0000,1.0,85.1057,85.1106,64.1367,98.0920,74.1992,0.0661,1.2894,1.2233,24.2844,150.7541,100.0000,0.0000,85.1057,81.9626,88.2489,-37227624.9478,189471400.0000
