,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Hist,MACD,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Upper Band,Real Lower Band,Chaikin A/D,OBV
2021-03-24,60.61,60.9,57.58,57.64,57.64,7141900,0.0000,1.0,56.9194,58.0586,50.0115,76.3073,57.2050,0.3441,0.3114,-0.0326,17.8976,66.8529,95.0000,35.0000,56.9194,61.1087,52.7301,2044317203.3668,3037267678.0000
2021-03-23,60.4,61.03,60.01,60.31,60.31,5959428,0.0000,1.0,56.9970,58.1027,57.6023,85.2281,87.0761,0.5202,0.4016,-0.1186,18.6902,130.1544,0.0000,40.0000,56.9970,61.2929,52.7011,2051200962.4029,3044409578.0000
2021-03-22,59.9245,60.845,59.56,60.29,60.29,6584081,0.0000,1.0,57.0402,57.8704,57.5564,82.8150,84.6407,0.4876,0.2389,-0.2487,18.6807,120.0545,0.0000,45.0000,57.0402,61.4835,52.5970,2053654844.5206,3038450150.0000
2021-03-19,59.16,60.03,58.51,59.73,59.73,10317941,0.0000,1.0,57.0940,57.6157,56.2995,83.7485,83.9673,0.4004,0.0298,-0.3706,18.7194,84.4261,0.0000,50.0000,57.0940,61.7155,52.4725,2052758179.7930,3031866069.0000
2021-03-18,58.32,60.12,58.0,58.9,58.9,6547623,0.0000,1.0,57.1966,57.3931,54.3981,82.9309,79.8371,0.2902,-0.1804,-0.4707,18.9766,59.5389,5.0000,55.0000,57.1966,62.1285,52.2647,2046513110.2403,3021548128.0000
2021-03-17,56.73,59.725,56.715,59.0,59.0,6788449,0.0000,1.0,57.3816,57.2345,54.6704,84.3420,87.4411,0.1816,-0.3617,-0.5432,19.2473,32.5542,10.0000,60.0000,57.3816,62.8081,51.9552,2047501430.6932,3028095751.0000
2021-03-16,57.3,58.19,57.06,57.42,57.42,5873583,0.0000,1.0,57.5741,57.0486,50.9883,80.0325,81.5144,-0.0093,-0.5979,-0.5886,19.6340,-2.3608,0.0000,65.0000,57.5741,63.4693,51.6788,2043983164.7662,3021307302.0000
2021-03-15,55.845,57.71,55.61,57.67,57.67,5862094,0.0000,1.0,57.8363,57.0095,51.6186,79.7638,84.0705,-0.1435,-0.7299,-0.5863,20.4592,-22.8566,5.0000,70.0000,57.8363,64.1338,51.5389,2046114287.8016,3027180885.0000
2021-03-12,55.6787,56.1,55.035,55.8,55.8,5025837,0.0000,1.0,58.0933,56.9400,46.9597,72.0944,74.5126,-0.3627,-0.9131,-0.5504,21.4671,-58.2045,10.0000,75.0000,58.0933,64.7517,51.4349,2040475511.6683,3021318791.0000
2021-03-11,55.95,56.58,55.46,56.24,56.24,5887998,0.0000,1.0,58.4089,57.0600,47.9927,63.2939,80.7082,-0.4836,-0.9434,-0.4598,22.1663,-53.4901,15.0000,80.0000,58.4089,65.1996,51.6182,2038281132.1331,3026344628.0000
2021-03-10,56.7822,56.7822,54.53,55.34,55.34,7202558,0.0000,1.0,58.7030,57.1463,45.6703,44.5121,61.0623,-0.6742,-1.0130,-0.3389,23.0217,-70.7428,20.0000,85.0000,58.7030,65.6011,51.8049,2035967990.0617,3020456630.0000
2021-03-09,54.6,56.97,54.32,56.17,56.17,8406976,0.0000,1.0,59.0376,57.3365,47.5298,29.4536,48.1113,-0.8252,-0.9956,-0.1703,23.9221,-72.7729,0.0000,90.0000,59.0376,65.8999,52.1753,2037989771.9494,3027659188.0000
2021-03-08,53.87,55.19,53.45,53.49,53.49,7622111,0.0000,1.0,59.4110,57.4593,40.0413,17.0203,24.3628,-1.0793,-1.0433,0.0360,24.8699,-120.9009,5.0000,95.0000,59.4110,66.4195,52.4024,2034658705.9872,3019252212.0000
2021-03-05,53.88,54.12,51.51,53.76,53.76,8395102,0.0000,1.0,59.8381,57.8771,40.5958,15.6256,15.8868,-1.1220,-0.8162,0.3058,25.3247,-162.7100,0.0000,100.0000,59.8381,66.3766,53.2995,2041930375.1021,3026874323.0000
2021-03-04,54.47,54.89,52.46,53.34,53.34,9940351,0.0000,1.0,60.1963,58.3105,39.3547,17.1277,10.8112,-1.1283,-0.5419,0.5863,25.4431,-187.8175,5.0000,100.0000,60.1963,66.1198,54.2729,2035851163.3090,3018479221.0000
2021-03-03,56.73,56.95,54.48,54.6,54.6,11055547,0.0000,1.0,60.4221,58.8337,41.8464,18.7585,20.1788,-1.0096,-0.1412,0.8684,25.7794,-164.3401,10.0000,100.0000,60.4221,65.5774,55.2668,2038591918.5230,3028419572.0000
2021-03-02,58.635,58.66,56.885,56.99,56.99,7646674,0.0000,1.0,60.5495,59.2793,47.2357,13.9262,20.3933,-0.8768,0.2439,1.1208,26.6364,-107.0608,15.0000,90.0000,60.5495,65.2268,55.8722,2048573242.3327,3039475119.0000
2021-03-01,57.102,58.7,56.53,58.48,58.48,6154507,0.0000,1.0,60.6142,59.5203,51.1361,13.5644,15.7034,-0.8513,0.4887,1.3400,27.8041,-95.0642,20.0000,0.0000,60.6142,65.1257,56.1027,2055315239.4088,3047121793.0000
2021-02-26,57.34,57.66,56.25,56.42,56.42,8591281,0.1800,1.0,60.5067,59.6298,45.1920,16.7370,5.6820,-0.9105,0.6423,1.5528,29.0332,-123.8918,25.0000,5.0000,60.5067,65.3095,55.7040,2050408650.8788,3040967286.0000
2021-02-25,59.4,59.97,56.85,56.98,56.7987915194,7861203,0.0000,1.0,60.4987,59.9677,46.1731,22.4995,19.3078,-0.7418,1.0387,1.7805,30.4737,-93.1589,30.0000,10.0000,60.4987,65.3291,55.6684,2056928275.4675,3049558567.0000
2021-02-24,60.99,61.05,58.83,59.38,59.1911590106,8049950,0.0000,1.0,60.5670,60.3013,53.0889,24.2437,25.2211,-0.4749,1.4910,1.9659,32.0351,-37.4942,35.0000,15.0000,60.5670,65.2216,55.9124,2064134378.2177,3057419770.0000
2021-02-23,60.68,61.73,59.82,61.37,61.1748303887,5826485,0.0000,1.0,60.5566,60.4181,60.1902,28.4046,22.9695,-0.2816,1.8030,2.0846,33.0072,5.0259,40.0000,20.0000,60.5566,65.2244,55.8887,2068195614.2536,3065469720.0000
2021-02-22,62.1,62.2943,60.96,61.56,61.3642261484,5228934,0.0000,1.0,60.3512,60.3385,60.9295,38.4162,24.5404,-0.1819,1.9731,2.1550,33.6480,28.1759,45.0000,25.0000,60.3512,65.2479,55.4545,2064565500.5626,3071296205.0000
2021-02-19,63.19,63.36,61.865,61.98,61.7828904594,5462514,0.0000,1.0,60.0970,60.2305,62.5426,48.7452,37.7039,-0.0584,2.1422,2.2005,33.8439,54.5784,50.0000,30.0000,60.0970,65.2766,54.9174,2065091803.3701,3076525139.0000
2021-02-18,62.7,63.35,62.22,62.8,62.6002826855,5963760,0.0000,1.0,59.8189,60.0671,65.7723,54.1264,53.0043,0.0691,2.2842,2.2151,33.6388,70.3138,55.0000,35.0000,59.8189,65.2000,54.4379,2069713930.6003,3081987653.0000
2021-02-17,62.575,63.24,62.05,63.05,62.8494876325,4176436,0.0000,1.0,59.4885,59.8004,66.7709,53.7222,55.5273,0.1512,2.3490,2.1978,33.2566,77.8624,60.0000,40.0000,59.4885,64.9567,54.0202,2069555600.6890,3087951413.0000
2021-02-16,63.98,64.0,62.82,62.865,62.6650759717,5559754,0.0000,1.0,59.1859,59.4795,66.4124,53.3018,53.8477,0.2121,2.3722,2.1600,32.8755,99.4362,65.0000,0.0000,59.1859,64.5453,53.8265,2066712816.5208,3083774977.0000
2021-02-12,62.05,63.19,61.94,63.01,62.809614841,5621774,0.0000,1.0,58.8149,59.1442,66.9503,57.0835,51.7916,0.2790,2.3860,2.1070,32.1242,100.3365,70.0000,5.0000,58.8149,64.1870,53.4427,2071848521.4875,3089334731.0000
2021-02-11,62.6,62.98,61.67,62.31,62.1118409894,3660146,0.0000,1.0,58.4291,58.7583,65.6754,64.0982,54.2662,0.3171,2.3543,2.0372,31.4715,104.5792,75.0000,10.0000,58.4291,63.7056,53.1526,2067845818.3991,3083712957.0000
2021-02-10,62.5453,63.22,61.76,62.32,62.1218091873,4429578,0.0000,1.0,58.1001,58.4053,65.7098,70.0004,65.1927,0.3927,2.3506,1.9580,30.8206,125.5175,80.0000,0.0000,58.1001,63.2357,52.9646,2067929638.5364,3087373103.0000
2021-02-09,63.87,63.91,62.1201,62.23,62.0320954064,5028728,0.0000,1.0,57.7871,58.0141,65.5555,71.1419,72.8358,0.4509,2.3107,1.8598,30.0971,159.4417,85.0000,0.0000,57.7871,62.6604,52.9138,2068961184.0980,3082943525.0000
2021-02-08,62.6,64.06,62.56,63.84,63.636975265,9787868,0.0000,1.0,57.3735,57.5912,70.9822,66.4580,71.9727,0.4882,2.2353,1.7471,29.1860,215.4653,90.0000,0.0000,57.3735,62.1386,52.6083,2073372383.5129,3087972253.0000
2021-02-05,61.16,62.82,60.24,62.23,62.0320954064,12711706,0.0000,1.0,56.9069,56.9548,68.5055,61.9956,68.6172,0.3181,1.9431,1.6250,28.0461,193.6160,95.0000,0.0000,56.9069,60.8908,52.9231,2066455623.4601,3078184385.0000
2021-02-04,63.96,64.85,60.67,61.12,60.9256254417,29410671,0.0000,1.0,56.4499,56.4203,66.6405,52.6516,58.7842,0.1598,1.7053,1.5455,27.0186,250.4491,100.0000,0.0000,56.4499,60.0564,52.8434,2059557798.4987,3065472679.0000
2021-02-03,58.1,58.8,57.6737,58.04,57.8554204947,10673271,0.0000,1.0,56.0562,55.9461,60.4703,44.1124,58.5855,-0.0159,1.4897,1.5056,25.7627,97.3250,75.0000,0.0000,56.0562,59.3259,52.7864,2082636028.3743,3036062008.0000
2021-02-02,58.51,58.78,57.1,57.33,57.1476784452,8562681,0.0000,1.0,55.7566,55.7451,58.8015,35.3760,40.5852,-0.0042,1.5053,1.5096,25.5481,82.9837,80.0000,0.0000,55.7566,59.3896,52.1236,2086366887.6422,3025388737.0000
2021-02-01,56.825,58.7,56.65,58.47,58.2840530035,7476223,0.0000,1.0,55.4660,55.5974,62.8486,40.8164,33.1665,0.0649,1.5755,1.5106,25.3272,96.0617,85.0000,0.0000,55.4660,59.5135,51.4186,2092585025.0354,3033951418.0000
2021-01-29,56.22,57.58,55.31,56.51,56.3302862191,10923293,0.0000,1.0,55.0564,55.3146,58.1433,53.9274,32.3763,0.0321,1.5265,1.4944,25.1137,46.3939,90.0000,5.0000,55.0564,59.5176,50.5951,2086786393.5383,3026475195.0000
2021-01-28,58.0,58.86,55.94,56.44,56.2605088339,11679605,0.0000,1.0,54.7593,55.2077,57.9626,68.2605,56.9065,0.1542,1.6406,1.4864,25.1620,70.8221,95.0000,10.0000,54.7593,59.6153,49.9033,2086160830.5028,3015551902.0000
2021-01-27,58.64,60.55,58.05,58.35,58.164434629,10645108,0.0000,1.0,54.4812,55.0969,65.2635,70.8851,72.4994,0.3217,1.7695,1.4478,24.9458,134.4489,100.0000,0.0000,54.4812,59.5919,49.3705,2093840570.7767,3027231507.0000
2021-01-26,57.09,59.31,56.97,59.17,58.9818268551,8394659,0.0000,1.0,54.0770,54.7740,68.7979,67.7025,75.3755,0.3470,1.7144,1.3674,23.7015,132.6910,100.0000,5.0000,54.0770,59.2370,48.9169,2101930852.8566,3037876615.0000
2021-01-25,57.0,58.38,56.82,57.25,57.0679328622,9818939,0.0000,1.0,53.6259,54.3311,64.5244,66.5409,64.7804,0.2553,1.5360,1.2806,22.6380,115.3590,100.0000,10.0000,53.6259,58.5645,48.6873,2094540682.9676,3029481956.0000
2021-01-22,56.2,56.57,55.64,56.46,56.2804452297,3317167,0.0000,1.0,53.3209,54.0430,62.5178,68.4190,62.9515,0.2639,1.4807,1.2168,21.7232,88.7323,90.0000,15.0000,53.3209,58.1232,48.5186,2098946617.1345,3019663017.0000
2021-01-21,56.3,56.47,55.32,56.4,56.2206360424,5265856,0.0000,1.0,53.0797,53.8075,62.3642,71.0313,71.8908,0.3181,1.4689,1.1508,21.2246,93.1174,95.0000,20.0000,53.0797,57.7458,48.4135,2096414156.3066,3016345850.0000
2021-01-20,57.3,57.54,56.115,56.17,55.9913674912,4798203,0.0000,1.0,52.8389,53.5535,61.7940,68.4071,70.4149,0.3672,1.4385,1.0713,20.7280,123.5176,100.0000,25.0000,52.8389,57.3254,48.3525,2091789361.0374,3011079994.0000
2021-01-19,55.55,57.2,55.44,56.98,56.7987915194,8942429,0.0000,1.0,52.6839,53.2968,65.0933,69.2957,70.7882,0.4226,1.4021,0.9795,19.7759,141.1115,100.0000,30.0000,52.6839,56.9319,48.4360,2096217176.4370,3015878197.0000
2021-01-15,55.29,55.71,54.31,55.42,55.2437526502,9710614,0.0000,1.0,52.4880,52.9282,61.3142,72.6742,64.0183,0.3792,1.2530,0.8739,18.8576,104.8852,85.0000,35.0000,52.4880,56.2976,48.6785,2089510354.6874,3006935768.0000
2021-01-14,55.83,55.83,54.98,55.27,55.094229682,6937900,0.0000,1.0,52.3998,52.6845,60.9279,81.1117,73.0805,0.4238,1.2029,0.7791,18.2923,123.2432,90.0000,0.0000,52.3998,56.0274,48.7722,2083822709.3442,2997225154.0000
2021-01-13,55.775,56.37,55.355,55.71,55.5328303887,8185101,0.0000,1.0,52.2408,52.4308,62.6722,84.7355,80.9238,0.4635,1.1366,0.6731,17.3238,162.4803,95.0000,0.0000,52.2408,55.6546,48.8271,2086026512.8740,3004163054.0000
2021-01-12,53.98,56.705,53.8761,56.04,55.8617809187,11679461,0.0000,1.0,51.9348,52.1043,63.9773,84.9476,89.3308,0.4336,0.9908,0.5572,16.0887,176.8483,100.0000,0.0000,51.9348,55.2077,48.6619,2088486075.2440,3012348155.0000
2021-01-11,54.18,54.41,53.47,53.93,53.7584911661,6956310,0.0000,1.0,51.5904,51.7088,58.7611,81.3287,83.9521,0.3080,0.7569,0.4488,14.7886,122.0870,20.0000,5.0000,51.5904,54.5748,48.6060,2082297682.5497,3000668694.0000
2021-01-08,53.37,54.55,53.23,54.48,54.3067420495,6298601,0.0000,1.0,51.3746,51.4930,60.9465,80.4323,81.5599,0.2896,0.6614,0.3718,14.0385,147.1003,25.0000,10.0000,51.3746,54.3247,48.4245,2082445689.1450,3007625004.0000
2021-01-07,53.42,54.23,53.01,53.06,52.8912579505,7349028,0.0000,1.0,51.1264,51.1968,57.0264,74.2438,78.4740,0.1746,0.4741,0.2994,13.2489,129.8620,30.0000,15.0000,51.1264,53.8765,48.3763,2076815121.5838,3001326403.0000
2021-01-06,51.5,54.29,51.4,53.22,53.0507491166,9911363,0.0000,1.0,50.9684,51.0185,57.6458,62.5192,81.2629,0.1164,0.3722,0.2558,12.5135,116.3221,35.0000,20.0000,50.9684,53.6571,48.2796,2083561770.2396,3008675431.0000
2021-01-05,51.3503,52.28,51.06,52.03,51.8645335689,10002445,0.0000,1.0,50.8094,50.8046,54.1253,45.9540,62.9946,-0.0061,0.2205,0.2266,11.7393,54.2586,40.0000,25.0000,50.8094,53.3593,48.2595,2080989617.2122,2998764068.0000
2021-01-04,50.48,51.9,50.45,51.5,51.3362190813,7843511,0.0000,1.0,50.7566,50.6930,52.4532,34.4805,43.3001,-0.0836,0.1445,0.2282,11.5749,25.3012,45.0000,30.0000,50.7566,53.2602,48.2530,2075086534.9173,2988761623.0000
2020-12-31,50.605,50.814,50.0,50.25,50.0901943463,3597307,0.0000,1.0,50.6963,50.6253,48.2246,26.8463,31.5675,-0.1499,0.0992,0.2491,11.5429,-36.7452,50.0000,35.0000,50.6963,53.1992,48.1933,2071570478.2622,2980918112.0000
2020-12-30,51.015,51.51,50.47,50.55,50.3892402827,8618922,0.0000,1.0,50.7511,50.6816,49.2227,18.3716,28.5740,-0.1198,0.1668,0.2866,11.9410,-5.2108,55.0000,40.0000,50.7511,53.2466,48.2556,2072958137.2277,2984515419.0000
2020-12-29,50.65,51.11,50.3,50.86,50.698254417,4796748,0.0000,1.0,50.7496,50.7124,50.2435,11.2171,20.3973,-0.0963,0.2202,0.3165,12.1414,-10.8292,60.0000,45.0000,50.7496,53.2460,48.2532,2080251071.2268,2993134341.0000
2020-12-28,50.5,50.55,49.93,50.24,50.0802261484,6134840,0.0000,1.0,50.7282,50.7138,48.2026,10.2027,6.1435,-0.0870,0.2536,0.3406,12.5138,-44.8156,65.0000,50.0000,50.7282,53.2333,48.2230,2078415278.7823,2988337593.0000
2020-12-24,51.23,51.24,49.94,50.12,49.9606077739,2718524,0.0000,1.0,50.7749,50.7805,47.8089,21.2655,7.1103,-0.0067,0.3556,0.3623,13.1377,-35.2847,70.0000,55.0000,50.7749,53.2647,48.2850,2078415278.7823,2982202753.0000
2020-12-23,52.0,52.0,51.13,51.13,50.9673957597,4739607,0.0000,1.0,50.7834,50.8669,50.9020,38.2553,17.3544,0.1287,0.4927,0.3640,13.7904,33.6365,75.0000,60.0000,50.7834,53.2632,48.3036,2080380980.7512,2984921277.0000
2020-12-22,51.71,52.02,51.08,51.62,51.4558374558,6216128,0.0000,1.0,50.7455,50.8563,52.4664,56.7094,39.3316,0.2262,0.5580,0.3318,13.9585,48.2227,80.0000,65.0000,50.7455,53.2361,48.2550,2085120587.7512,2989660884.0000
2020-12-21,52.62,52.68,51.17,51.57,51.4059964664,6082303,0.0000,1.0,50.6519,50.7932,52.3244,71.3655,58.0799,0.3083,0.5836,0.2753,14.1355,71.4155,85.0000,70.0000,50.6519,53.1692,48.1347,2084194781.4535,2983444756.0000
2020-12-18,53.1,53.26,52.395,53.06,52.8912579505,10943142,0.0000,1.0,50.5156,50.7286,57.1599,77.4123,72.7167,0.4146,0.6128,0.1982,14.2827,160.1571,90.0000,0.0000,50.5156,53.1474,47.8838,2087054672.2681,2989527059.0000
2020-12-17,53.63,53.96,52.44,53.05,52.8812897527,6195674,0.0000,1.0,50.3443,50.5010,57.1347,71.8685,83.2997,0.3954,0.4900,0.0945,13.8796,211.8486,95.0000,0.0000,50.3443,52.7735,47.9150,2081171942.7538,2978583917.0000
2020-12-16,52.16,54.89,52.16,53.65,53.4793816254,12846706,0.0000,1.0,50.1114,50.2504,59.1215,55.0446,76.2205,0.3314,0.3271,-0.0043,13.4338,284.3638,100.0000,0.0000,50.1114,52.4129,47.8098,2082394773.1481,2984779591.0000
2020-12-15,49.96,52.1,49.69,52.08,51.9143745583,7780397,0.0000,1.0,49.8386,49.9106,55.2535,36.6117,56.0851,0.1406,0.0535,-0.0872,12.9646,122.9093,100.0000,5.0000,49.8386,51.7366,47.9406,2081218334.8697,2971932885.0000
2020-12-14,49.23,50.5,49.23,49.57,49.4123568905,9127370,0.0000,1.0,49.6550,49.6996,47.7436,25.7054,32.8282,-0.0149,-0.1372,-0.1223,13.4081,-6.1007,45.0000,0.0000,49.6550,51.4200,47.8900,2073567073.0899,2964152488.0000
2020-12-11,49.44,49.61,48.67,49.13,48.9737561837,4549638,0.0000,1.0,49.6025,49.7299,46.2411,21.5377,20.9219,-0.0052,-0.1238,-0.1186,13.6351,-49.9619,50.0000,0.0000,49.6025,51.4536,47.7513,2077807347.3409,2955025118.0000
2020-12-10,49.4,49.84,48.93,49.6,49.4422614841,4344046,0.0000,1.0,49.4685,49.8095,47.6309,28.0489,23.3662,0.0571,-0.0602,-0.1173,13.4054,-12.3439,55.0000,5.0000,49.4685,51.8060,47.1310,2077904148.1501,2959574756.0000
2020-12-09,49.96,50.18,49.22,49.5,49.3425795053,6794469,0.0000,1.0,49.3668,49.8481,47.3108,35.0415,20.3249,0.1058,-0.0259,-0.1316,13.2636,7.1153,60.0000,0.0000,49.3668,51.8711,46.8625,2075851467.0729,2955230710.0000
2020-12-08,49.91,50.23,49.28,49.89,49.7313392226,7091510,0.0000,1.0,49.2119,49.9013,48.4070,49.9586,40.4555,0.1865,0.0285,-0.1581,13.2256,24.3580,65.0000,5.0000,49.2119,52.0623,46.3616,2078682495.8231,2962025179.0000
2020-12-07,50.91,51.01,49.91,50.03,49.8708939929,5132246,0.0000,1.0,49.1261,49.9192,48.7925,55.3171,44.3442,0.2625,0.0579,-0.2047,13.2080,55.5956,70.0000,10.0000,49.1261,52.0119,46.2402,2076667014.0334,2969116689.0000
2020-12-04,50.03,51.19,49.6401,50.97,50.8079045936,4791038,0.0000,1.0,49.1510,49.9243,51.4039,60.9341,65.0762,0.3506,0.0803,-0.2703,13.4271,71.5259,75.0000,15.0000,49.1510,52.0705,46.2315,2080679497.2703,2974248935.0000
2020-12-03,51.25,51.3,50.11,50.29,50.1300671378,5354235,0.0000,1.0,49.0654,49.8313,49.5482,59.3535,56.5309,0.3703,0.0123,-0.3580,13.6576,77.4143,80.0000,20.0000,49.0654,51.8843,46.2466,2077248583.6141,2969457897.0000
2020-12-02,50.52,51.54,50.36,51.35,51.1866961131,9281900,0.0000,1.0,48.9348,49.7998,52.5180,62.9560,61.1953,0.4450,-0.0056,-0.4506,14.0746,115.0123,85.0000,25.0000,48.9348,51.7861,46.0834,2080983050.0430,2974812132.0000
2020-12-01,50.5,51.46,50.18,50.52,50.359335689,6984388,0.0000,1.0,48.8060,49.6539,50.3022,67.6423,60.3341,0.4259,-0.1359,-0.5618,14.6066,108.3417,90.0000,30.0000,48.8060,51.4650,46.1469,2074690236.4834,2965530232.0000
2020-11-30,51.03,51.23,49.36,50.43,50.2696219081,10743230,0.1600,1.0,48.6663,49.5796,50.0622,72.7688,67.3385,0.4523,-0.2160,-0.6683,15.1352,98.5226,95.0000,35.0000,48.6663,51.2773,46.0554,2077964168.3588,2958545844.0000
2020-11-27,50.94,51.93,50.9,51.34,51.0148722823,3604040,0.0000,1.0,48.5193,49.5070,52.0462,73.3440,75.2543,0.4754,-0.3060,-0.7814,15.6041,171.9772,100.0000,40.0000,48.5193,51.0834,45.9552,2076413006.8083,2969289074.0000
2020-11-25,50.75,51.03,50.05,50.45,50.1305085049,4438875,0.0000,1.0,48.4169,49.3482,49.8035,73.0022,75.7136,0.4079,-0.4923,-0.9002,16.2613,136.3502,0.0000,45.0000,48.4169,50.7250,46.1088,2076937867.0027,2965685034.0000
2020-11-24,49.92,51.29,49.825,50.53,50.2100018782,6929444,0.0000,1.0,48.5560,49.2659,50.0032,71.1972,69.0641,0.3693,-0.6329,-1.0022,16.9466,108.4550,5.0000,50.0000,48.5560,51.5065,45.6056,2077753170.5746,2970123909.0000
2020-11-23,49.18,50.34,49.1,49.9,49.5839915639,9421401,0.0000,1.0,48.7061,49.1665,48.4571,73.8746,74.2289,0.2833,-0.8112,-1.0945,17.6680,42.4991,10.0000,55.0000,48.7061,52.2277,45.1845,2078013320.3493,2963194465.0000
2020-11-20,49.8,49.88,48.96,48.99,48.6797544432,10521533,0.0000,1.0,48.8770,49.1226,46.1730,73.9232,70.2987,0.2020,-0.9633,-1.1653,18.0650,4.6414,15.0000,60.0000,48.8770,52.8547,44.8993,2075278074.8969,2953773064.0000
2020-11-19,48.646,50.05,48.56,49.78,49.464751504,12012193,0.0000,1.0,49.1155,49.1692,47.9245,76.9894,77.0962,0.1645,-1.0513,-1.2158,18.2995,3.1394,20.0000,65.0000,49.1155,53.5616,44.6694,2085113420.9614,2964294597.0000
2020-11-18,48.07,49.455,48.07,48.53,48.222667547,12734060,0.0000,1.0,49.2402,49.1381,44.7755,72.4004,74.3746,0.0286,-1.2283,-1.2569,18.5464,-29.8496,0.0000,70.0000,49.2402,53.8552,44.6252,2077454640.1892,2952282404.0000
2020-11-17,48.37,48.9,47.96,48.33,48.0239341139,9892613,0.0000,1.0,49.4533,49.2344,44.2632,63.9097,79.4974,-0.0458,-1.3099,-1.2641,18.5768,-43.3624,0.0000,75.0000,49.4533,54.2508,44.6558,2081729974.4128,2939548344.0000
2020-11-16,48.45,49.17,48.01,48.55,48.2425408903,14933349,0.0000,1.0,49.7450,49.3619,44.6965,46.5137,63.3291,-0.1221,-1.3747,-1.2526,18.3904,-42.6308,0.0000,80.0000,49.7450,54.8582,44.6317,2083834785.6883,2949440957.0000
2020-11-13,46.9,48.715,46.72,48.67,48.3617809502,12084765,0.0000,1.0,50.0316,49.4797,44.9244,35.9356,48.9026,-0.2376,-1.4597,-1.2221,18.2066,-61.8166,5.0000,85.0000,50.0316,55.4117,44.6516,2084864671.8269,2964374306.0000
2020-11-12,48.13,48.17,46.4,46.59,46.2949532457,10267543,0.0000,1.0,50.3874,49.5973,39.8769,35.4366,27.3092,-0.3964,-1.5591,-1.1627,17.8411,-90.9997,10.0000,90.0000,50.3874,56.2021,44.5727,2073325084.1947,2952289541.0000
2020-11-11,47.1681,48.1,46.81,47.71,47.4078604712,13142276,0.0000,1.0,50.8251,49.9450,41.8383,48.9628,31.5950,-0.3892,-1.4528,-1.0636,17.2491,-87.7984,0.0000,95.0000,50.8251,56.6596,44.9906,2081388295.9288,2962557084.0000
2020-11-10,47.55,47.64,45.36,46.54,46.2452698874,15521805,0.0000,1.0,51.2598,50.2120,38.8535,59.7001,47.4055,-0.4431,-1.4094,-0.9663,16.7117,-121.1694,5.0000,100.0000,51.2598,57.3030,45.2167,2076192512.3938,2949414808.0000
2020-11-09,48.0,49.25,46.85,48.32,48.0139974422,19388023,0.0000,1.0,51.8088,50.6296,41.9662,58.4190,67.8878,-0.3595,-1.2151,-0.8556,15.9775,-98.5823,10.0000,100.0000,51.8088,57.9246,45.6931,2075647887.6573,2964936613.0000
2020-11-06,49.7,51.17,49.05,50.69,50.3689886247,10244436,0.0000,1.0,52.1596,50.9049,46.6983,42.6017,63.8070,-0.3638,-1.1295,-0.7657,15.5106,-57.1025,15.0000,75.0000,52.1596,58.1683,46.1509,2071285582.4824,2984324636.0000
2020-11-05,48.71,49.95,48.47,49.41,49.0970946527,10325154,0.0000,1.0,52.3961,50.9613,43.4252,26.7241,43.5623,-0.5688,-1.2435,-0.6747,15.5463,-91.2696,20.0000,80.0000,52.3961,58.4761,46.3160,2065680136.3693,2974080200.0000
2020-11-04,49.47,49.64,47.56,47.82,47.5171638594,16562125,0.0000,1.0,52.5287,51.1576,39.0051,16.8669,20.4357,-0.7090,-1.2416,-0.5325,15.1275,-127.0725,25.0000,85.0000,52.5287,58.4282,46.6293,2062889554.2067,2963755046.0000
2020-11-03,48.0,49.38,47.61,48.92,48.6101977416,8909545,0.0000,1.0,52.6837,51.5408,41.1164,20.7214,16.1744,-0.7048,-1.0601,-0.3553,14.5659,-130.3490,30.0000,90.0000,52.6837,58.1987,47.1687,2075311147.9561,2980317171.0000
2020-11-02,48.19,49.34,47.21,47.87,47.5668472177,10765800,0.0000,1.0,52.7205,51.8492,38.0770,32.5563,13.9905,-0.7453,-0.9244,-0.1791,13.8753,-155.5181,35.0000,95.0000,52.7205,58.1353,47.3057,2071032552.8989,2971407626.0000
2020-10-30,48.77,49.14,46.99,47.63,47.3283670979,12566223,0.0000,1.0,52.9143,52.3000,37.3751,48.3554,31.9992,-0.6387,-0.6315,0.0073,13.1336,-187.4958,40.0000,100.0000,52.9143,57.8320,47.9965,2075126589.5185,2960641826.0000
2020-10-29,49.3,50.7999,48.03,49.28,48.9679179212,22526778,0.0000,1.0,53.1155,52.8233,40.3633,55.4014,51.6792,-0.3911,-0.2241,0.1670,12.2817,-159.4753,45.0000,100.0000,53.1155,57.3898,48.8412,2080211526.2673,2973208049.0000
2020-10-28,52.87,54.1,52.38,53.25,52.9127765686,9717182,0.0000,1.0,53.2695,53.2292,49.3893,49.8282,61.3878,-0.1326,0.1321,0.2647,11.5898,-15.2852,50.0000,20.0000,53.2695,57.1376,49.4014,2082406543.1930,2995734827.0000
2020-10-27,53.39,53.84,53.0,53.55,53.2108767183,4613049,0.0000,1.0,53.2124,53.2625,50.1951,35.9888,53.1371,-0.1147,0.1832,0.2979,11.9598,-4.1904,55.0000,25.0000,53.2124,57.1332,49.2915,2082293552.7052,3005452009.0000
