,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowD,SlowK,MACD_Hist,MACD_Signal,MACD,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2009-07-24,6.09,6.28,5.95,6.27,6.27,16647800,0.0000,1.0,5.3930,5.5807,66.7134,86.7717,93.2606,0.1120,0.1692,0.2812,18.5096,130.8304,95.0000,40.0000,5.3930,4.4257,6.3603,-792695630.3847,-477866350.0000
2009-07-23,6.04,6.29,5.97,6.2,6.2,21879800,0.0000,1.0,5.3445,5.5082,65.8973,84.0848,82.0111,0.1117,0.1411,0.2529,17.6057,154.1047,100.0000,45.0000,5.3445,4.4646,6.2244,-808334472.8089,-494514150.0000
2009-07-22,5.85,6.19,5.83,6.16,6.16,27385600,0.0000,1.0,5.2915,5.4353,65.4372,88.8582,85.0432,0.1070,0.1132,0.2202,16.5974,170.8745,100.0000,50.0000,5.2915,4.5009,6.0821,-817906885.3089,-516393950.0000
2009-07-21,5.91,6.09,5.76,5.85,5.85,32388900,0.0000,1.0,5.2260,5.3590,61.6260,91.8517,85.2000,0.0928,0.0865,0.1793,15.6667,172.3452,100.0000,55.0000,5.2260,4.5218,5.9302,-840728218.6422,-543779550.0000
2009-07-20,5.76,5.92,5.66,5.89,5.89,15618100,0.0000,1.0,5.1845,5.3074,62.4704,94.7685,96.3313,0.0928,0.0633,0.1561,14.8211,196.7611,100.0000,60.0000,5.1845,4.5367,5.8323,-826005991.3695,-511390650.0000
2009-07-17,5.6,5.75,5.6,5.75,5.75,14635000,0.0000,1.0,5.1565,5.2460,60.6790,94.3670,94.0239,0.0801,0.0400,0.1201,14.1708,189.3055,95.0000,65.0000,5.1565,4.5897,5.7233,-838019914.4464,-527008750.0000
2009-07-16,5.57,5.78,5.44,5.75,5.75,18748400,0.0000,1.0,5.1320,5.1930,60.6790,94.1787,93.9503,0.0667,0.0200,0.0867,13.7459,206.2485,100.0000,70.0000,5.1320,4.6315,5.6325,-852654914.4464,-527008750.0000
2009-07-15,5.47,5.68,5.46,5.58,5.58,19363400,0.0000,1.0,5.1095,5.1344,58.5085,91.8274,95.1268,0.0395,0.0033,0.0429,13.2986,205.7306,100.0000,75.0000,5.1095,4.6879,5.5311,-868094773.2700,-545757150.0000
2009-07-14,5.2,5.35,5.16,5.32,5.32,18784200,0.0000,1.0,5.0905,5.0874,54.8906,80.6713,93.4590,0.0101,-0.0065,0.0035,12.9803,88.4196,25.0000,80.0000,5.0905,4.7249,5.4561,-869855082.3609,-565120550.0000
2009-07-13,5.08,5.21,4.93,5.21,5.21,17046300,0.0000,1.0,5.0905,5.0630,53.2524,61.2984,86.8965,-0.0112,-0.0090,-0.0203,13.2072,5.8339,0.0000,85.0000,5.0905,4.7249,5.4561,-882707429.7293,-583904750.0000
2009-07-10,5.01,5.18,4.95,5.08,5.08,17748400,0.0000,1.0,5.1035,5.0475,51.2652,36.7171,61.6584,-0.0329,-0.0062,-0.0391,13.7170,-22.8228,0.0000,90.0000,5.1035,4.7048,5.5022,-899753729.7293,-600951050.0000
2009-07-09,4.76,5.14,4.76,5.04,5.04,25405000,0.0000,1.0,5.1290,5.0441,50.6520,19.1421,35.3402,-0.0513,0.0020,-0.0494,14.3125,-66.9666,0.0000,95.0000,5.1290,4.6778,5.5802,-902068738.4249,-618699450.0000
2009-07-08,4.7,4.83,4.55,4.72,4.72,21738000,0.0000,1.0,5.1700,5.0445,45.4342,15.7083,13.1527,-0.0725,0.0148,-0.0577,15.0161,-174.2160,5.0000,100.0000,5.1700,4.6203,5.7197,-914102685.7934,-644104450.0000
2009-07-07,4.92,5.05,4.67,4.7,4.7,13720600,0.0000,1.0,5.2130,5.0786,45.0895,21.4016,8.9334,-0.0678,0.0329,-0.0349,15.2128,-157.7329,10.0000,100.0000,5.2130,4.6765,5.7495,-918760828.6505,-665842450.0000
2009-07-06,5.0,5.07,4.85,4.89,4.89,14734700,0.0000,1.0,5.2430,5.1185,47.8158,33.5585,25.0388,-0.0531,0.0499,-0.0032,15.6418,-131.9835,15.0000,60.0000,5.2430,4.7602,5.7258,-907206639.1768,-652121850.0000
2009-07-02,5.11,5.19,4.96,5.0,5.0,15697600,0.0000,1.0,5.2635,5.1426,49.4606,39.4543,30.2326,-0.0452,0.0631,0.0179,16.4489,-98.8327,20.0000,65.0000,5.2635,4.8083,5.7187,-897830011.9041,-637387150.0000
2009-07-01,5.13,5.25,5.08,5.18,5.18,15905400,0.0000,1.0,5.2885,5.1576,52.2549,48.7130,45.4042,-0.0410,0.0744,0.0334,17.0997,-54.9815,25.0000,70.0000,5.2885,4.8391,5.7379,-887592446.6867,-621689550.0000
2009-06-30,5.11,5.23,4.95,5.06,5.06,16379200,0.0000,1.0,5.2780,5.1552,50.4832,52.1930,42.7263,-0.0503,0.0847,0.0344,17.5227,-89.9528,30.0000,75.0000,5.2780,4.8095,5.7465,-890399281.9808,-637594950.0000
2009-06-29,5.08,5.155,5.03,5.11,5.11,12436100,0.0000,1.0,5.2785,5.1652,51.2358,52.9582,58.0087,-0.0499,0.0973,0.0474,18.0045,-84.2260,35.0000,80.0000,5.2785,4.8109,5.7461,-886889453.4094,-621215750.0000
2009-06-26,5.05,5.38,5.05,5.1,5.1,25999700,0.0000,1.0,5.2890,5.1710,51.0973,40.9105,55.8442,-0.0516,0.1097,0.0581,18.3414,-54.9040,40.0000,85.0000,5.2890,4.8277,5.7503,-890371561.4094,-633651850.0000
2009-06-25,5.13,5.36,5.04,5.3,5.3,25061000,0.0000,1.0,5.2870,5.1785,54.0123,30.3455,45.0216,-0.0506,0.1226,0.0720,18.6540,-22.5845,45.0000,0.0000,5.2870,4.8221,5.7519,-872250558.3791,-607652150.0000
2009-06-24,5.0,5.23,4.95,5.14,5.14,19099300,0.0000,1.0,5.2650,5.1657,51.9280,25.3639,21.8657,-0.0670,0.1353,0.0683,19.0146,-59.3550,50.0000,5.0000,5.2650,4.7643,5.7657,-887913683.3791,-632713150.0000
2009-06-23,5.07,5.1,4.75,4.85,4.85,25294800,0.0000,1.0,5.2465,5.1684,47.8590,30.6265,24.1493,-0.0731,0.1520,0.0789,19.5986,-119.4808,55.0000,0.0000,5.2465,4.7032,5.7898,-894734861.9505,-651812450.0000
2009-06-22,5.32,5.52,5.01,5.02,5.02,25984100,0.0000,1.0,5.2365,5.2019,50.2266,29.4513,30.0767,-0.0495,0.1703,0.1209,20.4250,-15.2865,60.0000,5.0000,5.2365,4.6581,5.8149,-883894233.3791,-626517650.0000
2009-06-19,5.35,5.5,5.27,5.33,5.33,19668300,0.0000,1.0,5.2110,5.2211,54.9345,24.8334,37.6535,-0.0274,0.1827,0.1553,20.8001,44.2808,65.0000,0.0000,5.2110,4.5567,5.8653,-858929117.6928,-600533550.0000
2009-06-18,5.31,5.44,5.1498,5.26,5.26,14768700,0.0000,1.0,5.1735,5.2096,54.0097,19.7475,20.6236,-0.0241,0.1895,0.1654,20.6341,29.0326,70.0000,5.0000,5.1735,4.4669,5.8801,-849522539.4319,-620201850.0000
2009-06-17,5.13,5.45,5.1,5.3,5.3,17596500,0.0000,1.0,5.1505,5.2043,54.6182,26.0732,16.2231,-0.0125,0.1956,0.1831,20.5436,32.3340,75.0000,10.0000,5.1505,4.4269,5.8741,-845970315.9309,-605433150.0000
2009-06-16,5.37,5.39,5.15,5.2,5.2,12111200,0.0000,1.0,5.1280,5.1943,53.3706,42.1411,22.3959,0.0002,0.1987,0.1989,20.4484,28.3017,80.0000,0.0000,5.1280,4.3965,5.8595,-848484101.6452,-623029650.0000
2009-06-15,5.42,5.43,5.19,5.32,5.32,16713300,0.0000,1.0,5.1020,5.1937,55.0973,61.4243,39.6007,0.0277,0.1986,0.2264,20.4273,47.2816,85.0000,0.0000,5.1020,4.3460,5.8580,-841419234.9785,-610918450.0000
2009-06-12,5.62,5.62,5.19,5.47,5.47,18813000,0.0000,1.0,5.0480,5.1804,57.2985,74.5314,64.4267,0.0542,0.1917,0.2459,20.3261,76.0314,90.0000,5.0000,5.0480,4.2120,5.8840,-842812009.9785,-594205150.0000
2009-06-11,5.91,5.91,5.43,5.59,5.59,25317200,0.0000,1.0,5.0020,5.1499,59.0928,75.1420,80.2456,0.0738,0.1781,0.2520,20.2196,126.4217,95.0000,0.0000,5.0020,4.1627,5.8413,-848499661.1413,-575392150.0000
2009-06-10,5.71,5.93,5.54,5.86,5.86,26441400,0.0000,1.0,4.9385,5.1035,63.3320,71.5166,78.9221,0.0842,0.1597,0.2439,19.6432,167.4205,100.0000,5.0000,4.9385,4.0946,5.7824,-840060594.4747,-550074950.0000
2009-06-09,5.36,5.65,5.3,5.58,5.58,18453400,0.0000,1.0,4.8665,5.0239,60.5434,67.8180,66.2583,0.0638,0.1386,0.2025,18.8127,138.7168,100.0000,10.0000,4.8665,4.1079,5.6251,-857010209.8593,-576516350.0000
2009-06-08,5.3,5.37,5.12,5.3,5.3,12901500,0.0000,1.0,4.8205,4.9654,57.4708,69.1036,69.3694,0.0525,0.1227,0.1752,18.2275,105.5542,95.0000,15.0000,4.8205,4.1323,5.5087,-868082249.8593,-594969750.0000
2009-06-05,5.53,5.64,5.24,5.3,5.3,17074900,0.0000,1.0,4.7980,4.9301,57.4708,68.2995,67.8264,0.0568,0.1095,0.1663,17.9356,155.0730,100.0000,20.0000,4.7980,4.1454,5.4506,-873758909.8593,-594969750.0000
2009-06-04,5.06,5.5,5.05,5.5,5.5,34308900,0.0000,1.0,4.7790,4.8912,60.5083,73.1000,70.1149,0.0573,0.0953,0.1526,17.3867,161.6961,0.0000,25.0000,4.7790,4.1650,5.3930,-861806479.8593,-577894850.0000
2009-06-03,4.93,5.25,4.9,4.97,4.97,27710700,0.0000,1.0,4.7734,4.8271,54.4472,79.8618,66.9570,0.0315,0.0810,0.1125,16.9705,71.4139,5.0000,30.0000,4.7734,4.1841,5.3628,-896115379.8593,-612203750.0000
2009-06-02,5.21,5.31,5.02,5.07,5.07,19870700,0.0000,1.0,4.7969,4.8121,55.9874,82.4189,82.2280,0.0406,0.0731,0.1137,16.8411,87.2606,10.0000,35.0000,4.7969,4.1441,5.4498,-879488959.8593,-584493050.0000
2009-06-01,5.23,5.41,5.03,5.32,5.32,20826100,0.0000,1.0,4.8069,4.7849,60.0199,72.4587,90.4004,0.0404,0.0630,0.1033,16.4715,117.7866,15.0000,40.0000,4.8069,4.1319,5.4820,-866470225.3765,-564622350.0000
2009-05-29,4.9,5.09,4.79,5.06,5.06,17532900,0.0000,1.0,4.7854,4.7286,56.9569,52.3015,74.6283,0.0103,0.0529,0.0631,16.0632,57.2864,20.0000,45.0000,4.7854,4.1510,5.4199,-877431330.6397,-585448450.0000
2009-05-28,4.89,4.915,4.54,4.86,4.86,15240900,0.0000,1.0,4.7764,4.6937,54.4042,36.4165,52.3473,-0.0129,0.0503,0.0374,16.0259,-1.1841,25.0000,50.0000,4.7764,4.1528,5.4001,-891457650.6397,-602981350.0000
2009-05-27,4.66,4.935,4.64,4.77,4.77,16166400,0.0000,1.0,4.7754,4.6762,53.2181,31.0887,29.9289,-0.0291,0.0535,0.0244,16.2227,1.2603,30.0000,55.0000,4.7754,4.1523,5.3986,-902227886.6397,-618222250.0000
2009-05-26,4.47,4.78,4.46,4.65,4.65,12759400,0.0000,1.0,4.7649,4.6664,51.6242,40.6367,26.9734,-0.0442,0.0608,0.0166,16.2517,-37.3077,35.0000,60.0000,4.7649,4.1347,5.3952,-900309839.1820,-634388650.0000
2009-05-22,4.64,4.67,4.46,4.51,4.51,8135900,0.0000,1.0,4.7654,4.6681,49.7256,56.9325,36.3636,-0.0533,0.0719,0.0186,16.4883,-62.4071,40.0000,65.0000,4.7654,4.1356,5.3953,-902702226.6820,-647148050.0000
2009-05-21,4.75,4.76,4.42,4.58,4.58,20397200,0.0000,1.0,4.7829,4.6847,50.6702,64.9061,58.5731,-0.0501,0.0852,0.0351,16.8874,-57.5501,45.0000,70.0000,4.7829,4.1631,5.4028,-898440564.7773,-639012150.0000
2009-05-20,4.9,5.23,4.8,4.8,4.8,26672700,0.0000,1.0,4.7999,4.6957,53.7168,60.6211,75.8609,-0.0491,0.0977,0.0486,17.3075,40.7922,50.0000,75.0000,4.7999,4.1846,5.4153,-897240729.4832,-618614950.0000
2009-05-19,4.58,4.97,4.58,4.85,4.85,21936500,0.0000,1.0,4.8114,4.6848,54.4233,42.3476,60.2844,-0.0673,0.1100,0.0427,17.1077,-2.6390,55.0000,80.0000,4.8114,4.1880,5.4349,-870568029.4832,-591942250.0000
2009-05-18,4.35,4.73,4.35,4.68,4.68,25021000,0.0000,1.0,4.8039,4.6674,52.4012,29.3899,45.7180,-0.0974,0.1268,0.0294,17.2234,-60.7674,60.0000,85.0000,4.8039,4.1790,5.4289,-879005144.8678,-613878750.0000
2009-05-15,4.55,4.65,4.24,4.24,4.24,20959800,0.0000,1.0,4.7994,4.6661,46.5727,18.1086,21.0404,-0.1218,0.1512,0.0294,17.6764,-124.4582,65.0000,90.0000,4.7994,4.1697,5.4292,-897441671.1836,-638899750.0000
2009-05-14,4.3,4.63,4.25,4.55,4.55,17710600,0.0000,1.0,4.8374,4.7109,50.7305,16.3716,21.4113,-0.1079,0.1816,0.0738,18.2687,-111.5943,70.0000,95.0000,4.8374,4.2575,5.4174,-876481871.1836,-617939950.0000
2009-05-13,4.33,4.42,4.18,4.32,4.32,19911200,0.0000,1.0,4.8589,4.7278,47.4221,15.8948,11.8743,-0.1109,0.2086,0.0977,18.9203,-182.1385,75.0000,0.0000,4.8589,4.2915,5.4264,-886735376.4467,-635650550.0000
2009-05-12,4.69,4.76,4.27,4.42,4.42,25242300,0.0000,1.0,4.8679,4.7708,48.7749,25.3523,15.8291,-0.0861,0.2363,0.1503,19.9063,-127.7876,80.0000,0.0000,4.8679,4.3301,5.4058,-890053909.7801,-615739350.0000
2009-05-11,4.57,4.79,4.52,4.66,4.66,19878200,0.0000,1.0,4.8619,4.8077,52.1679,41.7978,19.9809,-0.0529,0.2578,0.2050,20.8109,-64.7883,85.0000,5.0000,4.8619,4.3020,5.4219,-880266079.1678,-590497050.0000
2009-05-08,5.07,5.08,4.6,4.85,4.85,18493400,0.0000,1.0,4.8484,4.8232,55.0480,65.2329,40.2469,-0.0236,0.2711,0.2474,21.3764,0.7848,90.0000,10.0000,4.8484,4.2575,5.4394,-881002308.7974,-570618850.0000
2009-05-07,5.18,5.33,4.79,4.92,4.92,25779000,0.0000,1.0,4.8284,4.8204,56.1327,81.2954,65.1658,0.0017,0.2770,0.2786,21.8428,53.3234,95.0000,0.0000,4.8284,4.2125,5.4444,-881772867.1308,-552125450.0000
2009-05-06,5.4,5.64,5.29,5.389,5.389,22526600,0.0000,1.0,4.7964,4.8099,64.1819,85.4219,90.2862,0.0307,0.2766,0.3073,22.0211,167.3038,100.0000,5.0000,4.7964,4.1378,5.4551,-868405978.2419,-526346450.0000
2009-05-05,5.24,5.45,5.12,5.44,5.44,25773000,0.0000,1.0,4.7425,4.7490,65.1470,75.8328,88.4342,0.0228,0.2689,0.2916,21.2607,161.5238,100.0000,10.0000,4.7425,4.1106,5.3744,-858622997.6705,-503819850.0000
2009-05-04,5.08,5.28,4.9,5.27,5.27,19320900,0.0000,1.0,4.6965,4.6763,63.4045,60.5686,77.5455,-0.0009,0.2632,0.2622,20.6544,131.7522,100.0000,15.0000,4.6965,4.1457,5.2473,-882833997.6705,-529592850.0000
2009-05-01,4.7,4.94,4.7,4.89,4.89,13297600,0.0000,1.0,4.6580,4.6138,59.0578,43.9773,61.5186,-0.0252,0.2634,0.2382,20.2000,57.4809,65.0000,20.0000,4.6580,4.1687,5.1473,-901138008.1968,-548913750.0000
2009-04-30,4.91,5.09,4.86,4.88,4.88,36756100,0.0000,1.0,4.6450,4.5847,58.9358,32.3006,42.6417,-0.0270,0.2697,0.2427,20.1292,92.9867,70.0000,0.0000,4.6450,4.1674,5.1226,-908894941.5301,-562211350.0000
2009-04-29,4.67,4.94,4.62,4.84,4.84,14742800,0.0000,1.0,4.6100,4.5536,58.4658,31.7295,27.7717,-0.0304,0.2765,0.2460,19.7254,61.1391,75.0000,5.0000,4.6100,4.1046,5.1154,-878531206.7475,-598967450.0000
2009-04-28,4.56,4.69,4.47,4.56,4.56,19931700,0.0000,1.0,4.5710,4.5234,55.0436,41.3190,26.4885,-0.0333,0.2841,0.2507,19.4829,6.5453,80.0000,10.0000,4.5710,4.0240,5.1180,-884059756.7475,-613710250.0000
2009-04-27,4.7,4.95,4.55,4.66,4.66,22356900,0.0000,1.0,4.5370,4.5196,56.6266,52.4385,40.9283,-0.0108,0.2924,0.2816,19.5556,50.6160,85.0000,15.0000,4.5370,3.9124,5.1616,-880435811.2930,-593778550.0000
2009-04-24,4.94,4.99,4.63,4.86,4.86,26185400,0.0000,1.0,4.5125,4.5048,59.8997,57.9053,56.5401,0.0116,0.2951,0.3067,19.4725,84.0658,90.0000,20.0000,4.5125,3.8709,5.1541,-870375206.2930,-571421650.0000
2009-04-23,5.13,5.2,4.8,4.92,4.92,23204000,0.0000,1.0,4.4805,4.4674,60.9029,60.5270,59.8472,0.0217,0.2922,0.3139,19.2257,131.2856,95.0000,0.0000,4.4805,3.8477,5.1133,-877648928.5152,-545236250.0000
2009-04-22,4.79,5.28,4.79,5.03,5.03,36103600,0.0000,1.0,4.4200,4.4198,62.7330,65.6690,57.3287,0.0257,0.2868,0.3125,18.6185,160.4641,100.0000,0.0000,4.4200,3.7374,5.1026,-868367328.5152,-522032250.0000
2009-04-21,4.57,4.84,4.49,4.7,4.7,24447000,0.0000,1.0,4.3510,4.3555,59.2426,74.9492,64.4050,0.0145,0.2804,0.2948,17.9794,88.1754,90.0000,0.0000,4.3510,3.6503,5.0517,-867630520.3519,-558135850.0000
2009-04-20,4.92,4.97,4.55,4.59,4.59,19544200,0.0000,1.0,4.3065,4.3193,57.9969,76.9516,75.2733,0.0249,0.2767,0.3017,17.8232,100.2698,95.0000,0.0000,4.3065,3.5873,5.0257,-872519920.3519,-582582850.0000
2009-04-17,5.08,5.1,4.81,5.0,5.0,28575700,0.0000,1.0,4.2485,4.2908,65.0355,71.9994,85.1692,0.0467,0.2705,0.3172,17.5397,167.5258,100.0000,5.0000,4.2485,3.4476,5.0494,-856698425.1138,-563038650.0000
2009-04-16,4.65,5.08,4.65,4.98,4.98,49211300,0.0000,1.0,4.1820,4.2161,64.8377,62.7629,70.4122,0.0319,0.2588,0.2907,16.7003,172.3699,100.0000,10.0000,4.1820,3.4219,4.9421,-865566745.8035,-591614350.0000
2009-04-15,4.23,4.5005,4.175,4.5,4.5,28901300,0.0000,1.0,4.1215,4.1357,59.6321,58.0262,60.4167,0.0038,0.2509,0.2546,15.8381,71.2517,65.0000,15.0000,4.1215,3.4362,4.8068,-891889069.0593,-640825650.0000
2009-04-14,4.4,4.55,4.14,4.3,4.3,29259100,0.0000,1.0,4.0805,4.0974,57.1192,56.7160,57.4599,0.0039,0.2499,0.2538,15.6461,63.4510,70.0000,20.0000,4.0805,3.3926,4.7684,-920701578.5831,-669726950.0000
2009-04-13,4.36,4.44,4.2,4.39,4.39,25297200,0.0000,1.0,4.0480,4.0761,58.6808,58.2134,56.2019,0.0204,0.2489,0.2694,15.4440,72.3871,75.0000,25.0000,4.0480,3.3434,4.7526,-914278849.3148,-640467850.0000
2009-04-09,4.43,4.65,4.35,4.45,4.45,101931500,0.0000,1.0,4.0105,4.0430,59.7148,64.6057,56.4860,0.0323,0.2438,0.2762,15.3840,110.9357,80.0000,0.0000,4.0105,3.3029,4.7181,-929035549.3148,-615170650.0000
2009-04-08,4.2,4.28,4.01,4.28,4.28,48840200,0.0000,1.0,3.9630,4.0002,57.7090,75.3225,61.9522,0.0390,0.2358,0.2747,15.0202,57.0869,85.0000,0.0000,3.9630,3.2522,4.6738,-895058382.6481,-717102150.0000
2009-04-07,4.31,4.5,4.17,4.31,4.31,28308000,0.0000,1.0,3.9090,3.9707,58.1948,82.6710,75.3788,0.0602,0.2260,0.2862,15.1678,92.8934,90.0000,0.0000,3.9090,3.1410,4.6770,-943898582.6481,-668261950.0000
2009-04-06,4.41,4.57,4.25,4.52,4.52,21403700,0.0000,1.0,3.8375,3.9350,61.6453,83.5365,88.6364,0.0827,0.2110,0.2937,14.9907,127.4206,95.0000,0.0000,3.8375,2.9720,4.7030,-939609491.7390,-639953950.0000
2009-04-03,4.43,4.66,4.3,4.5,4.5,24172900,0.0000,1.0,3.7405,3.8734,61.4384,73.6142,83.9979,0.0872,0.1903,0.2775,14.6329,152.0178,100.0000,5.0000,3.7405,2.7738,4.7072,-954324535.4890,-661357650.0000
2009-04-02,4.31,4.63,4.25,4.63,4.63,28590400,0.0000,1.0,3.6610,3.8075,63.5551,66.1709,77.9751,0.0864,0.1685,0.2549,14.1500,167.6741,100.0000,10.0000,3.6610,2.6957,4.6263,-957010413.2668,-637184750.0000
2009-04-01,3.94,4.18,3.78,4.18,4.18,22217500,0.0000,1.0,3.5870,3.7209,58.8985,63.9787,58.8695,0.0622,0.1469,0.2091,13.6799,92.9984,85.0000,15.0000,3.5870,2.7070,4.4670,-985600813.2668,-665775150.0000
2009-03-31,3.99,4.18,3.94,4.06,4.06,15048500,0.0000,1.0,3.5380,3.6726,57.5236,69.2825,61.6681,0.0620,0.1313,0.1934,13.8221,102.8832,90.0000,20.0000,3.5380,2.6869,4.3891,-1007818313.2668,-687992650.0000
2009-03-30,4.09,4.09,3.84,3.88,3.88,11101800,0.0000,1.0,3.4895,3.6318,55.3975,70.2373,71.3985,0.0669,0.1158,0.1827,13.6439,87.1157,95.0000,25.0000,3.4895,2.6525,4.3265,-1007818313.2668,-703041150.0000
2009-03-27,4.19,4.35,4.1,4.17,4.17,20241600,0.0000,1.0,3.4460,3.6057,59.9937,66.8006,74.7809,0.0857,0.0991,0.1848,13.5912,146.7221,100.0000,30.0000,3.4460,2.6043,4.2877,-1000269089.2668,-691939350.0000
2009-03-26,3.91,4.28,3.86,4.22,4.22,40555900,0.0000,1.0,3.3985,3.5463,60.8202,56.3664,64.5325,0.0776,0.0777,0.1553,12.9760,150.9391,100.0000,35.0000,3.3985,2.6208,4.1762,-991362785.2668,-671697750.0000
2009-03-25,3.75,3.96,3.55,3.71,3.71,18583800,0.0000,1.0,3.3520,3.4753,54.7841,49.0343,61.0883,0.0520,0.0583,0.1102,12.4239,89.2682,100.0000,40.0000,3.3520,2.6711,4.0329,-1020331285.2668,-712253650.0000
2009-03-24,3.76,3.81,3.53,3.65,3.65,17986000,0.0000,1.0,3.3275,3.4506,53.9919,43.0282,43.4783,0.0578,0.0453,0.1030,12.3181,81.8209,80.0000,45.0000,3.3275,2.6649,3.9901,-1016251914.5351,-730837450.0000
2009-03-23,3.56,3.84,3.51,3.81,3.81,16158400,0.0000,1.0,3.3060,3.4296,56.4996,52.0917,42.5362,0.0677,0.0308,0.0985,12.4563,106.0582,85.0000,50.0000,3.3060,2.6589,3.9531,-1013682485.9637,-712851450.0000
2009-03-20,3.68,3.74,3.43,3.43,3.43,17205500,0.0000,1.0,3.2560,3.3896,51.4073,65.8063,43.0702,0.0610,0.0139,0.0749,12.6019,72.0167,90.0000,55.0000,3.2560,2.6180,3.8940,-1026902995.0546,-729009850.0000
2009-03-19,3.71,3.83,3.61,3.67,3.67,15409700,0.0000,1.0,3.2250,3.3854,55.2908,80.9963,70.6687,0.0838,-0.0013,0.0825,12.9191,126.3357,95.0000,60.0000,3.2250,2.5640,3.8860,-1009697495.0546,-711804350.0000
2009-03-18,3.65,3.89,3.57,3.77,3.77,25042900,0.0000,1.0,3.1915,3.3554,56.9951,88.0353,83.6799,0.0888,-0.0223,0.0665,12.9013,161.2296,100.0000,65.0000,3.1915,2.5567,3.8263,-1002693085.9637,-696394650.0000
2009-03-17,3.66,3.7,3.49,3.68,3.68,16626600,0.0000,1.0,3.1630,3.3118,55.8311,91.3619,88.6401,0.0795,-0.0445,0.0349,12.8825,151.7851,95.0000,70.0000,3.1630,2.5861,3.7399,-1008953810.9637,-721437550.0000
2009-03-16,3.83,3.84,3.6,3.65,3.65,20522800,0.0000,1.0,3.1440,3.2730,55.4492,86.8495,91.7858,0.0677,-0.0644,0.0033,13.1528,199.3115,0.0000,75.0000,3.1440,2.6132,3.6748,-1022413439.5351,-738064150.0000
2009-03-13,3.53,3.65,3.5,3.64,3.64,13162600,0.0000,1.0,3.1480,3.2333,55.3269,71.4791,93.6597,0.0472,-0.0813,-0.0341,13.2320,156.3968,0.0000,80.0000,3.1480,2.6011,3.6949,-1010441806.2018,-758586950.0000
2009-03-12,3.18,3.58,3.13,3.5,3.5,33988700,0.0000,1.0,3.1630,3.1905,53.6339,49.2261,75.1031,0.0129,-0.0931,-0.0803,13.6091,77.1046,0.0000,85.0000,3.1630,2.5504,3.7756,-1021849392.8684,-771749550.0000
2009-03-11,2.92,3.275,2.91,3.2,3.2,22710700,0.0000,1.0,3.1820,3.1579,49.7580,33.2121,45.6745,-0.0275,-0.0963,-0.1238,14.1179,-17.8290,0.0000,90.0000,3.1820,2.5083,3.8557,-1043753221.7573,-805738250.0000
2009-03-10,2.65,2.9,2.65,2.88,2.88,22971600,0.0000,1.0,3.2230,3.1535,45.1081,31.8930,26.9006,-0.0575,-0.0895,-0.1470,14.5463,-102.2786,0.0000,95.0000,3.2230,2.4565,3.9895,-1057130757.3738,-828448950.0000
2009-03-09,2.87,2.92,2.55,2.58,2.58,22148900,0.0000,1.0,3.2950,3.1823,40.1770,35.9061,27.0610,-0.0668,-0.0751,-0.1419,14.2323,-126.3234,5.0000,100.0000,3.2950,2.4096,4.1804,-1076426901.3738,-851420550.0000
2009-03-06,3.19,3.23,2.71,2.91,2.91,26470900,0.0000,1.0,3.3700,3.2457,44.3394,38.5773,41.7175,-0.0444,-0.0584,-0.1028,13.9017,-78.3548,10.0000,50.0000,3.3700,2.4854,4.2546,-1057869714.8873,-829271650.0000
2009-03-05,3.13,3.19,3.07,3.15,3.15,10515100,0.0000,1.0,3.4280,3.2810,47.7577,38.4464,38.9397,-0.0377,-0.0473,-0.0850,13.7869,-50.4466,15.0000,55.0000,3.4280,2.5199,4.3361,-1051761045.6565,-802800750.0000
2009-03-04,3.19,3.31,3.1,3.2,3.2,13858100,0.0000,1.0,3.4655,3.2948,48.4977,45.2356,35.0748,-0.0476,-0.0379,-0.0854,14.2639,-43.7522,20.0000,60.0000,3.4655,2.5445,4.3865,-1055266078.9899,-792285650.0000
2009-03-03,3.06,3.25,3.06,3.09,3.09,14254400,0.0000,1.0,3.4935,3.3048,46.7740,57.4719,41.3248,-0.0639,-0.0260,-0.0898,14.8202,-59.2112,25.0000,65.0000,3.4935,2.5725,4.4145,-1054606169.4660,-806143750.0000
2009-03-02,3.13,3.25,2.97,3.01,3.01,10161600,0.0000,1.0,3.5190,3.3274,45.5141,67.9660,59.3072,-0.0730,-0.0100,-0.0830,15.2912,-74.5983,30.0000,70.0000,3.5190,2.6160,4.4220,-1044853158.9397,-820398150.0000
2009-02-27,3.2,3.38,3.07,3.22,3.22,8332300,0.0000,1.0,3.5545,3.3608,48.3694,65.2443,71.7836,-0.0732,0.0083,-0.0649,15.7869,-57.5254,35.0000,75.0000,3.5545,2.6789,4.4301,-1037594873.2254,-810236550.0000
2009-02-26,3.28,3.45,3.21,3.29,3.29,19055600,0.0000,1.0,3.5720,3.3756,49.3497,51.6653,72.8070,-0.0888,0.0265,-0.0622,16.4704,-46.4790,40.0000,80.0000,3.5720,2.7100,4.4340,-1037326089.3545,-801904250.0000
