,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD,MACD_Signal,MACD_Hist,ADX,CCI,Aroon Down,Aroon Up,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2012-04-19,192.93,194.55,189.75,191.1,191.1,4002400,0.0000,1.0,194.6075,191.2453,50.8018,66.3717,50.6222,-0.1140,0.8485,-0.9625,12.0252,-39.1564,85.0000,20.0000,194.6075,182.4157,206.7993,1378765049.1396,708078453.0000
2012-04-18,188.82,193.45,188.74,191.07,191.07,4001900,0.0000,1.0,194.6390,191.2606,50.7737,49.8367,39.6843,-0.1440,1.0891,-1.2332,12.4940,-49.0728,0.0000,25.0000,194.6390,182.4804,206.7976,1380516099.1396,704076053.0000
2012-04-17,187.21,190.04,186.87,188.39,188.39,2829200,0.0000,1.0,194.7020,191.2807,48.2688,35.6580,33.5756,-0.1771,1.3974,-1.5746,13.1160,-82.3350,5.0000,30.0000,194.7020,182.6051,206.7989,1380558582.1544,700074153.0000
2012-04-16,189.01,189.47,183.65,185.5,185.5,4044300,0.0000,1.0,194.5585,191.5850,45.4237,33.5581,28.7946,0.0560,1.7911,-1.7351,13.4223,-106.3688,0.0000,35.0000,194.5585,182.1027,207.0143,1380674606.1292,697244953.0000
2012-04-13,189.9,189.94,186.26,188.46,188.46,3431800,0.0000,1.0,194.5360,192.2255,47.9919,31.5106,20.5769,0.6471,2.2249,-1.5778,13.6719,-78.4619,0.0000,40.0000,194.5360,182.0134,207.0586,1382147787.5725,701289253.0000
2012-04-12,188.06,192.26,185.61,190.69,190.69,4027900,0.0000,1.0,194.3345,192.6219,50.0157,21.3151,13.1982,1.0907,2.6193,-1.5286,14.2205,-56.4794,5.0000,45.0000,194.3345,181.3078,207.3612,1381476348.4420,704721053.0000
2012-04-11,189.63,191.97,186.79,187.97,187.97,4337800,0.0000,1.0,193.9130,192.8252,47.4478,8.9051,10.1800,1.4139,3.0015,-1.5875,14.7980,-56.1246,10.0000,50.0000,193.9130,179.9313,207.8947,1379350344.0811,700693153.0000
2012-04-10,192.75,193.52,186.57,186.98,186.98,4455000,0.0000,1.0,193.7440,193.3363,46.4973,9.3745,12.9737,2.0829,3.3983,-1.3154,15.5325,-49.4713,15.0000,55.0000,193.7440,179.4020,208.0860,1381711849.1004,696355353.0000
2012-04-09,192.02,194.2,190.5,191.87,191.87,3135900,0.0000,1.0,193.5645,194.0054,50.8093,12.2604,14.9622,3.0073,3.7272,-0.7199,16.3057,-12.0835,20.0000,60.0000,193.5645,178.8046,208.3244,1385641223.2012,700810353.0000
2012-04-05,193.55,196.03,193.55,194.39,194.39,3217500,0.0000,1.0,193.1870,194.2302,53.2257,17.2863,20.1667,3.6455,3.9072,-0.2617,16.7864,16.1082,25.0000,65.0000,193.1870,177.8964,208.4776,1386454862.1201,703946253.0000
2012-04-04,196.95,197.68,192.36,193.99,193.99,5456900,0.0000,1.0,192.8495,194.2134,52.8879,15.3401,28.6258,4.1505,3.9726,0.1779,16.9350,19.6603,30.0000,70.0000,192.8495,177.3831,208.3159,1387492765.3459,700728753.0000
2012-04-03,198.24,202.39,197.5,199.66,199.66,5000700,0.0000,1.0,192.3385,194.2369,58.5868,27.8738,43.0081,4.7754,3.9281,0.8472,17.0915,70.9841,0.0000,75.0000,192.3385,176.3888,208.2882,1389605775.4963,706185653.0000
2012-04-02,198.02,199.9,197.0,198.05,198.05,6430300,0.0000,1.0,191.4100,193.6660,57.3470,42.6636,56.3944,4.9262,3.7163,1.2098,16.6165,64.9882,5.0000,80.0000,191.4100,175.1149,207.7051,1390188679.1772,701184953.0000
2012-03-30,205.02,206.85,201.87,202.51,202.51,4438100,0.0000,1.0,190.5205,193.2046,62.2515,58.4868,68.0212,5.2109,3.4139,1.7971,16.3172,122.0266,10.0000,85.0000,190.5205,173.8348,207.2062,1391962555.0393,707615253.0000
2012-03-29,201.28,205.31,200.63,204.61,204.61,5711200,0.0000,1.0,189.3600,192.2250,64.7277,68.0329,78.3347,5.0445,2.9646,2.0799,15.3193,138.8977,0.0000,90.0000,189.3600,172.9449,205.7751,1395259938.5735,712053353.0000
2012-03-28,206.14,207.0,200.31,201.16,201.16,6245000,0.0000,1.0,188.1315,190.9214,62.3930,77.5438,86.1156,4.5449,2.4446,2.1003,14.3811,157.3976,5.0000,95.0000,188.1315,172.8253,203.4377,1391257217.2059,706342153.0000
2012-03-27,203.59,209.85,202.88,205.44,205.44,9600800,0.0000,1.0,187.0580,189.8436,67.6720,89.4273,88.6711,4.1923,1.9195,2.2728,13.3935,233.7766,10.0000,100.0000,187.0580,172.5676,201.5484,1395915296.4286,712587153.0000
2012-03-26,196.48,202.97,195.5,202.87,202.87,7613700,0.0000,1.0,185.9760,188.2019,66.0326,91.3756,86.5951,3.2456,1.3513,1.8943,11.9884,231.9655,0.0000,100.0000,185.9760,174.1509,197.8011,1398463571.8949,702986353.0000
2012-03-23,192.01,196.2,191.8,195.04,195.04,5984000,0.0000,1.0,184.7590,186.6579,60.1892,85.2103,83.7014,2.2517,0.8778,1.3739,10.9916,190.3801,5.0000,100.0000,184.7590,175.3827,194.1353,1391053719.2845,695372653.0000
2012-03-22,190.54,194.06,190.26,192.4,192.4,3739600,0.0000,1.0,183.9635,185.7755,57.8676,83.1995,83.6721,1.7476,0.5343,1.2133,10.5487,188.5101,10.0000,90.0000,183.9635,175.5622,192.3648,1388224919.2845,689388653.0000
2012-03-21,192.5,194.28,191.26,191.73,191.73,4214400,0.0000,1.0,183.2880,185.0782,57.2668,82.6944,81.4904,1.3475,0.2310,1.1165,10.3062,227.4626,15.0000,95.0000,183.2880,175.5634,191.0126,1387752548.7582,685649053.0000
2012-03-20,184.88,194.41,182.88,192.33,192.33,9165400,0.0000,1.0,182.7305,184.3780,57.9701,85.1223,72.5616,0.8856,-0.0481,0.9337,9.9057,212.3338,20.0000,100.0000,182.7305,175.9748,189.4862,1390655181.8708,689863453.0000
2012-03-19,183.45,186.68,183.0,185.52,185.52,3903400,0.0000,1.0,182.2270,183.5410,51.5551,76.6544,58.5910,0.2219,-0.2816,0.5035,9.4841,102.1439,25.0000,65.0000,182.2270,177.1046,187.3494,1384796639.1127,680698053.0000
2012-03-16,183.28,185.68,182.35,185.05,185.05,4934000,0.0000,1.0,182.0760,183.3327,51.0654,55.9082,46.5415,0.0651,-0.4074,0.4725,9.9078,90.2892,0.0000,70.0000,182.0760,177.1776,186.9744,1383354078.2432,676794653.0000
2012-03-15,182.02,184.43,180.3,184.43,184.43,4160100,0.0000,1.0,181.8200,183.1519,50.4376,43.2106,45.9802,-0.0883,-0.5256,0.4373,10.3734,52.4388,5.0000,0.0000,181.8200,177.0362,186.6038,1380286997.1621,671860653.0000
2012-03-14,183.65,184.3199,181.14,182.26,182.26,3699700,0.0000,1.0,181.8220,183.0174,48.2290,40.5058,54.3899,-0.2196,-0.6349,0.4153,10.6988,26.6328,10.0000,0.0000,181.8220,177.0338,186.6102,1376126897.1621,667700553.0000
2012-03-13,183.92,184.87,180.77,184.59,184.59,4405800,0.0000,1.0,182.2740,183.0971,50.5257,54.2243,66.9084,-0.1630,-0.7387,0.5757,11.1430,34.0390,15.0000,5.0000,182.2740,175.9465,188.6015,1377220437.2200,671400253.0000
2012-03-12,184.13,185.4,182.2,183.39,183.39,2587600,0.0000,1.0,182.6240,182.9400,49.3455,68.4397,74.8592,-0.3256,-0.8827,0.5570,11.6106,27.6818,20.0000,10.0000,182.6240,175.1519,190.0961,1373416405.0248,666994453.0000
2012-03-09,186.79,187.2,183.44,184.32,184.32,4510600,0.0000,1.0,182.7315,182.8926,50.2276,78.0612,73.0590,-0.4063,-1.0219,0.6156,12.1760,54.9287,25.0000,15.0000,182.7315,175.1573,190.3057,1374079477.5248,669582053.0000
2012-03-08,184.17,188.38,183.8,187.64,187.64,4221500,0.0000,1.0,182.7645,182.7423,53.4693,78.0768,63.0892,-0.5981,-1.1758,0.5777,12.6275,94.2302,30.0000,20.0000,182.7645,175.1572,190.3718,1376478732.8440,674092653.0000
2012-03-07,182.65,185.5,182.4,183.77,183.77,4951500,0.0000,1.0,182.6565,182.2268,49.8878,63.0391,51.4099,-1.1722,-1.3202,0.1480,13.0617,34.7370,35.0000,25.0000,182.6565,175.2710,190.0420,1373621385.6824,669871153.0000
2012-03-06,178.68,183.5,178.04,181.09,181.09,5612200,0.0000,1.0,182.6775,182.0643,47.2148,48.1518,43.9898,-1.4939,-1.3572,-0.1367,13.6744,-37.0615,40.0000,30.0000,182.6775,175.2771,190.0779,1374196398.5856,664919653.0000
2012-03-05,179.0,181.82,178.18,180.26,180.26,4682700,0.0000,1.0,182.7800,182.1669,46.3732,43.0389,47.9506,-1.6099,-1.3231,-0.2869,14.0970,-59.2158,45.0000,35.0000,182.7800,175.4137,190.1463,1373538558.2926,659307453.0000
2012-03-02,179.48,181.84,178.918,179.3,179.3,3657800,0.0000,1.0,183.1510,182.3676,45.4170,40.7788,51.3005,-1.6501,-1.2514,-0.3987,14.3506,-66.0649,50.0000,40.0000,183.1510,175.5850,190.7170,1372869601.1497,654624753.0000
2012-03-01,179.89,180.49,176.58,180.04,180.04,4936000,0.0000,1.0,183.2720,182.6905,46.0179,60.0342,53.9490,-1.5795,-1.1517,-0.4278,14.6871,-89.1066,0.0000,45.0000,183.2720,175.8809,190.6631,1375571015.3866,658282553.0000
2012-02-29,183.89,184.0,179.01,179.69,179.69,5300300,0.0000,1.0,183.2430,182.9695,45.6951,53.0886,44.1025,-1.5419,-1.0447,-0.4971,14.8938,-42.5045,5.0000,0.0000,183.2430,175.7970,190.6890,1371771179.0694,653346553.0000
2012-02-28,178.9,184.29,177.95,183.8,183.8,5764500,0.0000,1.0,183.9805,183.3148,48.9615,48.7241,37.5228,-1.4358,-0.9204,-0.5153,15.3296,-27.4006,10.0000,5.0000,183.9805,175.2732,192.6878,1375626908.3279,658646853.0000
2012-02-27,177.54,179.19,176.5,178.53,178.53,3706200,0.0000,1.0,184.3980,183.2637,44.0934,30.4947,33.5954,-1.6979,-0.7916,-0.9063,15.7883,-104.2995,15.0000,0.0000,184.3980,174.9926,193.8034,1370753450.9147,652882353.0000
2012-02-24,179.7,180.74,178.37,179.13,179.13,3668700,0.0000,1.0,185.2400,183.7620,44.5530,33.3496,35.8458,-1.4712,-0.5650,-0.9062,15.7297,-88.6043,20.0000,5.0000,185.2400,175.1002,195.3798,1368865906.6768,656588553.0000
2012-02-23,178.78,180.75,176.96,178.89,178.89,5153800,0.0000,1.0,185.9493,184.2495,44.3325,36.9417,36.3468,-1.2216,-0.3385,-0.8831,15.8202,-103.9018,25.0000,10.0000,185.9493,175.6352,196.2634,1370181685.1578,652919853.0000
2012-02-22,181.95,182.99,180.29,180.58,180.58,5785400,0.0000,1.0,186.3948,184.8137,45.5441,37.2461,33.9075,-0.8607,-0.1177,-0.7430,15.9154,-75.6667,30.0000,15.0000,186.3948,176.5813,196.2083,1370086496.2396,658073653.0000
2012-02-21,182.65,184.75,180.5768,182.26,182.26,6756500,0.0000,1.0,186.7158,185.2594,46.7508,34.8526,35.9051,-0.5597,0.0680,-0.6277,16.2836,-61.8248,35.0000,20.0000,186.7158,177.2710,196.1606,1374629106.6100,663859053.0000
2012-02-17,180.09,183.41,179.36,182.5,182.5,7418100,0.0000,1.0,186.9073,185.5751,46.9195,29.6239,45.9829,-0.3384,0.2249,-0.5633,16.6945,-81.9035,40.0000,25.0000,186.9073,177.6788,196.1358,1375935333.0549,670615553.0000
2012-02-16,177.79,181.68,175.14,179.93,179.93,12563800,0.0000,1.0,187.3288,185.8988,44.8967,43.2386,62.4091,-0.0755,0.3658,-0.4412,17.0009,-139.9942,45.0000,30.0000,187.3288,178.1742,196.4834,1371850798.9808,663197453.0000
2012-02-15,191.29,191.54,183.26,184.47,184.47,7794400,0.0000,1.0,188.0548,186.5271,47.9642,65.0862,71.1486,0.5229,0.4761,0.0468,17.1610,-19.3373,50.0000,35.0000,188.0548,179.0608,197.0488,1366010745.1582,675761253.0000
2012-02-14,191.08,193.57,186.1,191.3,191.3,9527100,0.0000,1.0,188.3033,186.7436,53.1546,78.9024,71.1239,0.8168,0.4644,0.3524,17.9713,49.7210,55.0000,40.0000,188.3033,179.4456,197.1610,1371527071.7282,683555653.0000
2012-02-13,187.17,192.4993,185.68,191.59,191.59,6071400,0.0000,1.0,187.8213,186.2640,53.3876,69.4571,67.8573,0.4846,0.3762,0.1084,18.7546,49.5870,60.0000,45.0000,187.8213,178.6257,197.0169,1367790203.8567,693082753.0000
2012-02-10,183.42,187.63,182.52,185.54,185.54,5797100,0.0000,1.0,187.1628,185.7033,48.9521,65.0121,67.1503,0.0240,0.3492,-0.3251,19.6711,-19.5670,65.0000,50.0000,187.1628,177.2804,197.0452,1363337950.6959,687011353.0000
2012-02-09,184.5,185.69,181.76,184.98,184.98,7189200,0.0000,1.0,186.6823,185.7205,48.5214,69.1026,66.6092,0.0518,0.4304,-0.3786,20.3388,-27.8546,70.0000,55.0000,186.6823,175.6620,197.7026,1362282901.1851,681214253.0000
2012-02-08,184.95,186.49,182.91,185.48,185.48,5476600,0.0000,1.0,186.3783,185.7985,48.8711,67.3361,60.5942,0.1436,0.5251,-0.3815,20.8558,-11.5030,75.0000,60.0000,186.3783,174.8627,197.8939,1357691325.6126,688403453.0000
2012-02-07,182.65,184.94,182.06,184.19,184.19,5103900,0.0000,1.0,186.0713,185.8320,47.9515,63.3888,53.3132,0.2076,0.6205,-0.4128,21.4892,-23.5773,80.0000,65.0000,186.0713,174.1558,197.9868,1355304874.2159,682926853.0000
2012-02-06,186.28,186.56,182.9201,183.14,183.14,5310000,0.0000,1.0,185.7898,186.0049,47.2174,51.0578,49.1610,0.4178,0.7237,-0.3059,22.0136,-14.1986,85.0000,70.0000,185.7898,173.4513,198.1283,1352859255.4659,677822953.0000
2012-02-03,182.83,187.9,181.89,187.68,187.68,8120500,0.0000,1.0,185.7633,186.3064,50.1212,45.4929,52.0104,0.7868,0.8002,-0.0134,22.6275,7.8146,90.0000,75.0000,185.7633,173.3999,198.1267,1357527661.4661,683132953.0000
2012-02-02,179.65,181.9362,176.8,181.72,181.72,8736300,0.0000,1.0,185.2598,186.1618,45.9778,50.9323,63.4524,0.7841,0.8035,-0.0194,23.2736,-52.8165,95.0000,80.0000,185.2598,172.4380,198.0816,1350001673.9453,675012453.0000
2012-02-01,173.81,179.95,172.0,179.46,179.46,21336600,0.0000,1.0,185.0493,186.6294,44.3113,59.6058,73.4610,1.3761,0.8083,0.5677,23.4276,-84.7990,100.0000,85.0000,185.0493,171.8687,198.2299,1342000854.6742,666276153.0000
2012-01-31,194.0,195.63,189.7,194.44,194.44,12772200,0.0000,1.0,185.0278,187.3841,54.9936,79.8190,76.9279,2.3418,0.6664,1.6754,23.4029,97.9476,0.0000,90.0000,185.0278,171.8095,198.2461,1323294426.7497,687612753.0000
2012-01-30,193.68,195.0,190.13,192.15,192.15,5424100,0.0000,1.0,183.9608,186.6414,53.3607,80.9583,67.9445,2.0151,0.2476,1.7675,24.5588,99.2482,0.0000,95.0000,183.9608,170.5106,197.4110,1315648337.3737,674840553.0000
2012-01-27,193.09,196.5,192.33,195.37,195.37,4659000,0.0000,1.0,183.0463,186.0615,56.0785,70.0064,53.8476,1.8019,-0.1943,1.9962,25.8345,138.3041,5.0000,100.0000,183.0463,169.4612,196.6314,1316572773.3080,680264653.0000
2012-01-26,189.3,194.85,188.73,193.316,193.316,5873600,0.0000,1.0,181.9723,185.0817,54.6797,52.8690,48.3831,1.1758,-0.6934,1.8692,26.9702,133.4064,10.0000,75.0000,181.9723,169.0753,194.8693,1314438794.8907,675605653.0000
2012-01-25,186.99,188.17,184.61,187.8,187.8,4306400,0.0000,1.0,181.1200,184.2149,50.6718,38.6675,54.5959,0.5687,-1.1607,1.7293,28.3106,82.8265,15.0000,80.0000,181.1200,169.1119,193.1281,1311509672.7992,669732053.0000
2012-01-24,185.0,188.41,183.82,187.0,187.0,4673800,0.0000,1.0,180.5940,183.8375,50.0633,53.6127,71.2843,0.3471,-1.5930,1.9401,29.2345,88.0320,20.0000,85.0000,180.5940,168.8845,192.3035,1308098423.3610,665425653.0000
2012-01-23,190.79,191.73,185.23,186.09,186.09,4585300,0.0000,1.0,180.1955,183.5046,49.3887,71.5074,83.6122,0.1407,-2.0780,2.2187,30.2071,122.1366,25.0000,90.0000,180.1955,168.8483,191.5427,1306296108.3283,660751853.0000
2012-01-20,190.71,192.9,189.04,190.93,190.93,5610300,0.0000,1.0,179.6085,183.2325,53.0070,88.7327,84.6310,-0.0321,-2.6327,2.6006,31.3449,203.0309,30.0000,95.0000,179.6085,168.3272,190.8898,1309668067.4052,665337153.0000
2012-01-19,190.88,195.94,190.36,194.45,194.45,7096000,0.0000,1.0,179.1880,182.4222,55.8331,90.5965,69.5590,-0.7450,-3.2828,2.5378,32.8625,300.3166,35.0000,100.0000,179.1880,169.0579,189.3181,1309784343.0529,670947453.0000
2012-01-18,181.94,190.25,181.12,189.44,189.44,7473500,0.0000,1.0,178.4320,181.1561,52.4018,74.5639,49.6979,-2.0025,-3.9173,1.9147,34.5747,233.7060,40.0000,100.0000,178.4320,171.1005,185.7635,1306477963.1246,663851453.0000
2012-01-17,180.15,183.3,178.51,181.66,181.66,5644500,0.0000,1.0,178.0230,180.2841,46.2402,43.5167,35.6969,-3.0683,-4.3960,1.3276,35.8445,95.1423,45.0000,0.0000,178.0230,172.5051,183.5409,1300330538.6996,656377953.0000
2012-01-13,175.81,178.8,173.5,178.42,178.42,4753500,0.0000,1.0,178.0030,180.1393,43.3383,31.0131,36.5478,-3.5919,-4.7279,1.1359,36.4108,-36.3026,50.0000,5.0000,178.0030,172.5353,183.4707,1298551166.0482,650733453.0000
2012-01-12,179.42,179.49,175.75,175.93,175.93,5385800,0.0000,1.0,178.0925,180.3203,41.0137,32.5609,45.7297,-3.8780,-5.0119,1.1338,36.4225,-32.1078,55.0000,0.0000,178.0925,172.5425,183.6425,1294479300.0105,645979953.0000
2012-01-11,179.64,180.77,178.19,178.9,178.9,3102700,0.0000,1.0,178.3215,180.7824,43.0133,46.0692,57.5883,-3.9333,-5.2953,1.3620,36.5827,24.3024,60.0000,0.0000,178.3215,172.7693,183.8737,1299346680.7592,651365753.0000
2012-01-10,181.1,182.4,177.1,179.34,179.34,3985800,0.0000,1.0,178.8525,180.9805,43.3105,58.5588,68.8725,-4.2491,-5.6358,1.3867,36.9179,15.6835,65.0000,0.0000,178.8525,171.4557,186.2493,1300741693.1623,654468453.0000
2012-01-09,182.76,184.37,177.0,178.56,178.56,5056900,0.0000,1.0,179.5370,181.1532,42.6431,68.1370,77.4620,-4.6350,-5.9825,1.3475,37.2708,8.2996,70.0000,0.0000,179.5370,169.8938,189.1802,1301358364.1057,650482653.0000
2012-01-06,178.07,184.65,177.5,182.61,182.61,7008400,0.0000,1.0,180.1330,181.4262,45.2721,79.9216,79.4799,-4.9809,-6.3194,1.3385,37.6421,22.4974,75.0000,0.0000,180.1330,169.3938,190.8722,1304274486.9008,655539553.0000
2012-01-05,175.94,178.25,174.05,177.61,177.61,3809100,0.0000,1.0,180.7685,181.3016,41.0064,84.3275,74.9372,-5.7622,-6.6540,0.8918,38.0640,-54.6761,80.0000,0.0000,180.7685,168.1742,193.3628,1301265285.7819,648531153.0000
2012-01-04,179.21,180.5,176.065,177.51,177.51,4205200,0.0000,1.0,181.4875,181.6902,40.9189,74.1907,59.8046,-6.1665,-6.8769,0.7104,37.7304,-42.9607,85.0000,0.0000,181.4875,168.0809,194.8941,1298617054.3533,644722053.0000
2012-01-03,175.89,179.475,175.55,179.03,179.03,5110800,0.0000,1.0,182.4240,182.1302,41.8144,66.2935,46.5067,-6.5827,-7.0545,0.4718,37.4824,-47.8920,90.0000,0.0000,182.4240,167.7069,197.1411,1300082000.0129,648927253.0000
2011-12-30,173.36,175.17,172.49,173.1,173.1,4279800,0.0000,1.0,183.2740,182.4565,36.6784,38.9295,34.6519,-7.1729,-7.1725,-0.0004,37.0914,-94.2058,95.0000,5.0000,183.2740,167.5126,199.0354,1296130082.0511,643816453.0000
2011-12-29,169.62,174.55,166.97,173.86,173.86,8209300,0.0000,1.0,184.4755,183.4414,37.0769,34.2970,36.4203,-7.2182,-7.1724,-0.0458,36.1124,-116.2807,100.0000,10.0000,184.4755,168.3403,200.6107,1298461614.8869,648096253.0000
2011-12-28,176.39,176.65,172.28,173.89,173.89,3659500,0.0000,1.0,185.3970,184.4500,37.0920,30.7292,37.5972,-7.2483,-7.1609,-0.0874,34.9975,-105.1903,55.0000,15.0000,185.3970,169.6928,201.1012,1291746884.0162,656305553.0000
2011-12-27,177.73,178.5947,176.16,176.27,176.27,2950900,0.0000,1.0,186.1220,185.5616,38.2674,44.2347,44.4999,-7.1844,-7.1391,-0.0453,34.0293,-91.3266,60.0000,20.0000,186.1220,171.2953,200.9487,1292709910.3320,659965053.0000
2011-12-23,179.22,179.68,175.6,177.28,177.28,3496500,0.0000,1.0,187.0160,186.5396,38.7627,37.8275,45.9970,-7.2406,-7.1278,-0.1129,33.1760,-97.1937,65.0000,25.0000,187.0160,172.5208,201.5112,1295394166.3923,662915953.0000
2011-12-22,175.09,179.67,174.21,179.03,179.03,4694900,0.0000,1.0,187.2720,187.5143,39.6064,51.4375,53.8042,-7.3099,-7.0995,-0.2104,32.2779,-106.2712,70.0000,30.0000,187.2720,173.3022,201.2417,1296011195.8040,666412453.0000
2011-12-21,181.92,183.5,172.49,174.35,174.35,8066700,0.0000,1.0,187.7700,188.4074,36.0713,48.7261,52.8658,-7.4703,-7.0469,-0.4233,31.3312,-132.5177,75.0000,35.0000,187.7700,174.3101,201.2298,1292416931.7015,661717553.0000
2011-12-20,182.69,183.17,180.54,182.52,182.52,4600100,0.0000,1.0,188.6695,189.8871,39.9494,61.2490,51.9550,-7.0897,-6.9411,-0.1486,30.3347,-89.1673,80.0000,40.0000,188.6695,176.5828,200.7561,1297758098.1865,669784253.0000
2011-12-19,182.0,183.17,179.0,179.33,179.33,4533600,0.0000,1.0,189.0060,190.6626,37.4551,48.6223,42.2430,-7.3327,-6.9040,-0.4288,29.6238,-126.1883,85.0000,0.0000,189.0060,177.2527,200.7592,1295431811.8747,665184153.0000
2011-12-16,182.42,184.41,180.31,181.26,181.26,6664100,0.0000,1.0,189.8965,191.8555,38.3712,45.9936,33.5426,-7.2114,-6.7968,-0.4147,28.8755,-123.9573,90.0000,0.0000,189.8965,178.5177,201.2752,1299247863.6733,669717753.0000
2011-12-15,182.05,184.799,179.53,181.26,181.26,7259900,0.0000,1.0,191.0595,192.9709,38.3712,32.1130,26.2555,-7.1483,-6.6931,-0.4551,28.1449,-137.3329,95.0000,0.0000,191.0595,178.7340,203.3849,1302823722.2098,669717753.0000
2011-12-14,179.0,180.75,170.25,180.21,180.21,11614200,0.0000,1.0,192.5960,194.2036,37.6221,22.5212,23.8026,-6.9636,-6.5793,-0.3843,27.3759,-203.0752,100.0000,0.0000,192.5960,178.0741,207.1178,1305316255.7266,662457853.0000
2011-12-13,188.56,189.68,178.5,180.51,180.51,9297300,0.0000,1.0,194.4770,195.6766,37.7466,24.1324,29.1184,-6.5198,-6.4832,-0.0366,26.1381,-131.7895,100.0000,0.0000,194.4770,177.3480,211.6059,1294896659.1552,674072053.0000
2011-12-12,190.03,191.15,187.63,189.52,189.52,4343200,0.0000,1.0,196.3980,197.2731,41.6831,24.7542,32.3436,-5.8890,-6.4741,0.5851,25.1557,-67.8509,45.0000,5.0000,196.3980,177.4450,215.3509,1300850922.8404,683369353.0000
2011-12-09,191.21,193.95,188.4,193.03,193.03,5158800,0.0000,1.0,197.7915,198.0892,43.3565,38.4687,41.9646,-5.9156,-6.6204,0.7047,24.5572,-50.5654,50.0000,10.0000,197.7915,177.0521,218.5308,1300530118.2949,687712553.0000
2011-12-08,193.57,195.89,190.08,190.48,190.48,4361100,0.0000,1.0,198.6795,198.6217,41.7424,33.8081,48.3260,-6.2209,-6.7966,0.5756,23.9678,-51.5557,55.0000,15.0000,198.6795,177.3200,220.0389,1297081623.1598,682553753.0000
2011-12-07,191.03,196.71,189.12,195.32,195.32,6427300,0.0000,1.0,199.7165,199.4788,44.0034,53.6171,63.4185,-6.2605,-6.9405,0.6800,23.4348,-44.6601,60.0000,20.0000,199.7165,178.0386,221.3943,1300842227.4627,686914853.0000
2011-12-06,195.98,198.32,190.11,191.99,191.99,5202000,0.0000,1.0,200.8500,199.9165,41.9481,57.5529,72.4329,-6.7127,-7.1105,0.3977,22.8738,-50.5262,65.0000,25.0000,200.8500,177.8780,223.8219,1296769063.6946,680487553.0000
2011-12-05,198.86,199.0,193.6677,196.24,196.24,5922100,0.0000,1.0,202.1005,200.7509,43.9018,79.0855,77.7518,-6.8532,-7.2099,0.3567,22.3316,-37.8417,70.0000,30.0000,202.1005,178.4801,225.7208,1299588661.7457,685689553.0000
2011-12-02,197.07,199.66,195.18,196.03,196.03,7526200,0.0000,1.0,203.1125,201.2257,43.7789,80.6604,76.1289,-7.3656,-7.2991,-0.0666,21.9366,-38.5933,75.0000,35.0000,203.1125,178.8574,227.3675,1299797123.0420,679767453.0000
2011-12-01,191.85,198.075,191.59,197.13,197.13,7327700,0.0000,1.0,204.2255,201.7727,44.2615,73.5094,65.8338,-7.8911,-7.2824,-0.6087,21.5969,-51.4928,80.0000,40.0000,204.2255,179.3378,229.1131,1304467398.9348,687293653.0000
2011-11-30,194.76,195.3,188.75,192.29,192.29,7717000,0.0000,1.0,205.1500,202.2614,41.5692,74.2167,54.5084,-8.5590,-7.1303,-1.4287,21.0979,-78.2973,85.0000,45.0000,205.1500,180.0129,230.2870,1299275296.9302,679965953.0000
2011-11-29,194.78,195.5,187.3,188.39,188.39,6575100,0.0000,1.0,206.1407,203.3110,39.3257,49.7752,35.1492,-8.7942,-6.7731,-2.0211,20.3236,-99.8884,90.0000,50.0000,206.1407,181.5532,230.7282,1298650867.9226,672248953.0000
2011-11-28,191.65,194.6197,190.54,194.15,194.15,7207300,0.0000,1.0,207.3967,204.8816,41.5649,39.5331,24.8455,-8.5694,-6.2678,-2.3016,19.5086,-97.5110,95.0000,55.0000,207.3967,184.0284,230.7650,1303477953.5323,678824053.0000
2011-11-25,190.41,190.83,181.51,182.399,182.399,4972000,0.0000,1.0,208.5552,206.0113,34.3166,16.1392,15.9189,-8.7443,-5.6924,-3.0519,18.7843,-174.1587,100.0000,60.0000,208.5552,185.6356,231.4748,1297930221.0545,671616753.0000
2011-11-23,193.06,194.6,187.89,188.99,188.99,8011300,0.0000,1.0,209.7743,208.4968,36.7452,18.8642,13.2031,-7.6439,-4.9294,-2.7145,17.6996,-167.2805,95.0000,65.0000,209.7743,190.1996,229.3489,1301953700.0244,676588753.0000
2011-11-22,186.95,194.04,183.58,192.34,192.34,9915600,0.0000,1.0,210.2448,210.5501,38.0453,12.7533,11.2892,-6.7993,-4.2508,-2.5485,16.8107,-194.6607,100.0000,0.0000,210.2448,192.3071,228.1824,1307338344.2867,684600053.0000
2011-11-21,193.29,193.36,185.05,189.25,189.25,11321200,0.0000,1.0,211.9853,212.4669,36.0630,7.9917,18.9858,-5.9634,-3.6137,-2.3497,15.8280,-252.7429,100.0000,0.0000,211.9853,194.5875,229.3830,1300645788.2638,674684453.0000
2011-11-18,205.33,205.34,197.11,197.14,197.14,8437500,0.0000,1.0,214.4033,214.9108,39.0975,13.1226,35.3862,-4.4952,-3.0262,-1.4689,14.8508,-174.9690,15.0000,5.0000,214.4033,196.8749,231.9316,1300523175.9894,686005653.0000
