,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD_Signal,MACD,MACD_Hist,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
2015-09-01,240.34,246.0,236.97,238.63,47.726,5454765,0.0000,1.0,48.4792,48.7472,45.9301,79.4751,83.9993,-1.1789,-0.9947,0.1842,21.6072,-12.4342,70.0000,5.0000,43.5144,48.4792,53.4440,335534754.6691,1425337445.0000
2015-08-31,245.77,254.95,245.51,249.06,49.812,4700232,0.0000,1.0,48.7557,48.8547,50.0582,92.0890,78.0287,-1.2250,-1.0301,0.1949,21.4596,43.1405,75.0000,10.0000,43.3898,48.7557,54.1216,352780993.9548,1452611270.0000
2015-08-28,241.86,251.45,241.57,248.48,49.696,5513673,0.0000,1.0,48.8650,48.7540,49.8200,80.4339,61.1569,-1.2737,-1.2727,0.0011,21.5837,20.3107,80.0000,15.0000,43.3310,48.8650,54.3990,358606493.3616,1429110110.0000
2015-08-27,231.0,244.75,230.81,242.99,48.598,7655959,0.0000,1.0,49.0417,48.6548,47.5708,61.5632,42.6984,-1.2740,-1.5519,-0.2780,21.5381,-31.1451,85.0000,20.0000,43.1960,49.0417,54.8874,347612631.2057,1401541745.0000
2015-08-26,227.93,228.0,215.51,224.84,44.968,4963042,0.0000,1.0,49.2797,48.6608,38.9808,41.4738,26.5313,-1.2045,-1.7741,-0.5696,21.1428,-126.0538,90.0000,25.0000,43.1452,49.2797,55.4142,318998896.3492,1363261950.0000
2015-08-25,230.52,230.9,219.12,220.03,44.006,4327294,0.0000,1.0,49.6695,49.0495,36.3556,25.0582,21.2490,-1.0621,-1.6621,-0.6000,19.7302,-134.7409,95.0000,30.0000,43.6917,49.6695,55.6473,306740301.8176,1338446740.0000
2015-08-24,202.79,231.4,195.0,218.87,43.774,9581585,0.0000,1.0,50.1174,49.5804,35.7220,13.0620,32.3643,-0.9121,-1.3972,-0.4851,18.3279,-199.5715,100.0000,35.0000,44.5777,50.1174,55.6571,325033955.5697,1316810270.0000
2015-08-21,236.0,243.7999,230.51,230.77,46.154,6590234,0.0000,1.0,50.4588,50.1916,39.5600,25.6270,57.6064,-0.7908,-1.0150,-0.2242,16.8519,-114.0391,100.0000,0.0000,45.7449,50.4588,55.1727,310108794.3197,1364718195.0000
2015-08-20,252.06,254.56,241.9,242.18,48.436,4905757,0.0000,1.0,50.8052,50.6166,43.8517,58.4038,78.0650,-0.7348,-0.7549,-0.0201,16.3686,-52.7784,70.0000,5.0000,46.3994,50.8052,55.2110,341770668.8096,1397669365.0000
2015-08-19,260.33,260.65,255.02,255.25,51.05,3604282,0.0000,1.0,51.0554,50.8462,49.7215,88.7884,84.4781,-0.7298,-0.6441,0.0856,16.3686,14.4070,75.0000,10.0000,46.6479,51.0554,55.4629,365214452.2614,1422198150.0000
2015-08-18,255.38,260.95,253.5601,260.72,52.144,4195035,0.0000,1.0,51.1816,50.8247,52.5164,87.0027,73.1077,-0.7512,-0.7596,-0.0084,17.1030,20.4099,80.0000,0.0000,46.6394,51.1816,55.7238,381763420.2365,1440219560.0000
2015-08-17,255.56,256.59,250.51,254.99,50.998,7176690,0.0000,1.0,51.2421,50.6858,49.7028,77.6432,55.6084,-0.7491,-1.0073,-0.2582,17.8760,-11.6807,85.0000,0.0000,46.6188,51.2421,55.8654,362093889.4942,1419244385.0000
2015-08-14,247.24,247.93,241.77,243.15,48.63,4364810,0.0000,1.0,51.5148,50.6530,43.0825,54.6772,34.9463,-0.6845,-1.1921,-0.5076,18.4058,-76.0226,90.0000,5.0000,46.3675,51.5148,56.6621,345096465.8100,1383360935.0000
2015-08-13,239.86,246.48,239.12,242.51,48.502,4689182,0.0000,1.0,51.8299,50.8659,42.6951,34.5047,21.2648,-0.5576,-1.1696,-0.6120,18.3373,-96.2179,95.0000,10.0000,46.6561,51.8299,57.0037,357142207.6931,1361536885.0000
2015-08-12,235.0,239.77,232.74,238.17,47.634,3739157,0.0000,1.0,52.0716,51.1147,40.0677,15.6571,16.6057,-0.4046,-1.1108,-0.7062,18.1525,-150.6255,100.0000,15.0000,47.0943,52.0716,57.0489,358989847.3399,1338090975.0000
2015-08-11,237.15,239.3,234.44,237.37,47.474,4264939,0.0000,1.0,52.3213,51.4811,39.5826,13.6326,27.0281,-0.2281,-0.9313,-0.7032,17.4113,-187.5789,100.0000,20.0000,47.7774,52.3213,56.8652,348804234.7438,1319395190.0000
2015-08-10,238.15,242.97,236.05,241.14,48.228,4185860,0.0000,1.0,52.6041,51.9029,41.0709,20.5273,44.4164,-0.0523,-0.6722,-0.6200,16.7058,-215.0921,100.0000,25.0000,48.6343,52.6041,56.5739,344416437.4187,1340719885.0000
2015-08-07,243.58,243.73,238.39,242.51,48.502,5073390,0.0000,1.0,52.8143,52.2898,41.6110,46.9243,61.4873,0.1027,-0.4086,-0.5113,16.0331,-264.2443,95.0000,30.0000,49.3853,52.8143,56.2433,334556680.4823,1361649185.0000
2015-08-06,249.54,255.0,236.12,246.13,49.226,14623754,0.0000,1.0,52.9807,52.6885,43.0315,65.7975,68.5327,0.2306,-0.0940,-0.3246,15.4261,-285.2016,100.0000,35.0000,50.1308,52.9807,55.8306,320780621.4936,1387016135.0000
2015-08-05,263.58,271.0,260.4,270.13,54.026,4798058,0.0000,1.0,53.0986,53.0530,54.8179,71.7403,69.7179,0.3117,0.2351,-0.0766,14.7872,37.9730,65.0000,40.0000,50.7244,53.0986,55.4728,316365611.0169,1460134905.0000
2015-08-04,260.01,266.72,258.34,266.28,53.256,2352530,0.0000,1.0,52.9469,52.9505,52.8498,68.0603,70.8844,0.3309,0.1630,-0.1678,15.4206,-13.2163,70.0000,45.0000,50.4448,52.9469,55.4490,296313349.7527,1436144615.0000
2015-08-03,266.29,266.7099,257.07,259.99,51.998,2553474,0.0000,1.0,52.9629,52.9184,49.4309,69.3530,71.7663,0.3728,0.1471,-0.2257,15.7582,-57.5886,75.0000,50.0000,50.4490,52.9629,55.4768,285785918.3685,1424381965.0000
2015-07-31,267.6,269.3599,265.123,266.15,53.23,2222552,0.0000,1.0,53.1602,53.0153,53.0068,75.2398,64.5460,0.4292,0.2527,-0.1765,16.1128,17.6767,80.0000,55.0000,50.3754,53.1602,55.9450,290818618.8387,1437149335.0000
2015-07-30,262.69,266.94,262.11,266.79,53.358,2034560,0.0000,1.0,53.2989,52.9927,53.3880,70.7061,50.1917,0.4734,0.2583,-0.2150,16.8836,-12.4221,85.0000,60.0000,50.2502,53.2989,56.3476,296544041.6252,1448262095.0000
2015-07-29,264.27,267.89,262.0,263.82,52.764,2790095,0.0000,1.0,53.3225,52.9542,51.8618,47.6920,32.4009,0.5271,0.2488,-0.2783,17.6730,-23.7061,90.0000,65.0000,50.2651,53.3225,56.3799,287003092.5568,1438089295.0000
2015-07-28,255.75,265.4,251.8373,264.82,52.964,3895808,0.0000,1.0,53.3669,52.9742,52.4108,32.1771,24.2155,0.5967,0.2934,-0.3033,18.5039,-74.2496,95.0000,70.0000,50.3174,53.3669,56.4164,292332221.3769,1452039770.0000
2015-07-27,262.43,264.4321,250.79,253.01,50.602,4694192,0.0000,1.0,53.3389,52.9753,45.9981,17.3337,21.3623,0.6725,0.3258,-0.3467,19.2035,-135.8801,100.0000,75.0000,50.2649,53.3389,56.4129,274519198.2024,1432560730.0000
2015-07-24,267.38,271.09,263.92,265.41,53.082,2836498,0.0000,1.0,53.4797,53.2251,53.1406,23.1356,29.9705,0.7592,0.6028,-0.1564,19.8724,-7.1997,40.0000,80.0000,50.6738,53.4797,56.2856,290351227.0701,1456031690.0000
2015-07-23,269.65,269.9,265.27,267.2,53.44,2227239,0.0000,1.0,53.5135,53.2402,54.2968,23.6175,44.2341,0.7983,0.6952,-0.1031,20.3424,0.7758,45.0000,85.0000,50.7113,53.5135,56.3157,298639181.4774,1470214180.0000
2015-07-22,261.27,269.44,260.86,267.87,53.574,3104960,0.0000,1.0,53.4932,53.2191,54.7202,43.1584,66.5405,0.8241,0.7665,-0.0576,20.7287,-17.0750,50.0000,90.0000,50.6833,53.4932,56.3031,300491205.2679,1481350375.0000
2015-07-21,270.05,273.5,266.55,266.77,53.354,6108686,0.0000,1.0,53.4912,53.1818,54.1628,65.9263,79.9744,0.8385,0.8327,-0.0058,21.1630,23.1366,55.0000,95.0000,50.6815,53.4912,56.3009,290647975.4311,1465825575.0000
2015-07-20,275.0,286.65,272.54,282.26,56.452,4978454,0.0000,1.0,53.4214,53.1637,64.8417,90.5368,85.9972,0.8399,0.9275,0.0876,21.1678,177.3241,60.0000,100.0000,50.5332,53.4214,56.3096,319257720.6541,1496369005.0000
2015-07-17,272.5,275.54,268.25,274.66,54.932,5004099,0.0000,1.0,53.2239,52.8175,61.2837,83.4600,77.6676,0.8180,0.7196,-0.0985,20.6454,102.6305,65.0000,50.0000,50.6709,53.2239,55.7769,309854758.2799,1471476735.0000
2015-07-16,264.22,267.2,263.16,266.68,53.336,1615961,0.0000,1.0,53.0962,52.5950,56.9366,83.9950,66.7748,0.8427,0.5985,-0.2441,20.7147,5.7080,0.0000,55.0000,50.6443,53.0962,55.5481,290874876.6132,1446456240.0000
2015-07-15,266.74,267.49,262.08,263.14,52.628,2021621,0.0000,1.0,53.0335,52.5169,54.7977,65.5477,46.3413,0.9037,0.5978,-0.3059,21.3762,-11.0272,0.0000,60.0000,50.5454,53.0335,55.5216,284875021.4152,1438376435.0000
2015-07-14,262.1,265.9899,260.51,265.65,53.13,1907641,0.0000,1.0,52.9333,52.5053,56.6944,50.7816,28.1382,0.9802,0.6602,-0.3200,22.0726,-4.1316,0.0000,65.0000,50.2354,52.9333,55.6312,291022094.5113,1448484540.0000
2015-07-13,262.25,262.55,256.05,262.16,52.432,2960319,0.0000,1.0,52.7806,52.4395,54.6195,22.6945,16.5370,1.0602,0.6792,-0.3810,22.9168,-39.4773,5.0000,70.0000,49.8124,52.7806,55.7488,282667135.8769,1438946335.0000
2015-07-10,262.22,263.0,257.82,259.15,51.83,2610858,0.0000,1.0,52.6659,52.4403,52.7652,10.9386,22.5892,1.1554,0.7646,-0.3908,24.0667,-34.9695,10.0000,75.0000,49.4831,52.6659,55.8487,269641732.2769,1424144740.0000
2015-07-09,259.08,262.95,256.79,257.92,51.584,3334077,0.0000,1.0,52.5885,52.5045,52.0039,15.9779,42.1731,1.2531,0.9238,-0.3294,25.1361,-36.8458,15.0000,80.0000,49.2564,52.5885,55.9206,275992467.9526,1411090450.0000
2015-07-08,259.32,260.8,254.31,254.96,50.992,6221077,0.0000,1.0,52.5163,52.6014,50.1676,40.8511,64.3099,1.3355,1.1386,-0.1969,26.2654,-55.2937,20.0000,85.0000,49.0408,52.5163,55.9918,286546770.1442,1394420065.0000
2015-07-07,275.0,275.2,260.77,267.88,53.576,6105126,0.0000,1.0,52.5267,52.7708,59.6272,69.6904,76.2824,1.3847,1.4564,0.0717,27.6059,54.2720,25.0000,90.0000,49.0683,52.5267,55.9851,311421492.5093,1425525450.0000
2015-07-06,278.88,281.69,276.3,279.72,55.944,4121933,0.0000,1.0,52.4108,52.6861,71.3379,82.3884,71.7574,1.3668,1.5779,0.2111,28.5213,167.9615,0.0000,95.0000,48.9454,52.4108,55.8762,311865732.4470,1456051080.0000
2015-07-02,280.195,282.45,273.31,280.02,56.004,7163930,0.0000,1.0,52.1050,52.3431,71.6768,76.7684,63.1809,1.3140,1.4688,0.1548,27.9116,181.9200,5.0000,100.0000,48.8689,52.1050,55.3411,306321388.4303,1476660745.0000
2015-07-01,271.11,272.62,267.8503,269.15,53.83,2101224,0.0000,1.0,51.7640,51.9578,66.1407,56.1156,57.8939,1.2753,1.3021,0.0268,27.2697,115.7318,10.0000,100.0000,48.8190,51.7640,54.7090,289548073.1130,1440841095.0000
2015-06-30,264.8,270.92,264.0,268.26,53.652,3086935,0.0000,1.0,51.5624,51.7607,65.6180,56.6588,65.0623,1.2686,1.2918,0.0232,27.1721,105.8339,15.0000,85.0000,48.6590,51.5624,54.4658,294328548.2448,1430334975.0000
2015-06-29,261.95,265.95,260.7,262.02,52.404,3478909,0.0000,1.0,51.3633,51.5616,61.6774,60.9072,74.8737,1.2628,1.2780,0.0152,27.1852,67.3230,20.0000,90.0000,48.5147,51.3633,54.2119,290759837.2621,1414900300.0000
2015-06-26,268.89,269.11,266.0,267.09,53.418,3838434,0.0000,1.0,51.2376,51.4730,67.6634,77.6210,81.7740,1.2590,1.3688,0.1098,27.5621,123.9315,25.0000,95.0000,48.3621,51.2376,54.1131,299407411.0621,1432294845.0000
2015-06-25,266.45,271.41,265.25,268.79,53.758,2849204,0.0000,1.0,51.0747,51.2682,69.8219,86.0929,84.5373,1.2315,1.3615,0.1300,27.2907,156.7771,0.0000,100.0000,48.3464,51.0747,53.8030,305146548.7148,1451487015.0000
2015-06-24,266.98,267.35,263.72,265.17,53.034,2412293,0.0000,1.0,50.9013,51.0061,67.7400,81.6082,83.2104,1.1990,1.2978,0.0988,27.0051,147.0551,5.0000,95.0000,48.4504,50.9013,53.3522,303018896.3772,1437240995.0000
2015-06-23,260.32,268.0,258.57,267.67,53.534,3870818,0.0000,1.0,50.7239,50.7927,70.9514,85.9108,84.3335,1.1743,1.2714,0.0971,26.9837,166.4085,10.0000,100.0000,48.4062,50.7239,53.0416,305444480.2477,1449302460.0000
2015-06-22,262.15,264.4,255.69,259.79,51.958,4561079,0.0000,1.0,50.5217,50.5041,66.1456,82.1123,83.4811,1.1501,1.1682,0.0182,26.9612,127.5893,0.0000,100.0000,48.5386,50.5217,52.5049,287444971.3081,1429948370.0000
2015-06-19,262.4,263.8,260.1,262.51,52.502,2463013,0.0000,1.0,50.4012,50.3511,69.9399,84.9773,78.4189,1.1455,1.1800,0.0345,27.1950,194.2353,0.0000,90.0000,48.4900,50.4012,52.3123,288780304.4252,1452753765.0000
2015-06-18,262.0,263.46,260.02,261.89,52.378,2782703,0.0000,1.0,50.2323,50.1247,69.5618,83.3538,66.0563,1.1369,1.1226,-0.0143,26.8924,231.8984,0.0000,95.0000,48.5054,50.2323,51.9591,285052500.9658,1440438700.0000
2015-06-17,252.17,264.36,252.02,260.41,52.082,5512920,0.0000,1.0,50.0569,49.8875,68.6681,66.9256,49.6563,1.1405,1.0455,-0.0949,26.5961,217.0775,5.0000,100.0000,48.5372,50.0569,51.5765,283839113.0297,1426525185.0000
2015-06-16,250.13,253.44,249.095,253.12,50.624,1984678,0.0000,1.0,49.9242,49.6565,63.6778,47.8895,38.8606,1.1642,0.9621,-0.2021,26.2841,72.0714,10.0000,70.0000,48.7003,49.9242,51.1480,273921218.0540,1398960585.0000
2015-06-15,249.7,251.28,246.01,250.38,50.076,2186175,0.0000,1.0,49.8805,49.5546,61.4876,34.1539,40.8095,1.2147,0.9901,-0.2247,26.7447,-2.1822,15.0000,75.0000,48.6980,49.8805,51.0629,265459501.1496,1389037195.0000
2015-06-12,250.21,253.46,250.21,250.69,50.138,1422335,0.0000,1.0,49.8651,49.4997,61.8887,34.5384,51.4856,1.2709,1.0672,-0.2037,27.4185,68.2840,0.0000,80.0000,48.6852,49.8651,51.0449,258262131.8422,1399968070.0000
2015-06-11,253.26,254.37,250.43,251.41,50.282,2044058,0.0000,1.0,49.7992,49.4325,62.7925,53.7363,64.2599,1.3218,1.1438,-0.1781,27.6030,95.9578,5.0000,85.0000,48.5429,49.7992,51.0554,263273127.4575,1407079745.0000
2015-06-10,251.9,254.0,248.5,250.7,50.14,3454453,0.0000,1.0,49.7169,49.3431,62.2764,66.1821,62.1876,1.3663,1.2102,-0.1561,27.7687,79.1016,0.0000,90.0000,48.3845,49.7169,51.0492,268409212.2799,1396859455.0000
2015-06-09,255.4,257.74,254.14,256.0,51.2,2611146,0.0000,1.0,49.6572,49.2592,69.0705,72.8612,52.5467,1.4054,1.2919,-0.1135,27.9712,229.7949,0.0000,95.0000,48.2996,49.6572,51.0149,271863665.2799,1414131720.0000
2015-06-08,250.85,258.75,250.31,256.29,51.258,5016997,0.0000,1.0,49.4921,49.0550,69.4644,47.5194,38.8756,1.4337,1.2694,-0.1644,27.4441,222.5026,0.0000,100.0000,48.1220,49.4921,50.8623,271428474.2799,1427187450.0000
2015-06-05,246.0,249.7,245.68,249.14,49.828,3022026,0.0000,1.0,49.2953,48.8231,64.7564,37.2594,39.5795,1.4748,1.2163,-0.2585,26.8894,47.0577,0.0000,75.0000,47.8668,49.2953,50.7239,260966490.0145,1402102465.0000
2015-06-04,247.5,249.3,245.71,245.92,49.184,2453615,0.0000,1.0,49.1719,48.7173,62.2675,31.8481,46.2908,1.5395,1.2765,-0.2630,26.9472,29.6610,5.0000,80.0000,47.5373,49.1719,50.8066,250066147.4772,1386992335.0000
2015-06-03,248.2,250.72,247.01,248.99,49.798,1781505,0.0000,1.0,49.0170,48.6681,66.5226,49.6310,60.5930,1.6052,1.4003,-0.2049,27.0407,66.6708,10.0000,85.0000,46.9003,49.0170,51.1338,260898960.2209,1399260410.0000
2015-06-02,248.92,249.4,246.3,248.35,49.67,2134809,0.0000,1.0,48.8567,48.5492,66.0633,57.3934,69.0474,1.6564,1.4754,-0.1810,26.9652,57.4285,15.0000,90.0000,46.5256,48.8567,51.1877,260298722.6872,1390352885.0000
2015-06-01,251.41,251.6,247.47,249.45,49.89,2505057,0.0000,1.0,48.6783,48.4312,67.5771,74.7548,73.0864,1.7017,1.5629,-0.1388,26.9840,78.8407,20.0000,95.0000,46.0914,48.6783,51.2651,256855482.3646,1401026930.0000
2015-05-29,251.0,252.8677,249.43,250.8,50.16,3789283,0.0000,1.0,48.4441,48.2777,69.4321,74.9939,68.1983,1.7364,1.6294,-0.1070,26.8541,96.2413,25.0000,100.0000,45.5131,48.4441,51.3750,257371050.9966,1413552215.0000
2015-05-28,247.03,251.8,245.05,251.45,50.29,3647283,0.0000,1.0,48.1966,48.0795,70.3149,69.5104,61.7994,1.7631,1.6631,-0.1000,26.4644,85.4438,30.0000,90.0000,45.0584,48.1966,51.3347,261216329.4518,1432498630.0000
2015-05-27,248.51,249.5,245.55,247.43,49.486,3408200,0.0000,1.0,48.0066,47.8469,67.9182,60.0905,54.4017,1.7881,1.6687,-0.1194,26.1220,74.1325,35.0000,95.0000,44.9390,48.0066,51.0741,244871098.2296,1414262215.0000
2015-05-26,247.68,252.0,246.5,247.455,49.491,3498682,0.0000,1.0,47.8371,47.6743,67.9506,55.7974,49.5189,1.8180,1.7334,-0.0846,25.9089,92.1783,40.0000,100.0000,44.7408,47.8371,50.9333,245690791.9005,1431303215.0000
2015-05-22,245.38,248.6,245.01,247.73,49.546,2223089,0.0000,1.0,47.6780,47.4831,68.2912,47.3173,51.1847,1.8391,1.7903,-0.0488,25.5704,86.9815,0.0000,85.0000,44.6112,47.6780,50.7448,257109217.7005,1448796625.0000
2015-05-21,243.03,246.62,242.3574,245.62,49.124,1970643,0.0000,1.0,47.3850,47.2659,67.0888,45.4420,62.8139,1.8514,1.8313,-0.0201,25.4279,74.9908,0.0000,90.0000,43.9861,47.3850,50.7838,251381202.8676,1437681180.0000
2015-05-20,247.13,247.74,241.3721,244.35,48.87,3755569,0.0000,1.0,47.1148,47.0704,66.3594,60.7948,76.2708,1.8564,1.8999,0.0435,25.4075,80.0499,0.0000,95.0000,43.4621,47.1148,50.7674,246151088.7919,1427827965.0000
2015-05-19,248.43,251.0,246.15,247.14,49.428,3674231,0.0000,1.0,46.8657,46.8809,69.5776,82.2050,83.6731,1.8455,1.9857,0.1402,25.3860,120.9619,0.0000,100.0000,43.0499,46.8657,50.6814,247366301.0164,1446605810.0000
2015-05-18,247.0,249.9,246.0,248.75,49.75,3353212,0.0000,1.0,46.4884,46.6128,71.4779,85.8126,83.6949,1.8105,2.0095,0.1991,24.8280,136.1169,0.0000,100.0000,42.2878,46.4884,50.6889,258237479.3360,1464976965.0000
2015-05-15,243.93,249.4,242.5,248.84,49.768,4527563,0.0000,1.0,46.0536,46.2826,71.5817,83.0018,84.0461,1.7607,1.9779,0.2173,24.3014,132.4021,0.0000,100.0000,41.5074,46.0536,50.5997,251359095.7463,1481743025.0000
2015-05-14,244.82,244.89,241.25,244.1,48.82,2895936,0.0000,1.0,45.6330,45.9157,69.3546,82.2704,85.6942,1.7064,1.9070,0.2006,23.7739,110.9525,5.0000,95.0000,40.9844,45.6330,50.2817,232395824.6303,1459105210.0000
2015-05-13,247.61,248.3,242.25,243.18,48.636,5440165,0.0000,1.0,45.2590,45.6100,68.9052,86.8661,86.7130,1.6562,1.8853,0.2290,23.4673,124.0334,10.0000,100.0000,40.4940,45.2590,50.0241,224201280.4545,1444625530.0000
2015-05-12,240.11,246.35,238.19,244.74,48.948,6363429,0.0000,1.0,44.9055,45.2914,70.5721,87.9461,82.5868,1.5989,1.8488,0.2499,23.0397,122.1569,15.0000,100.0000,40.1461,44.9055,49.6650,243039537.7686,1471826355.0000
2015-05-11,236.29,242.88,235.31,239.49,47.898,5672262,0.0000,1.0,44.5328,44.9065,68.1054,85.3270,75.9572,1.5365,1.7436,0.2072,22.6951,107.9088,20.0000,100.0000,39.9329,44.5328,49.1326,223777687.7318,1440009210.0000
2015-05-08,235.99,238.4099,233.7,236.61,47.322,4668236,0.0000,1.0,44.2356,44.5916,66.6484,74.4872,68.0862,1.4847,1.6909,0.2062,22.5259,100.3055,25.0000,85.0000,39.7782,44.2356,48.6931,220817920.9022,1411647900.0000
2015-05-07,221.0,237.48,220.25,236.8,47.36,9455909,0.0000,1.0,43.9785,44.3042,66.8398,68.0575,61.4018,1.4331,1.6577,0.2246,22.6139,80.5355,30.0000,90.0000,39.6722,43.9785,48.2849,215316520.8899,1434989080.0000
2015-05-06,234.1,234.47,228.2,230.43,46.086,5270933,0.0000,1.0,43.7114,43.9826,63.5022,61.7137,53.8683,1.3770,1.5874,0.2104,22.7635,86.5706,35.0000,95.0000,39.6199,43.7114,47.8030,171768849.4360,1387709535.0000
2015-05-05,237.76,239.5,229.13,232.95,46.59,5796873,0.0000,1.0,43.4838,43.7612,65.9987,54.4343,48.8816,1.3244,1.6042,0.2798,22.1336,116.5317,0.0000,100.0000,39.4398,43.4838,47.5279,179376814.9304,1414064200.0000
2015-05-04,228.18,234.73,227.11,230.51,46.102,4434596,0.0000,1.0,43.1868,43.4634,64.7230,45.4569,50.6299,1.2544,1.5510,0.2965,21.3708,108.5916,0.0000,75.0000,39.2273,43.1868,47.1464,187007221.5312,1385079835.0000
2015-05-01,229.94,231.77,220.405,226.03,45.206,5281689,0.0000,1.0,42.9127,43.1856,62.2527,46.7537,59.8515,1.1803,1.5102,0.3299,20.8134,87.9261,0.0000,80.0000,39.0403,42.9127,46.7852,189393290.2451,1362906855.0000
2015-04-30,230.39,232.89,225.17,226.05,45.21,3911857,0.0000,1.0,42.5624,42.9730,62.2712,59.6791,69.7525,1.0978,1.5274,0.4296,20.3892,115.3290,0.0000,85.0000,38.3322,42.5624,46.7927,189660511.6420,1389315300.0000
2015-04-29,230.05,234.97,227.63,232.45,46.49,3936077,0.0000,1.0,42.1778,42.7375,68.4532,73.1219,76.7579,0.9904,1.5268,0.5364,19.4368,164.1824,5.0000,90.0000,37.5963,42.1778,46.7594,204760685.0357,1408874585.0000
2015-04-28,234.75,235.5,228.03,230.48,46.096,6085379,0.0000,1.0,41.7410,42.3425,67.5100,76.4566,80.1303,0.8563,1.3735,0.5172,18.1577,193.1340,0.0000,95.0000,37.2219,41.7410,46.2602,198593806.9022,1389194200.0000
2015-04-27,222.56,238.75,222.0,231.55,46.31,11672627,0.0000,1.0,41.3419,41.9474,68.5678,80.6954,82.4666,0.7270,1.1979,0.4709,16.7666,210.0165,0.0000,100.0000,37.0265,41.3419,45.6574,209061962.2101,1419621095.0000
2015-04-24,220.5,220.8,218.01,218.425,43.685,2427843,0.0000,1.0,40.8764,41.4882,61.5466,83.2389,77.4910,0.6093,0.9346,0.3253,15.3023,122.4951,5.0000,90.0000,36.8033,40.8764,44.9496,200873701.4788,1361257960.0000
2015-04-23,218.27,221.48,217.1501,218.6,43.72,4411184,0.0000,1.0,40.5962,41.2569,61.7213,83.4655,65.8795,0.5280,0.8522,0.3242,14.6763,130.7515,10.0000,95.0000,36.5636,40.5962,44.6289,209401608.7906,1373397175.0000
2015-04-22,212.5,221.88,211.69,219.44,43.888,7863037,0.0000,1.0,40.3532,40.9977,62.5303,65.7687,46.9127,0.4470,0.7310,0.2841,14.0173,130.2493,15.0000,100.0000,36.5222,40.3532,44.1843,216686343.1244,1395453095.0000
2015-04-21,205.8,210.75,204.31,209.41,41.882,3432541,0.0000,1.0,40.1760,40.6934,55.9856,48.4043,34.0674,0.3759,0.5487,0.1727,13.3236,63.3000,20.0000,70.0000,36.7043,40.1760,43.6478,196199234.9448,1356137910.0000
2015-04-20,206.78,207.85,203.85,205.27,41.054,2559251,0.0000,1.0,40.0783,40.5683,52.7494,26.5652,26.0660,0.3328,0.5122,0.1794,13.3608,46.4149,25.0000,75.0000,36.6952,40.0783,43.4613,186178773.6405,1338975205.0000
2015-04-17,204.99,206.88,203.5,206.79,41.358,2469926,0.0000,1.0,40.0064,40.5172,54.1378,27.2327,31.6609,0.2879,0.5425,0.2546,13.6399,51.1434,30.0000,80.0000,36.6483,40.0064,43.3644,189889687.5905,1351771460.0000
2015-04-16,207.7,209.17,206.29,206.7,41.34,1659059,0.0000,1.0,39.8950,40.4287,54.0698,24.4000,44.1036,0.2243,0.5423,0.3180,14.0152,71.4858,35.0000,85.0000,36.5760,39.8950,43.2139,178197730.1940,1339421830.0000
2015-04-15,207.46,209.59,206.6,207.83,41.566,1952378,0.0000,1.0,39.8351,40.3327,55.0433,43.3500,65.2674,0.1448,0.5360,0.3912,14.1397,85.7894,40.0000,90.0000,36.5800,39.8351,43.0901,184131170.3677,1347717125.0000
2015-04-14,208.57,209.49,205.5,207.46,41.492,3025963,0.0000,1.0,39.7041,40.2029,54.7901,64.5610,81.6870,0.0470,0.4971,0.4502,14.2406,91.0823,45.0000,95.0000,36.5283,39.7041,42.8798,185861538.8292,1337955235.0000
2015-04-13,210.435,213.0,209.05,209.78,41.956,3758230,0.0000,1.0,39.5865,40.0672,56.6920,87.8913,89.3210,-0.0656,0.4478,0.5134,14.3541,136.2784,50.0000,100.0000,36.5116,39.5865,42.6613,186126974.1801,1353085050.0000
2015-04-10,209.85,211.65,209.0,210.9,42.18,4067676,0.0000,1.0,39.3755,39.8684,57.6091,92.6087,87.6179,-0.1939,0.3312,0.5251,14.1432,152.6214,55.0000,100.0000,36.4025,39.3755,42.3484,197972534.5598,1371876200.0000
2015-04-09,208.43,210.37,206.12,210.09,42.018,3800225,0.0000,1.0,39.1772,39.6251,57.1326,87.4630,83.3054,-0.3252,0.1547,0.4799,14.0100,158.3487,60.0000,95.0000,36.4609,39.1772,41.8934,189146445.1259,1351537820.0000
2015-04-08,208.2,210.9,205.87,207.67,41.534,6303117,0.0000,1.0,39.0137,39.3732,55.7201,82.7819,77.0376,-0.4452,-0.0564,0.3888,13.9529,179.4834,65.0000,100.0000,36.6275,39.0137,41.3998,172648997.7729,1332536695.0000
2015-04-07,202.51,205.06,201.14,203.25,40.65,4347864,0.0000,1.0,38.8402,39.1458,53.0347,79.6712,67.9739,-0.5424,-0.2757,0.2667,13.8928,136.6707,70.0000,95.0000,36.7228,38.8402,40.9575,181608696.8882,1301021110.0000
2015-04-06,198.0,207.75,197.5,203.1,40.62,12455811,0.0000,1.0,38.7165,38.9874,52.9427,68.6598,55.8677,-0.6090,-0.4616,0.1475,14.2076,154.4736,75.0000,100.0000,36.7530,38.7165,40.6799,179944973.4188,1279281790.0000
