,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient,SMA,EMA,RSI,SlowK,SlowD,MACD,MACD_Hist,MACD_Signal,ADX,CCI,Aroon Up,Aroon Down,Real Middle Band,Real Lower Band,Real Upper Band,Chaikin A/D,OBV
2018-11-29,135.92,139.99,135.66,138.68,138.68,24238713,0.0000,1.0,141.6870,140.7106,42.0706,85.5258,79.3936,-4.6302,0.2439,-4.8741,31.1308,-40.4705,0.0000,70.0000,141.6870,128.2998,155.0742,1103613652.2834,4304874597.0000
2018-11-28,136.28,136.7899,131.85,136.76,136.76,29847505,0.0000,1.0,142.3425,140.9243,39.8904,86.3353,69.1563,-5.0660,-0.1309,-4.9351,31.2578,-78.8736,5.0000,75.0000,142.3425,128.3388,156.3462,1094041319.8977,4280635884.0000
2018-11-27,135.75,136.6126,133.71,135.0,135.0,20750318,0.0000,1.0,142.8155,141.3627,37.8535,66.3197,52.2447,-5.3531,-0.4507,-4.9024,30.9130,-89.3576,10.0000,80.0000,142.8155,128.9597,156.6713,1064555134.1145,4250788379.0000
2018-11-26,133.0,137.0,132.78,136.38,136.38,24263640,0.0000,1.0,143.1700,142.0324,38.8337,54.8138,38.6337,-5.4625,-0.6728,-4.7897,30.6829,-98.2577,15.0000,85.0000,143.1700,129.7771,156.5629,1066861360.4587,4271538697.0000
2018-11-23,133.65,134.5,131.2551,131.73,131.73,11886128,0.0000,1.0,143.6195,142.6274,33.3054,35.6006,26.4395,-5.6631,-1.0416,-4.6215,30.4406,-149.2947,20.0000,90.0000,143.6195,130.5693,156.6697,1049727320.8379,4247275057.0000
2018-11-21,134.4,137.19,134.13,134.82,134.82,25469735,0.0000,1.0,144.5805,143.7745,35.3207,25.4867,22.4747,-5.3634,-1.0023,-4.3611,29.8169,-130.4148,25.0000,95.0000,144.5805,132.3703,156.7907,1058134314.0804,4259161185.0000
2018-11-20,127.03,134.1592,126.85,132.43,132.43,41939475,0.0000,1.0,145.1415,144.7171,32.3111,18.2310,25.5844,-5.2175,-1.1069,-4.1105,29.3425,-213.7368,30.0000,100.0000,145.1415,133.7747,156.5083,1072117698.0020,4233691450.0000
2018-11-19,137.61,137.75,131.21,131.55,131.55,44362729,0.0000,1.0,146.2395,146.0105,31.1912,23.7064,30.0910,-4.7120,-0.8782,-3.8338,28.3764,-214.4501,0.0000,100.0000,146.2395,135.7910,156.6880,1050022184.0839,4191751975.0000
2018-11-16,141.07,141.77,137.77,139.53,139.53,37250560,0.0000,1.0,147.4010,147.5326,36.3760,34.8159,28.5778,-3.9086,-0.2944,-3.6143,27.6227,-141.2905,0.0000,100.0000,147.4010,138.7288,156.0732,1089772274.5946,4236114704.0000
2018-11-15,142.33,144.84,140.83,143.85,143.85,30320280,0.0000,1.0,148.1270,148.3750,39.7764,31.7506,20.5016,-3.6389,-0.0982,-3.5407,27.3070,-97.3807,0.0000,35.0000,148.1270,139.7873,156.4667,1094242341.7946,4273365264.0000
2018-11-14,143.7,145.58,141.55,144.22,144.22,22068384,0.0000,1.0,148.6805,148.8513,40.0813,19.1670,13.6640,-3.6816,-0.1654,-3.5161,27.2384,-97.4209,0.0000,40.0000,148.6805,140.0843,157.2767,1078893172.6176,4303685544.0000
2018-11-13,142.0,144.88,141.62,142.16,142.16,15141710,0.0000,1.0,149.4405,149.3388,37.5497,10.5873,16.8730,-3.7201,-0.2454,-3.4748,27.2307,-122.2198,5.0000,45.0000,149.4405,139.9183,158.9627,1071719578.8111,4281617160.0000
2018-11-12,144.48,145.04,140.4899,141.55,141.55,18542123,0.0000,1.0,150.2715,150.0945,36.7985,11.2378,24.9360,-3.5055,-0.0921,-3.4134,27.1147,-143.7869,10.0000,50.0000,150.2715,140.5373,160.0057,1081845016.7866,4266475450.0000
2018-11-09,146.75,147.76,144.07,144.96,144.96,17326898,0.0000,1.0,150.8700,150.9939,39.3096,28.7941,37.0450,-3.1185,0.2719,-3.3904,26.9925,-105.0309,15.0000,55.0000,150.8700,141.9135,159.8265,1091747107.8786,4285017573.0000
2018-11-08,150.49,150.94,146.74,147.87,147.87,24145814,0.0000,1.0,151.3090,151.6291,41.6116,34.7762,43.7501,-2.9264,0.5320,-3.4583,27.1621,-59.7267,20.0000,60.0000,151.3090,142.7002,159.9178,1100715773.2390,4302344471.0000
2018-11-07,151.57,153.01,149.83,151.53,151.53,21877372,0.0000,1.0,151.5830,152.0248,44.7423,47.5647,53.4975,-2.9349,0.6565,-3.5913,27.5828,-4.8930,25.0000,65.0000,151.5830,143.0813,160.0847,1111868839.7057,4326490285.0000
2018-11-06,149.31,150.97,148.0,149.94,149.94,16667124,0.0000,1.0,151.5755,152.0769,42.9715,48.9093,61.1826,-3.2756,0.4798,-3.7555,28.3279,-43.6862,0.0000,70.0000,151.5755,143.0734,160.0776,1110355310.8252,4304612913.0000
2018-11-05,150.1,150.19,147.44,148.68,148.68,15969849,0.0000,1.0,151.9735,152.3018,41.5617,64.0186,66.2929,-3.5011,0.3743,-3.8754,28.8338,-67.3995,5.0000,75.0000,151.9735,143.0787,160.8683,1105248548.9262,4287945789.0000
2018-11-02,151.8,154.13,148.96,150.35,150.35,24708695,0.0000,1.0,152.4020,152.6830,42.8970,70.6198,60.3902,-3.6096,0.3594,-3.9690,29.2586,-29.1581,0.0000,80.0000,152.4020,143.3587,161.4453,1106816497.7371,4303915638.0000
2018-11-01,151.52,152.75,149.35,151.75,151.75,25640786,0.0000,1.0,152.7510,152.9286,44.0234,64.2401,45.4132,-3.8657,0.1932,-4.0588,29.8432,-32.0953,0.0000,85.0000,152.7510,143.5147,161.9873,1118238892.5243,4328624333.0000
2018-10-31,155.0,156.4,148.96,151.79,151.79,60101251,0.0000,1.0,153.1060,153.0527,44.0548,46.3105,32.5074,-4.2788,-0.1717,-4.1071,30.2766,-18.2762,0.0000,90.0000,153.1060,143.5120,162.7000,1107680921.8185,4354265119.0000
2018-10-30,139.935,146.64,139.7419,146.22,146.22,50528278,0.0000,1.0,153.6380,153.1856,38.2264,25.6890,23.7924,-4.7479,-0.6837,-4.0642,30.7329,-164.0676,5.0000,95.0000,153.6380,143.2480,164.0280,1122059984.5577,4294163868.0000
2018-10-29,148.5,148.83,139.03,142.09,142.09,31336784,0.0000,1.0,154.2935,153.9188,33.3341,25.5227,24.7430,-4.7106,-0.8172,-3.8933,29.7435,-206.4989,0.0000,100.0000,154.2935,144.2084,164.3786,1077684669.4779,4243635590.0000
2018-10-26,145.82,149.0,143.8,145.37,145.37,31303341,0.0000,1.0,155.3110,155.1640,35.4525,20.1654,23.0016,-4.1738,-0.4848,-3.6890,28.7021,-187.9057,0.0000,100.0000,155.3110,146.3079,164.3141,1089451951.6330,4274972374.0000
2018-10-25,147.73,152.21,147.0,150.95,150.95,22105696,0.0000,1.0,156.2655,156.1949,39.5104,28.5410,24.7707,-3.7620,-0.1942,-3.5678,27.9052,-128.3656,0.0000,95.0000,156.2655,147.6407,164.8903,1101852890.5676,4306275715.0000
2018-10-24,154.28,154.65,145.6,146.04,146.04,27744597,0.0000,1.0,157.1600,156.7470,33.1103,20.2985,24.0446,-3.7497,-0.2305,-3.5192,27.2951,-158.4666,5.0000,100.0000,157.1600,147.3031,167.0169,1090439393.0168,4284170019.0000
2018-10-23,151.22,154.77,150.85,154.39,154.39,19095032,0.0000,1.0,158.2055,157.8741,39.9370,25.4727,33.8162,-3.1797,0.2819,-3.4616,26.6529,-91.4998,10.0000,60.0000,158.2055,148.8661,167.5449,1115486172.8499,4311914616.0000
2018-10-22,154.76,157.34,154.46,154.78,154.78,15424658,0.0000,1.0,158.7315,158.2408,40.3058,26.3627,50.1415,-3.2560,0.2761,-3.5321,26.3888,-61.0588,15.0000,65.0000,158.7315,149.1296,168.3334,1100093238.8908,4331009648.0000
2018-10-19,155.86,157.35,153.55,154.05,154.05,19761347,0.0000,1.0,159.2630,158.6051,39.3093,49.6132,66.0317,-3.3457,0.2554,-3.6011,26.4430,-75.8540,20.0000,70.0000,159.2630,149.4210,169.1050,1112090195.1130,4315584990.0000
2018-10-18,158.51,158.66,153.28,154.92,154.92,21675084,0.0000,1.0,159.7070,159.0846,40.0666,74.4487,68.5621,-3.3373,0.3277,-3.6650,26.5000,-71.6732,25.0000,75.0000,159.7070,150.0462,169.3678,1126651187.6393,4335346337.0000
2018-10-17,159.56,160.49,157.95,159.42,159.42,17592003,0.0000,1.0,160.2620,159.5230,44.2555,74.0331,56.4020,-3.3666,0.3803,-3.7469,26.5600,-18.0729,30.0000,80.0000,160.2620,150.4903,170.0337,1135111722.2861,4357021421.0000
2018-10-16,155.4,159.46,155.01,158.78,158.78,19180095,0.0000,1.0,160.4440,159.5338,43.4568,57.2044,40.2187,-3.8132,0.0288,-3.8420,27.0713,-45.1436,35.0000,85.0000,160.4440,150.6065,170.2815,1132341328.1129,4339429418.0000
2018-10-15,153.32,155.57,152.55,153.52,153.52,15433521,0.0000,1.0,160.5200,159.6132,36.3344,37.9684,29.3998,-4.2625,-0.4134,-3.8492,27.4589,-113.6831,40.0000,90.0000,160.5200,150.7116,170.3284,1119023014.9556,4320249323.0000
2018-10-12,156.73,156.89,151.2998,153.74,153.74,25293492,0.0000,1.0,160.8730,160.2545,36.5171,25.4832,24.4555,-4.2385,-0.4927,-3.7458,27.2601,-129.1209,45.0000,95.0000,160.8730,151.6044,170.1416,1124542287.3662,4335682844.0000
2018-10-11,150.13,154.81,149.16,153.35,153.35,35338901,0.0000,1.0,161.3020,160.9403,35.9748,24.7479,24.8933,-4.1687,-0.5460,-3.6227,27.0507,-182.1048,50.0000,100.0000,161.3020,152.6179,169.9861,1127753857.7253,4310389352.0000
2018-10-10,156.82,157.69,151.31,151.38,151.38,30609970,0.0000,1.0,161.7025,161.7393,33.2376,23.1353,22.8259,-3.9791,-0.4930,-3.4862,26.4936,-202.7313,55.0000,100.0000,161.7025,153.8205,169.5845,1110678601.1359,4275050451.0000
2018-10-09,157.69,160.59,157.42,157.9,157.9,18844425,0.0000,1.0,162.2335,162.8297,38.3991,26.7966,21.0572,-3.4787,-0.1158,-3.3629,26.0722,-101.6828,60.0000,95.0000,162.2335,155.9323,168.5347,1140616879.0043,4305660421.0000
2018-10-08,155.54,158.34,154.39,157.25,157.25,24045968,0.0000,1.0,162.6355,163.3486,37.4796,18.5459,17.3309,-3.4533,-0.1193,-3.3340,26.1701,-167.1202,65.0000,100.0000,162.6355,156.4670,168.8040,1153754474.9822,4286815996.0000
2018-10-05,159.21,160.9,156.2,157.33,157.33,25744047,0.0000,1.0,162.9820,163.9906,37.5451,17.8292,16.2475,-3.3044,-0.0003,-3.3041,25.8930,-151.9025,70.0000,100.0000,162.9820,157.3034,168.6606,1142979446.2835,4310861964.0000
2018-10-04,161.46,161.46,157.35,158.85,158.85,25739635,0.0000,1.0,163.2675,164.6917,38.7686,15.6174,15.8666,-3.0745,0.2295,-3.3041,25.7692,-139.4887,75.0000,100.0000,163.2675,158.2146,168.3204,1156344440.8962,4336606011.0000
2018-10-03,160.0,163.66,159.53,162.43,162.43,23109456,0.0000,1.0,163.4515,165.3066,41.8176,15.2958,23.7847,-2.8911,0.4703,-3.3615,25.7479,-60.1984,80.0000,95.0000,163.4515,158.8037,168.0993,1163296021.1517,4362345646.0000
2018-10-02,161.58,162.28,158.67,159.33,159.33,36030977,0.0000,1.0,163.6890,165.6094,37.7930,16.6864,38.4704,-2.9795,0.4996,-3.4790,25.9386,-128.1747,0.0000,100.0000,163.6890,158.7953,168.5827,1153951519.5730,4339236190.0000
2018-10-01,163.03,165.88,161.26,162.44,162.44,26407677,0.0000,1.0,164.2805,166.2704,40.4604,39.3719,56.8049,-2.7332,0.8707,-3.6039,25.9201,-34.8752,0.0000,55.0000,164.2805,158.8113,169.7497,1176807734.8999,4375267167.0000
2018-09-28,168.33,168.79,162.56,164.46,164.46,34265638,0.0000,1.0,164.9450,166.6736,42.3026,59.3530,68.1286,-2.6959,1.1257,-3.8216,26.1519,6.7086,0.0000,60.0000,164.9450,157.6179,172.2721,1189725776.0298,4401674844.0000
2018-09-27,167.55,171.77,167.21,168.84,168.84,27266856,0.0000,1.0,165.6040,166.9066,46.6809,71.6897,70.1680,-2.8147,1.2884,-4.1030,26.5275,68.0322,5.0000,65.0000,165.6040,156.4315,174.7765,1203091024.8805,4435940482.0000
2018-09-26,164.3,169.3,164.21,166.95,166.95,25252231,0.0000,1.0,165.9570,166.7031,44.3185,73.3430,70.8116,-3.3713,1.0538,-4.4251,27.4406,14.6220,10.0000,70.0000,165.9570,155.8207,176.0933,1210864470.6699,4408673626.0000
2018-09-25,161.99,165.59,161.15,164.91,164.91,27622806,0.0000,1.0,166.4225,166.6771,41.6683,65.4715,72.4194,-3.8403,0.8483,-4.6886,28.0265,-35.7935,15.0000,75.0000,166.4225,155.3360,177.5090,1208929623.8939,4383421395.0000
2018-09-24,161.03,165.7,160.88,165.41,165.41,19222775,0.0000,1.0,167.0500,166.8632,42.1353,73.6202,74.0985,-4.1753,0.7253,-4.9007,28.0145,-38.6051,20.0000,80.0000,167.0500,154.9983,179.1017,1189767857.5696,4411044201.0000
2018-09-21,166.64,167.25,162.81,162.93,162.93,45994800,0.0000,1.0,167.5118,167.0161,38.9094,78.1664,63.7931,-4.5932,0.4888,-5.0820,28.0018,-38.6171,25.0000,85.0000,167.5118,155.0462,179.9773,1172858196.5737,4391821426.0000
2018-09-20,164.5,166.45,164.4722,166.02,166.02,18936038,0.0000,1.0,168.0103,167.4462,41.6583,70.5088,44.9960,-4.8071,0.3971,-5.2042,28.1798,-27.7171,30.0000,90.0000,168.0103,155.5201,180.5004,1216366791.1683,4437816226.0000
2018-09-19,160.08,163.44,159.48,163.06,163.06,19628996,0.0000,1.0,168.3913,167.5964,37.6496,42.7042,27.8143,-5.3249,-0.0214,-5.3035,28.5388,-71.8363,35.0000,95.0000,168.3913,155.7039,181.0786,1205664645.7156,4418880188.0000
2018-09-18,159.39,161.7639,158.8656,160.3,160.3,22465236,0.0000,1.0,168.8693,168.0739,33.6086,21.7749,21.7786,-5.6069,-0.3088,-5.2981,28.4032,-98.2913,40.0000,100.0000,168.8693,156.3016,181.4369,1189802830.7661,4399251192.0000
2018-09-17,161.92,162.06,159.77,160.58,160.58,21005321,0.0000,1.0,169.4793,168.8922,33.8199,18.9638,25.4402,-5.6044,-0.3835,-5.2209,27.9540,-105.2905,45.0000,100.0000,169.4793,157.4622,181.4963,1190031490.4846,4421716428.0000
2018-09-14,161.715,162.84,160.34,162.32,162.32,21770405,0.0000,1.0,170.1403,169.7672,35.1232,24.5971,31.4860,-5.5481,-0.4230,-5.1250,27.5585,-107.6883,0.0000,70.0000,170.1403,158.7142,181.5663,1196177152.0872,4442721749.0000
2018-09-13,162.0,163.32,160.86,161.36,161.36,25453775,0.0000,1.0,170.7593,170.5511,33.7858,32.7598,34.4803,-5.5727,-0.5534,-5.0193,27.1902,-124.7938,0.0000,75.0000,170.7593,159.7615,181.7570,1183463235.5672,4420951344.0000
2018-09-12,163.25,164.49,161.8,162.0,162.0,24078118,0.0000,1.0,171.6678,171.5185,34.2327,37.1011,30.2416,-5.4253,-0.5443,-4.8809,26.8452,-133.5228,0.0000,80.0000,171.6678,160.9270,182.4085,1198569947.5591,4446405119.0000
2018-09-11,163.94,167.19,163.72,165.94,165.94,20457088,0.0000,1.0,172.6233,172.5205,37.1033,33.5800,21.6439,-5.2234,-0.4785,-4.7448,26.5581,-113.8388,0.0000,85.0000,172.6233,162.0947,183.1518,1219067676.2654,4470483237.0000
2018-09-10,163.51,165.01,162.16,164.18,164.18,20197680,0.0000,1.0,173.3288,173.2132,34.7825,20.0436,14.6889,-5.2909,-0.6657,-4.6252,26.4131,-161.9795,5.0000,90.0000,173.3288,162.7951,183.8624,1213349124.2884,4450026149.0000
2018-09-07,160.31,164.6269,160.16,163.04,163.04,24300600,0.0000,1.0,174.1328,174.1640,33.2674,11.3082,12.9861,-5.1209,-0.6621,-4.4588,25.9203,-210.3310,0.0000,95.0000,174.1328,164.0709,184.1946,1204915707.0253,4429828469.0000
2018-09-06,166.98,166.98,160.0,162.53,162.53,41514834,0.0000,1.0,175.1353,175.3350,32.6019,12.7151,21.3969,-4.7133,-0.4201,-4.2933,25.3414,-232.3887,0.0000,100.0000,175.1353,165.7195,184.5510,1197881050.8073,4405527869.0000
2018-09-05,169.49,171.125,166.67,167.18,167.18,31226744,0.0000,1.0,176.2678,176.6829,35.6842,14.9350,32.7936,-4.0727,0.1156,-4.1883,24.7321,-165.9272,0.0000,100.0000,176.2678,167.7867,184.7488,1209300603.9993,4447042703.0000
2018-09-04,173.5,173.89,168.8,171.16,171.16,29808971,0.0000,1.0,177.0993,177.6832,38.6559,36.5405,48.3066,-3.6692,0.5480,-4.2172,24.5965,-119.7334,5.0000,100.0000,177.0993,169.0979,185.1006,1233377790.4505,4478269447.0000
2018-08-31,177.15,177.62,174.9815,175.73,175.73,18065159,0.0000,1.0,177.8258,178.3698,42.5184,46.9054,58.2484,-3.5061,0.8481,-4.3541,24.6392,-35.2909,10.0000,55.0000,177.8258,169.4821,186.1694,1235544650.8179,4508078418.0000
2018-08-30,175.9,179.7901,175.7,177.64,177.64,24216532,0.0000,1.0,177.9283,178.6477,44.2749,61.4740,67.8382,-3.7122,0.8540,-4.5662,25.3025,-5.8914,15.0000,0.0000,177.9283,169.6399,186.2166,1243360219.8906,4526143577.0000
2018-08-29,176.295,176.79,174.75,175.9,175.9,18678301,0.0000,1.0,177.8648,178.7538,42.2087,66.3658,69.7193,-4.1157,0.6640,-4.7797,26.0810,-38.5620,20.0000,5.0000,177.8648,169.5492,186.1803,1244604173.1860,4501927045.0000
2018-08-28,178.1,178.2399,175.83,176.26,176.26,15910675,0.0000,1.0,177.6523,179.0542,42.5185,75.6749,63.8684,-4.3937,0.5519,-4.9457,26.4714,-16.5868,25.0000,0.0000,177.6523,168.9390,186.3655,1242223605.4114,4520605346.0000
2018-08-27,175.99,178.67,175.79,177.46,177.46,17921935,0.0000,1.0,177.4683,179.3483,43.5305,67.1171,47.8781,-4.7213,0.3623,-5.0836,26.9931,-2.6451,30.0000,0.0000,177.4683,168.4937,186.4428,1252456376.5565,4536516021.0000
2018-08-24,173.7,174.82,172.92,174.645,174.645,14631556,0.0000,1.0,177.1483,179.5471,40.3675,48.8131,32.1708,-5.1930,-0.0188,-5.1742,27.5423,-48.6948,35.0000,5.0000,177.1483,167.7490,186.5475,1249593845.2718,4518594086.0000
2018-08-23,173.09,175.55,172.83,172.9,172.9,18053567,0.0000,1.0,177.1605,180.0631,38.3334,27.7041,21.2520,-5.4329,-0.2633,-5.1695,27.5631,-57.2399,40.0000,10.0000,177.1605,167.7737,186.5473,1237657575.9034,4503962530.0000
2018-08-22,172.21,174.24,172.13,173.64,173.64,16894083,0.0000,1.0,177.3285,180.8171,38.8676,19.9953,16.3533,-5.4823,-0.3786,-5.1037,27.5850,-68.9150,0.0000,15.0000,177.3285,168.1344,186.5226,1254781915.1901,4522016097.0000
2018-08-21,172.81,174.17,171.39,172.62,172.62,19578514,0.0000,1.0,179.5215,181.5726,37.7314,16.0566,16.9063,-5.5410,-0.5320,-5.0090,27.4160,-75.9475,5.0000,20.0000,179.5215,159.8918,199.1512,1247495841.4792,4505122014.0000
2018-08-20,174.04,174.57,170.91,172.5,172.5,21518006,0.0000,1.0,181.6240,182.5150,37.6018,13.0081,20.2837,-5.4315,-0.5555,-4.8760,27.2281,-75.5007,10.0000,25.0000,181.6240,157.0232,206.2248,1249749483.3785,4485543500.0000
2018-08-17,174.5,176.22,172.04,173.8,173.8,24893176,0.0000,1.0,183.5445,183.5692,38.4249,21.6542,25.1452,-5.2005,-0.4634,-4.7371,27.0303,-66.6522,15.0000,30.0000,183.5445,156.2438,210.8452,1252571516.9523,4507061506.0000
2018-08-16,180.42,180.5,174.01,174.7,174.7,31351784,0.0000,1.0,185.3515,184.5975,38.9862,26.1889,24.7539,-4.9624,-0.3411,-4.6213,26.9009,-53.9019,20.0000,35.0000,185.3515,156.1518,214.5512,1256502018.4260,4531954682.0000
2018-08-15,179.34,180.87,174.78,179.53,179.53,33020231,0.0000,1.0,187.0210,185.6394,42.1232,27.5925,25.8359,-4.6780,-0.1419,-4.5360,26.9032,-45.3525,25.0000,40.0000,187.0210,156.6534,217.3886,1281187321.3905,4563306466.0000
2018-08-14,180.71,181.99,178.62,181.11,181.11,19101995,0.0000,1.0,188.5125,186.2825,43.2036,20.4803,34.2791,-4.7386,-0.2381,-4.5005,26.9597,-38.0373,30.0000,45.0000,188.5125,156.8601,220.1649,1262698160.8470,4596326697.0000
2018-08-13,180.1,182.61,178.9,180.05,180.05,17423264,0.0000,1.0,189.9565,186.8269,42.2597,29.4350,51.3315,-4.9080,-0.4670,-4.4410,27.2975,-41.9063,35.0000,50.0000,189.9565,157.1719,222.7411,1253572281.9301,4577224702.0000
2018-08-10,182.04,182.1,179.42,180.26,180.26,21500410,0.0000,1.0,191.3155,187.5403,42.3923,52.9222,70.0931,-4.9449,-0.6206,-4.3243,27.6738,-45.5326,40.0000,55.0000,191.3155,158.0365,224.5945,1260194061.5096,4594647966.0000
2018-08-09,185.8492,186.57,182.48,183.09,183.09,19732120,0.0000,1.0,192.6685,188.3067,44.1663,71.6373,81.9810,-4.9414,-0.7723,-4.1691,28.1070,-35.5685,45.0000,60.0000,192.6685,159.0984,226.2386,1268216602.5544,4616148376.0000
2018-08-08,184.75,186.85,183.76,185.18,185.18,22205230,0.0000,1.0,193.8600,188.8558,45.5022,85.7198,87.4389,-5.1532,-1.1771,-3.9760,28.7833,-34.5203,50.0000,65.0000,193.8600,160.0436,227.6764,1282062857.9089,4635880496.0000
2018-08-07,186.5,188.3,183.72,183.81,183.81,33398562,0.0000,1.0,194.7280,189.2427,44.4560,88.5858,81.3297,-5.5614,-1.8796,-3.6818,29.5892,-38.2000,55.0000,70.0000,194.7280,160.9562,228.4998,1283859397.5529,4613675266.0000
2018-08-06,178.97,185.79,178.38,185.69,185.69,49716192,0.0000,1.0,195.7145,189.8146,45.5971,88.0112,65.4062,-5.8620,-2.6502,-3.2119,30.4375,-50.7747,60.0000,75.0000,195.7145,162.1239,229.3051,1315945352.3128,4647073828.0000
2018-08-03,177.69,178.85,176.15,177.78,177.78,24763434,0.0000,1.0,196.6670,190.2487,39.3772,67.3921,42.4821,-6.3519,-3.8026,-2.5493,31.0991,-81.3357,65.0000,80.0000,196.6670,163.1872,230.1468,1267571027.8431,4597357636.0000
2018-08-02,170.68,176.79,170.27,176.37,176.37,32399954,0.0000,1.0,197.9395,191.5612,38.1803,40.8153,22.7237,-6.0794,-4.4807,-1.5987,31.0925,-108.0572,70.0000,85.0000,197.9395,165.5098,230.3692,1262434908.1987,4572594202.0000
2018-08-01,173.93,175.08,170.9,171.65,171.65,34042109,0.0000,1.0,199.0435,193.1603,34.0388,19.2389,11.1609,-5.4995,-5.0211,-0.4785,30.8575,-137.4410,75.0000,90.0000,199.0435,168.1596,229.9274,1234209181.4011,4540194248.0000
2018-07-31,170.67,174.24,170.0,172.58,172.58,40356471,0.0000,1.0,200.0975,195.4245,34.4711,8.1168,15.7950,-4.1989,-4.9757,0.7768,30.4195,-163.1497,80.0000,95.0000,200.0975,171.6851,228.5099,1256035222.5782,4574236357.0000
2018-07-30,175.3,175.3,166.56,171.06,171.06,65280787,0.0000,1.0,201.3365,197.8292,33.1530,6.1269,32.7730,-2.5724,-4.5931,2.0207,29.8660,-207.9266,85.0000,100.0000,201.3365,175.8183,226.8547,1247278629.8140,4533879886.0000
2018-07-27,179.87,179.93,173.0,174.89,174.89,60073749,0.0000,1.0,202.4995,200.6470,34.8301,33.1413,59.7404,-0.3042,-3.4732,3.1690,29.2833,-218.9283,90.0000,100.0000,202.4995,180.7674,224.2316,1245336638.4387,4599160673.0000
2018-07-26,174.89,180.13,173.75,176.26,176.26,169803668,0.0000,1.0,203.5665,203.3583,35.4392,59.0510,76.2463,2.2052,-1.8320,4.0373,28.9676,-261.2484,95.0000,100.0000,203.5665,185.5906,221.5424,1272642887.9842,4659234422.0000
2018-07-25,215.715,218.62,214.27,217.5,217.5,64592585,0.0000,1.0,204.5455,206.2108,70.9017,87.0290,80.8904,5.2367,0.7414,4.4953,28.6717,148.5336,100.0000,20.0000,204.5455,191.0507,218.0403,1308839281.1629,4829038090.0000
2018-07-24,215.11,216.2,212.6,214.67,214.67,28468681,0.0000,1.0,203.6205,205.0224,68.8710,82.6589,75.0502,4.8307,0.5208,4.3099,27.8006,139.7659,100.0000,25.0000,203.6205,191.3212,215.9198,1277508165.2203,4764445505.0000
2018-07-23,210.58,211.62,208.8,210.91,210.91,16731969,0.0000,1.0,202.7045,204.0069,65.8642,72.9834,72.6696,4.5304,0.3507,4.1797,27.0981,103.4742,100.0000,30.0000,202.7045,191.1256,214.2834,1273237863.0703,4735976824.0000
2018-07-20,208.85,211.5,208.5,209.94,209.94,16241508,0.0000,1.0,202.2460,203.2802,65.0365,69.5082,76.3784,4.4641,0.3721,4.0921,26.8367,110.6421,100.0000,35.0000,202.2460,191.2938,213.1982,1264931211.7937,4719244855.0000
2018-07-19,208.77,209.99,207.76,208.09,208.09,11350429,0.0000,1.0,201.8240,202.5792,63.4299,75.5173,81.7212,4.4133,0.4143,3.9991,26.5754,106.6941,95.0000,40.0000,201.8240,191.4553,212.1927,1265580872.1137,4703003347.0000
2018-07-18,209.82,210.99,208.44,209.36,209.36,15334907,0.0000,1.0,201.5195,201.9991,65.3895,84.1097,85.4710,4.4727,0.5772,3.8955,26.4738,137.2871,100.0000,45.0000,201.5195,191.5549,211.4841,1273571981.3200,4714353776.0000
2018-07-17,204.9,210.46,204.84,209.99,209.99,15349892,0.0000,1.0,200.9260,201.2243,66.3555,85.5366,85.6544,4.3540,0.6029,3.7512,26.2240,133.0547,100.0000,50.0000,200.9260,191.5007,210.3513,1277841700.5239,4729688683.0000
2018-07-16,207.5,208.72,206.84,207.23,207.23,11078209,0.0000,1.0,200.3420,200.3016,64.1513,86.7667,85.3176,4.0752,0.4747,3.6005,26.0186,136.3733,100.0000,55.0000,200.3420,191.8326,208.8514,1265059228.1823,4714338791.0000
2018-07-13,207.81,208.43,206.45,207.32,207.32,11503401,0.0000,1.0,199.7730,199.5723,64.2818,84.6600,83.8930,3.9409,0.4591,3.4818,25.3889,152.8864,100.0000,60.0000,199.7730,191.6698,207.8762,1271541158.9802,4725417000.0000
2018-07-12,203.43,207.08,203.19,206.92,206.92,15454706,0.0000,1.0,199.2475,198.7567,63.9724,84.5262,85.8493,3.7031,0.3361,3.3670,24.7534,145.9074,100.0000,0.0000,199.2475,191.8366,206.6584,1272935510.6165,4713913599.0000
